postContent,themes
"The HGTV Smart Home Giveaway 2024 is coming soon! This year's HGTV Smart Home checks all your must-have home boxes. It's packed with the latest design, cool tech, and features a sustainable steel roof manufactured with steel by #USSteel and crafted with precision by McElroy Metal. You don't want to miss this! https://bit.ly/3TNwaQl#HGTVSmartHome #HGTV #metalroofs #Sustainability #Innovation #ConstructionTech #SmartHomes #EcoFriendlyLiving #GreenBuilding #ModernArchitecture #SustainableDesign #BuildingMaterials #EcoInnovation #RenewableMaterials #HomeDesign #ad #FutureHome #SustainableLiving #SteelInnovation",Human-Centered Design
"Our Place designed a new non-stick pan without any harmful chemicals. Instead, it uses a nearly invisible pattern to create a hydrophobic surface. http://f-st.co/4ITWV1j",Human-Centered Design
"Very excited to be moderating a panel next Thursday, April 18 at 2:35 PT at the TRANSACT event in Las Vegas. I'll be joined by Ginger Bergman, Aparna Mohan and Tamara Romanek for a fun, robust discussion on Faster Payments in the U.S. We'll discuss the latest trends, consumer behavior and the future of paymentsand more! Looking forward to seeing everyone there! #ETATRANSACT #T24 #TRANSACT2024 #PaymentsEvent #Payments",Human-Centered Design
"One of the early stops on my  listen and learn' tour was Grapevine, Texas. I met with a high energy group committed to delivering great experiences for our clients at Holman. We discussed topics that are top of mind for many industries. 1. Balancing the human experience with tech and digital enablement 2. Talent + hybrid + wfh experience 3. What's over the horizon As we celebrate our 100 yr anniversary in Dallas this weekend, I am excited to continue the tour and share out. Bob White Tim McHugh Kristina Nicoles",Human-Centered Design
"""In the best case scenario, there's no  daylight' between what customers expect from the company they buy from, the brand and the experience delivered.""The experience gap created between customer expectations and a company's ability to meet those expectations is widening.  CXOs should be creating the environment for the entire organization to close that gap.Thanks to CX Dive for allowing me to provide my perspective here.  It's a great article that Joanie Bily also contributed to.#customerexpereince #cxo #ceo #brand #marketing #medallia",Human-Centered Design
"Innovation. New treatments. And, above all, patients. This is what we are committed to because the future of vascular care can't wait.  Explore our vascular innovations here: https://brnw.ch/21wIPnK",Human-Centered Design
"What an inspiring few days spent with the Kenvue R&D Leaders in Boston, where we came together to discuss how we'll continue to better serve our customers, driving maximum impact through innovation!  The work we do in R&D is grounded in creating technical solutions that meet consumer needs. And as scientists, it's these moments of connection that are invaluable when it comes to learning from one another and adapting so that we can perform at our very best. Together, we're focusing on human-centric innovation that's grounded in science, so that we can put the power of everyday care into people's hands. I am so proud of the incredible teams and leaders within R&D! This most recent gathering was proof of what I already know  that we've never been more equipped to bring a new view of care to the world. #WeareKenvue #KenvueScience",Human-Centered Design
" Exciting News at Britax Americas! We are overjoyed to announce that our Willow Brook S+ Travel System has been named the ""Best Car Seat With A Rebound Bar & Stroller Combo"" by Good Housekeeping in their latest Parenting Awards! This recognition highlights our commitment to innovation, safety, and convenience for parents and their little ones.Good Housekeeping praised the Brook+ stroller for its easy and intuitive buckles, spacious under-seat basket, and convenient toddler snack tray. The smooth reclining stroller seat and adjustable footrest ensure comfort from birth through preschool, promising lasting value for families.The Willow S infant car seat, featuring the extra stability provided by the anti-rebound bar on the car seat base and our revolutionary ClickTight system for effortless and secure installation, now brings this convenience to even more families. Discover more about the award-winning Willow Brook S+ Travel System and how it's setting new standards for family travel: https://bit.ly/3uXBkOX#BritaxCelebrates #GoodHousekeepingAward #WillowBrookSPlusTravelSystem #BritaxSafety #InnovationForFamilies",Human-Centered Design
"Zonzon is excited to introduce a brand new update to our #app! We now have a sleek, modern and visually appealing UI redesign and a more intuitive user experience for our members. The updates include:

Direct Messages: Connect instantly and privately with your #neighbors.
Profile Interests: Find out which neighbor(s) share similar #interests.
Interest Groups: Join discussions with like-minded neighbors.
Performance Improvements: Enjoy a faster, smoother experience.

Zonzon is designed to connect and bring people together in real life (#IRL) where they live (#Apartments, #Condos & #HOAs). Its a smaller, more private community focused platform.",Human-Centered Design
" Exciting news! Parloa just announced a $66m Series B led by Altimeter to scale their conversational AI platform for customer service. 

Read more about this :

https://lnkd.in/eabN_N49

https://lnkd.in/eEbJBwfH

 cc Doreen Huber Pierrick Cudonnec Julien Hobeika EQT Ventures",Human-Centered Design
"Zonzon is excited to introduce a brand new update to our #app! We now have a sleek, modern and visually appealing UI redesign and a more intuitive user experience for our members. The updates include:

Direct Messages: Connect instantly and privately with your #neighbors.
Profile Interests: Find out which neighbor(s) share similar #interests.
Interest Groups: Join discussions with like-minded neighbors.
Performance Improvements: Enjoy a faster, smoother experience.

Zonzon is designed to connect and bring people together in real life (#IRL) where they live (#Apartments, #Condos & #HOAs). Its a smaller, more private community focused platform.",Human-Centered Design
"At IKEA, we aim at offering a wide of range of products that the many love, trust and can afford.

This doesn't happen by itself though... we call Democratic Design our approach for designing, developing and evaluating IKEA home furnishing products to ensure that they integrate good function, beautiful form and long-lasting quality, while also securing sustainability and low prices.

At IKEA Supply Data & Technology, we also thrive to use these five dimensions to guide us to develop great digital products. On our journey to transform how we operate IKEA, it is so inspiring to have such a compass to make things better by making better things!

If you want to try this with us, we have plenty of opportunities, so have a look at our job portal!
And for those interested in a great leadership and impactful position in Information Security and Data Privacy, check this one out in particular: https://lnkd.in/gK3x5dXB

Anette Karlsson, Anne Hannikainen, Bjorn Block, Camilla Axelsson, Claudio Marconi, Dan Gustafson, Evisa Kica Ibraimi, PhD, CIPP/E, Fredrik Bjurling, Dr. Hartwig Hennighausen, Heidi Holm, Ilaria Tamburriello, Marcus Svantesson, Niklas Osslen, Pascal Pauwels, Pia Nilsson, Richard Thorell, Robert Pernetun, Sarah Wittbom, Sebastian Welter, Silvina Weihmuller, Steve Portner

#IKEA #IKEASupply #DigitalTransformation #JoinUsInIKEASupplyDataAndTechnology",Human-Centered Design
" Episode #21 of the #HealthyReturns podcast features Jeff Glueck, Founder & CEO of Salvo Health.

 Salvo is a chronic metabolic and gastroenterology company targeting the over 60 million Americans with chronic gut and GI conditions, providing them with digital wraparound care.

 Patients are treated through an app, specialized virtual care teams, and various intervention programs including:

 Low-FODMAP elimination diets
 microbiome restoration
 cognitive behavioral therapy
 lifestyle coaching (sleep, exercise, stress, etc.)

 On the heels of a recent $5m raise, Salvo has plans to take their whole-person approach used for chronic gut and GI patients, and apply it to other chronic conditions. Future partnerships will include specialty clinics beyond gastroenterology such as obesity medicine, bariatric, and endocrinology.

 Todays episode covers:

 digitization in healthcare
 microbiome in health and disease
 whole-person care
 Salvos recent capital raise
 low cost health interventions


 This was a fun one...Jeff has spent his career digitizing whole industries and according to him: healthcare is next.

Listen Now   

Spotify >>> https://lnkd.in/dxxwXu-F
Apple Podcasts >>> https://lnkd.in/dweJtgYR",Human-Centered Design
"Had an amazing time last week celebrating with our customers at SAP SuccessFactors HR Connect in Nashville TN. Congratulations to Love's Travel Stops (Jerome Charleston & Madhu Bhoompally) for winning the customer Innovation Award! We appreciate your partnership and engagement throughout the years. AI and how SAP SuccessFactors can help organizations ignite the potential within their workforce was front and center. It was great spending time with my fellow colleagues, customers and our robust partner community!  Thank you to everyone who participated in this amazing event! #HRConnect #SAPSuccessFactors #SAPCommunity #CustomerInnovationAward #Grateful",Human-Centered Design
"Today, our team at Best Buy announced yet another example of how were personalizing and humanizing technology in ways no one else can. Best Buy Envision is an app, designed exclusively for Apple Vision Pro, that helps customers see how their favorite tech products will look and feel in their homes before they buy it. #BestBuy #BBY",Human-Centered Design
"I was thrilled to present at the ""Human Centered Design in Hospitals"" event last month, hosted by Highland and organized by Amrita Kulkarni. 

While I was there sharing our own stories of impact fromSt. Jude Children's Research Hospital, I was also lucky enough to learn from Brian Graziano and Christopher Neuharth.  Some reflections below! 

1. Working in design & innovation in hospitals requires you to be multilingual: A core capability of innovation & design teams must be ""speaking the language"" of basically every department, including the C-Suite. Our portfolio of projects demands rapid fluency in the language of patient experience, IT, HR, security, systems, audit, legal etc. 
 
2. ""Learn to Spear Fish"": In a discussion about prototyping and piloting, I was inspired by hearing, ""Your organization needs to eat, now."" It really got me thinking about a posture towards sourcing projects from collaborators and also putting novel ideas out in the wild in days, not months. 
 
3. ""'Nobody's job' might have to become your job"": By way of the remit of innovation & design groups, sometimes projects emerge because there is no clear, single accountable leader.",Human-Centered Design
"One of Procter & Gamble's strategic priorities is to lead with deep consumer insights, which help us deliver breakthrough innovations and superior products that better peoples everyday lives. 

With an understanding that almost 70% of a laundry loads carbon footprint is in the consumer use phase, driven by the energy required to heat water, the Tide team did just that. In partnership with Electrolux Group, GE Appliances, a Haier company and Samsung Electronics, a new line of washing machines are now Tide Cold Certified  meaning these machines can wash clothes just as well  or even better  in cold water with Tide products as they do in warm. Its a simple, and easy, way to do laundry more sustainably. And were proud to be at the forefront of this effort.

Working together with our partners enables us to further advance Tides ambition of turning three out of four loads of laundry to cold water washing in the U.S. and Canada by 2030. Together, we can create a positive, long-lasting impact on the #planet.

Read more about the new Tide Cold Certification here: https://lnkd.in/dkSrimY4 
#innovation",Human-Centered Design
"""Emotion dominates our short-term decision-making and is critical in encoding memories, which is fundamental to the long-term success of a brand."" https://lnkd.in/gSTVxhrX",Human-Centered Design
"Today I wrapped up a fantastic few days at the #IOFM conference held at Disney's Yacht and Beach Club in Florida and now reflecting on the insightful experience in Charlotte. Here are some key takeaways:

- Live events remain invaluable; engaging with professionals face-to-face highlighted the real challenges they face and how we can assist immediately.

- The buzz around AP and Invoice Automation in the US is undeniable. Professionals we interacted with emphasized the urgent need for support, noting that the US continues to lag behind Europe in this regard.

- Compliance is a rising concern in the US, especially for large companies operating internationally. The focus on reducing risks ties into a growing awareness of the importance of staying compliant.

- Collaboration was key throughout the event, showcasing the power of teamwork in driving impactful outcomes and value for our partners and clients.

- The exceptional experience, including an exclusive dinner at Epcot and front-row seats for the Firework show, highlighted the commitment to creating memorable moments for our guests (Im a Disney World fan so this was easy for me!)

Exciting times lie ahead at Basware with a strong focus on delivering value for our customers alongside our outstanding partners! 

#apautomation #baswareisnumber1

Lea Jesserer Jen Le Anna Hauskins Mike Goode Ryan Drotar Jay Wick Kevin Zirkle Luke Porter Ravit Gutman Kerry Hutchinson Frankie Lake Gareth Partridge",Human-Centered Design
"As we drive back to Boston after a successfully field deployment to kick off our next fundraising round and start shipping the next dozen serial numbers, I cant help but reflect on, in appreciation of everyone onsite these past two weeks who provided invaluable feedback and worked directly with Luminous XR-001. 

Were extremely fortunate to such friendly people onsite esp. Mike and Jeff who helped educate us deeply about their onsite processes, letting us throw and catch mods ourselves by hand, giving us insights to fine tune and improve robot and flow of work cycle times. When we release XR-002, these guys are the ones directly responsible for some key updates - Forever appreciative 

And of course, our robot production numbers would be zero if it wasnt for our fantastic crew mates: Angel, Orlando, Edwardo, Chino, & Maritza. Our robots are here to help, but yall are the real heroes physically building our sustainable future, one panel at a time ",Human-Centered Design
