postContent,theme
"As we get closer to the 2024 election, I want to reiterate my belief that Joe Biden has earned a second term through exemplary leadership in challenging times. I will be strongly supporting his re-election.
As a businessperson, I can add my voice to the bipartisan praise for ""Bidenomics"". Unemployment hasn't been this low since 1954. In defiance of Wall Street critics, Biden's team seems to have engineered the rare ""soft landing"" where inflation is coming under control, but nearly everyone who wants a job can get one. Indeed, The Economist recently reported that under Biden, America's economy has been ""astonishing"" "" the world's most productive, innovative, and richest.
And yes, President Biden does deserve credit. He never gave up on America. He used the bully pulpit not to attack the other party, but to turn down the temperature in national politics. That set the stage for historic bipartisan legislation to rebuild infrastructure, promote manufacturing, tackle climate, and reduce inflation. America's greatness set the conditions for these achievements, but Joe Biden's leadership got them done.
Over the longer term, my businesses rely on America's constitutional order. We all benefit enormously from a President who defends the rule of law, here and abroad. Joe Biden stood up to his own party by calling for full funding of police at home. And he united the world against Vladimir Putin's brutal invasion of Ukraine.
Of course, I do not agree with every one of this administration's policies. President Biden's appointees have ranged from center-right to far-left progressives, and I have disagreed with some of their decisions. Those disagreements, however, are the sorts we are supposed to have in a vibrant democracy. Any missteps by this administration pale in comparison to the economic and societal disaster that would result from a return to the criminality and incompetence of his predecessor.",Economic Outlook
"Automation could drive 33-50% of all global GDP growth over the next half century, according to estimates from McKinsey Global Institute. ""Even if it's half that,"" says THL Partners Managing Director Michael Kaczmarek, ""the impact is as big as the industrial revolution.""
From an industrial warehouse in Norway or an apple orchard in California, to AI technology transforming the U.S. healthcare system, automation technology is being applied in new, unexpected ways across the globe "" and it's poised to reshape the ways we live and work. Explore our full report showcasing the intelligent robots, breakthrough software, and innovative sensors that are saving lives in hospitals, driving supply chain efficiency, and powering the future of the global economy: https://lnkd.in/eDw5Y5VY
hashtag#future hashtag#innovation hashtag#automation",Economic Outlook
"Happy Mother's Day to mothers and mother figures everywhere! Thank you for all that you do. Mothers truly are special""guiding, supporting and showing generosity to the loved ones in their life. A special thank you to all the mothers in my life, especially my wife, Cindy Oh!",MISC
"I was really inspired by a session I attended tonight.
It was titled ""Navigating the Generative AI Tsunami: Strategies for MENA Developers"".
I learned there are obvious important use cases for this wave of AI in customer support and building solutions for knowledge workers in general.
I learned I should read more research while enjoying it and start the journey now.
I want to say thank you to Omar, Ahmed, Mohamed, and Dr. Amr for inspiring me to navigate the new wave of AI and hopefully, build something valuable along the way, insha'Allah.",MISC
"The future of work in America""the mass occupational shift in the labor market we've been anticipating""is no longer years or even months away. It's happening right now.
My McKinsey Global Institute colleagues reveal its potential to accelerate inclusive economic growth in their latest report. My top takeaway: The US economy could reweight toward higher-wage jobs.
You can read the full report here: https://lnkd.in/eBrcCbip
Some context: Between 2019 and 2022, the US labor market saw 8.6 million occupational shifts as people left jobs during the pandemic in areas like food services, in-person sales, and office support.
Today, generative AI is accelerating the scope and speed of automation. Activities that account for up to 30 percent of hours worked across the US economy could be automated by 2030. Jobs in food service, in-person sales, and office support could continue to decline.
But there is potential upside here.
We think generative AI could enhance the way people work in STEM, creative, and business/legal professions rather than eliminating jobs in those fields outright.
Federal investment addressing climate change will produce a net employment gain in green industries. Infrastructure projects will further increase demand in construction, which is already short almost 400,000 workers today.
Finally, as the population ages, we see increased demand for healthcare workers, plus gains in transportation services due to e-commerce. What will it take to get this shift right? The report finds that part of the answer has to do with workforce development and upskilling on a massive scale. Another involves hiring approaches that focus on skills rather than credentials.
None of that will be easy. Accelerating inclusive growth requires courage among leaders and collaboration across industries and sectors. I know I speak for all of my colleagues when I say: I'm so inspired to get to work.
#SustainableInclusiveGrowth #FutureofWork #genAI",Economic Outlook
"New research by Financial Planning Association (FPA) and Janus Henderson Group PLC reveals significant challenges facing financial advisors in growing their businesses. Only 12% strongly agree with their current growth rate. The study outlines six critical factors for advisors looking to grow, including creating a tailored client experience and overcoming psychological barriers. Check out the report for more insights. #financialadvisors #businessgrowth #research #practicemanagement
See the report: https://lnkd.in/gPMXe-yP
See the release: https://bit.ly/3LPOdkZ",Economic Outlook
"It was a big week for Insight portfolio companies as industry analysts Forrester and Gartner released their latest market segment reports. These comprehensive reports further legitimize category players and provide insights into market trends, helping inform enterprise IT buyers as they evaluate vendors and technology partners that can take their businesses to new heights. We are proud of these ScaleUps for being recognized in The Forrester Wavea and Gartner Magic Quadrant  for their leadership and innovation in variety of ways:
YS Optimizely and Contentstack: The Forrester Wavea: Digital Experience Platforms, Q4 2023
YS Diligent and OneTrust: The Forrester Wavea: Governance, Risk and Compliance Platforms, Q4 2023
YS Yext: The Forrester Wavea: Cognitive Search Platforms, Q4 2023
a Precisely: 2023 Gartner  Magic Quadranta for Data Integration Tools
a Staffbase: 2023 Gartner  Magic Quadrant for Intranet Packaged Solutions
a Jedox: 2023 Gartner  Magic Quadranta for Financial Planning Software
To learn more about these two reports and how to engage analysts, take a look at Insight's tried-and-true ScaleUp Guide to Analyst Relations: https://lnkd.in/ggmcqJWN",Economic Outlook
"When CEO & Founder Mark McClain started SailPoint 17 years ago, he only had a glimpse of how important #identitysecurity would become for some of the world's largest organizations. Since then, SailPoint's software has become integral to helping companies ensure that their employees have access to the information that they need. Hear our Managing Partner Seth Boro and SailPoint's Mark McClain discuss the partnership that led to our first-ever IPO of a portfolio company and more on this episode of Thoma Bravo's Behind the Deal podcast.
YZTMi  Listen and subscribe: https://bit.ly/3Z8Ny2B #behindthedealpodcast #privateequity #identitymanagement",Data privacy and cybersecurity
"If you're like most professionals, you've probably given some thought to the looming recession: How to maintain resilience, what budgetary constraints to put in place, and how to avoid operation disruptions. There are a few resources here that might be helpful. https://bit.ly/3FrSOaQ
#DigitalTransformation",Economic Outlook
"In January 2016, Leeba Lessin offered me the opportunity to succeed her as the leader of CareMore Health. As part of the transition, she and I visited many of the company's markets and clinics. She wanted to say goodbye to as many people as she could, but (I realized after the fact) she also wanted to give me some final leadership tutoring as part of the transition. I will never forget our final visit to the Upland Care Center.
Moments after walking into the clinic, Leeba warmly greeted the receptionist and the gave her a big hug. The receptionist didn't waste the moment to ask for something that had been on her mind for awhile. She asked Leeba if they might be able to get a fish tank for the waiting room. She shared how much she and the patients would enjoy the calming effect of an aquarium.
""Sure!!!!"" Leeba said with booming, obvious enthusiasm. ""What a great idea!"" In the moment, she went ahead and emailed our facilities leader and asked him to have a fish tank installed that week.
I was a little bit shocked (and as a lifetime aquarium hobbyist, excited). I was used to leaders doing a bit of what my parents did when I asked for a new toy saying something like, ""I'll think about it."" I was also used to leaders instinctively hiding behind cost management. But Leeba not only made a quick decision""she set in motion fulfilling the request. Leeba noticed the suprise on my face.
In that moment, she pulled me aside and whispered an important leadership lesson: Saying yes to a modest request like ""can we have a fish tank,"" is the fastest way to make people believe that they matter and one of the fastest ways to foster a culture of ownership and empowerment and belonging. The fish tank arrived later that week and Leeba and I were treated to a picture of the staff with the tank. It was a very small gesture, but it was clearly huge to the employees of that clinic.
A finance or accounting mindset in that moment would have led to a careful evaluation of the cost of the fish tank and the monthly maintenance and effect on run rate. An operations or risk management mindset would have led to an assessment of whether if we did it for one clinic we needed to do it for all clinics. And in both approaches, the answer would have been ""no fish tank."" But what Leeba taught me was that a leadership mindset leads to an instinctive ""yes,"" and quick action on what was (in the grand scheme of things) a very small request.
Since that time I've said yes to many metaphorical ""fish tanks"" where I might otherwise have said ""no"" or ""maybe"" or ""later"" or ""it depends."" And I have to say, it does feel really good to deliver an enthusiastic, unmitigated ""yes!"" from time to time.
As many of you know, Leeba Lessin passed away a little bit more than two years ago. But I'm reminded of the pearls of wisdom she shared along the way and relish in how lucky I was to learn from one of the true greats.
(Photo of some baby Angelfish we have been raising at home)",MISC
"Caught up with Denny Jacob on DocuSign's second quarter earnings today. As the financial results show, we're making strong progress on DocuSign's transformation and have a lot to be excited about: We've increased the speed of our product releases and made real progress on go-to-market and self-serve, all while retaining strong operational efficiency. For me, the highlight was the fantastic response we received from customers when we unveiled our long-term vision and near-term roadmap for #intelligentagreements.
I'm incredibly grateful to be on this journey with the entire DocuSign team which has embraced this transformation and is executing our plan to continue adding value for our customers and shareholders.",Economic Outlook
"The percentage of Americans with living-wage jobs improved significantly from April to May, with ""functional unemployment"" dropping to its lowest level in months for all major demographic groups, according to the monthly True Rate of Unemployment report by the Ludwig Institute for Shared Economic Prosperity.
LISEP's TRU, a measure of the ""functionally unemployed"" "" defined as the jobless, plus those seeking, but unable to find, full-time employment paying above the poverty line after adjusting for inflation "" dropped 0.7 percentage points for the month of May, improving to 22.4%. By contrast, the U.S. Bureau of Labor Statistics (BLS) reported an increase in the official jobless rate, from 3.4% to 3.7%. This is primarily due to the loss of low-wage part-time workers, counted as ""employed"" by the BLS "" but classified as ""functionally unemployed"" by LISEP in previous monthly reports.
This month is a perfect example of the shortcomings of government headline statistics in assessing the status of the economy. The loss of low-wage, part-time jobs should come as no surprise, and in fact, jobs incapable of lifting workers out of poverty should not even be considered employment for the purpose of setting economic policy. More info: https://www.lisep.org/tru #jobs #employment #economy #lisep",Economic Outlook
"""Investing in Underserved Places: Lessons from Opportunity Alabama on Reshaping Federal Policy to Drive Place-Based Investment.""
This report highlights how three major federal place-based policies - New Market Tax Credits (NMTCs), Opportunity Zones (OZs), and the Community Reinvestment Act (CRA) - have helped drive new investment to projects that are meeting community needs throughout Alabama. It provides insights into the critical importance of federal policy for driving equitable and inclusive investment to targeted communities, and makes specific policy recommendations for how these programs can be strengthened.
OPAL's work was supported by the Tipping Point Fund on Impact Investing through a Public Policy Grant. Recommendations were developed with input from the Economic Innovation Group (EIG).
Full Report: https://lnkd.in/gXBK8z4B",Economic Outlook
"Orlando Bravo believes our edge is our ability to turn creative innovators into great cash flow companies. He recently discussed our approach to partnering with enterprise software companies and the outlook for private equity, software and technology businesses with Barron's.
Read the interview: https://lnkd.in/eGSwKrB7",Economic Outlook
"We are hiring for a Product Manager at Vectara, the role reports directly to our Head of Products (Shane Connelly). Check the requirements and apply directly here:",MISC
"Two day visit to Tokyo. Japan represents one of the largest market opportunities for DocuSign, and we are investing in growing the team, our local partnerships and our products and services tailored for Japanese customers. Loved my visit and will be back soon!",Economic Outlook
"Looking back at this past year is monumental for SailPoint. Not only have we reached new heights with our technology and securing enterprises for tomorrow's threats, but last month also marks a year since we were taken private by Thoma Bravo. On top of that, we've achieved more than a 50% YoY increase in SaaS revenue in the first half of 2023.
Not a bad year if you ask us.
TechCrunch sat down with our CEO Mark McClain, President of Worldwide Field Operations Matt Mills, and Thoma Bravo's Andrew Almeida to discuss our growth in the past year and what's next.",Economic Outlook
"Earlier today Cognizant reported its third-quarter 2023 results. We strengthened the company's fundamentals during Q3 as reflected in higher customer satisfaction scores, significantly lower voluntary attrition, and continued growth in bookings, despite ongoing economic uncertainty. We're investing to put Cognizant in the best position to serve clients as they strive to reduce costs, digitally transform their businesses, and embrace generative AI. I'm grateful to our 350K employees for the extraordinary work they do each day",Economic Outlook
"At Upwork, we're dedicated to unlocking human potential, and our Chief People Officer Sunita Solao is leading the charge in transforming our workforce strategy and team member experience. I loved this Q&A with Sunita on our blog, which illuminates her unique leadership and invaluable perspectives for CPOs and People teams around the trajectory of work as it changes rapidly with the advent of more flexible work and AI.
Sunita's insights on the modern world of work are invaluable, and I'm thrilled she's here to play a pivotal role in our company's next chapter of growth and furtherance of our mission of creating economic opportunities so people have better lives.
Sunita unpacks the power of our hybrid workforce model, where independent talent seamlessly integrates with our full-time employees. Her approach aligns perfectly with our goal of staying nimble, innovative, and adaptable in today's fast-paced business environment and her advice for organizations looking to embrace a similar workforce model isn't to be missed.
Sunita's leadership extends beyond work, and it's wonderful to learn about her interests outside the office, from her passion for learning languages to her love for exploring new cuisines. And, of course, her dedication to coffee "" something many of us can relate to! a i ",Workforce strategy
"Faced with high levels of economic uncertainty, optimism among mid-market businesses has fallen a further five percentage points to 59% (down from 64% in the first half of 2022), according to Grant Thornton's International Business Report, which tracks sentiment among global mid-market business leaders. Despite the fall, optimism remains above the historic average, indicating business's hope for a return to normality may lie ahead.",Economic Outlook
"This Veterans Day FIS would like to thank all military veterans, active duty, and their families for their service and sacrifices they make every day.
In observance of Veterans Day, FIS Salute "" the veterans inclusion network "" hosted their signature event this week at FIS headquarters in Jacksonville, FL where keynote speaker, Lieutenant General (ret) Mark Hertling, shared his ""Elements of Leadership."" We were also joined by FIS Salute Executive Sponsor, Nathan King, SVP, Division Executive, Implementations, and FIS Board of Director and USMC Veteran, Jim Stallings, Jr. During the event, we welcomed transitioning veterans to attend and held a networking hour with FIS colleagues and leaders, as well as conducted informational interviews. To learn more about career opportunities for military veterans, join our Inclusion & Diversity Talent Community: http://spr.ly/6043uQlAt",MISC
"Energized by two hours with 80+ ESG leaders in The Wharton School's state of the art WAVE classroom exploring the toughest critiques faced by the ESG movement as well as the promise offered and challenges faced by trailblazers like Engine No. 1 in a rich live discussion. Thanks to the amazing support of Fida Kanaan, Erika Callaghan, Cindy Payne , Michael Marolla , Erik J. Froelich , Quentin Stoltzfus, Donald Custer, Eric Hamberger, Patti Williams and all the others at Wharton Executive Education who helped it feel as if we were all together in the classroom. #whartonesg #executiveeducation #esg #esginvesting #esgleadership #esgstrategy",Environmental Sustainability and Climate
"It was a pleasure to join CNBC's ""Squawk on the Street"" this week to discuss the economic landscape, regional banks, and KeyBank's strength and positioning. I remain confident in the soundness of the banking industry and the important role regional banks play for our clients and our communities.
https://lnkd.in/d7Tq52Jj",Economic Outlook
"Our thoughts are with the tens of thousands of people affected by the devastating earthquakes in Turkey and Syria. In times of tragedy, such as this, we are reminded that protecting the safety, health and well-being of our Johnson & Johnson employees, their families and our local communities often comes down to one thing: caring for one another.
In addition to providing temporary accommodation, transportation and access to food and water to impacted employees and their immediate families, we have established an employee giving campaign that is supported with matched gifts for global engagement.
We know it will take time to fully assess the impacts of this natural disaster and are committed to identifying ways we can continue to care, and mobilize support, for our employees, their families and the many people impacted by this tragic humanitarian crisis.",MISC
"""The future of the economy is digital."" "" Cristiano Amon in his interview with CNBC where he discusses how investing in #DigitalTransformation across industries is the key to strengthening the economy. Plus, how Qualcomm continues to grow and diversify by investing in industries like automotive. #WEF23",Economic Outlook
"Reading about Environmental, Social, and Governance (ESG) topics can be dull to some folks. I get it. I truly do. But getting started on an ESG journey is so worth it. The benefits of collecting and analyzing data and establishing a baseline reveal opportunities to reduce cost AND create long-term value.
As a CFO, I enjoy reading stories like this from Liberty Tire Recycling, LLC. Over the company's 16-month #ESG journey, they experienced humbling revelations.
""When we shifted to looking through an ESG lens, we noticed that maybe we're a little more of a brown organization with a green story."" Among other lessons: buy-in from the top makes it easier to demonstrate the value across the organization. I love Amy Brackin's insights, and I couldn't agree more. It's why ESG at ServiceNow reports to Finance. Our ESG efforts, like Liberty Tire Recycling, drive value for shareholders, employees, and customers. Full stop.
Check it out and see for yourself.",Cost management / reduction / optimization
"Normally, a better-than-expected jobs report is great news for commercial real estate demand. The news of 500,000 plus job additions in January, as well as record-low unemployment rates, should be no exception as far as long-term property fundamentals are concerned. However, this may prompt the Fed to take a more aggressive stance on rate hikes for longer. Nonetheless, investors should keep two factors in mind:
1) The jobs report showed strength in lower-paying employment categories.
2) The effects of past interest rate hikes have yet to show up in slowing economic activity fully.
Despite ongoing inflation concerns, the Fed tightening cycle should be nearing its end in the coming months. For more information on January job growth and its potential impact on CRE, see the link below for our research department's latest perspective. #commercialrealestate #jobs
https://lnkd.in/gGpBDGap",Economic Outlook
"How will technology like artificial intelligence play a role in the transformation of tax as it expands from a compliance function to a broader value creator for the business?
The 2023 KPMG Tax Reimagined C-suite report found that whatever the issue "" addressing regulatory compliance, responding to market events and new tax legislation, or hiring talent "" the underlying solution lies with technology and innovation.
Explore key findings below and read the report here: https://lnkd.in/ejzv3zEA
#KPMGTaxReimagined #tax #technology #innovation #csuite",Economic Outlook
"Wrapping up an incredible week in Europe! After Mobile World Congress, I traveled to London and Brussels. It was fantastic to engage with both customers and government leaders on critical topics for the region like cybersecurity, digital #skills, and Cisco's support of Ukraine.
In addition to many other impactful government meetings in Brussels, I had the opportunity to meet European Commission VP Margaritis Schinas and we announced that Cisco will train 250,000 people in #cybersecurity skills over the next three years through our Cisco Networking Academy program. This is just one way we are continuing to address the cyber skills gap and train the workforce to address the constantly evolving threat landscape. You can learn more here: https://lnkd.in/emN8bRe5
As always, nothing energizes me more than being back with our employees! I was thrilled to have the opportunity to host All Hands with our teams in the UK and Ireland, as well as Belgium and Luxembourg. For both meetings, we had employees joining us in-person, as well as virtually from across the region. Our teams asked thoughtful questions about our business and culture, and we had a lot of fun getting together! It's so important for me to continue to hear from you, and your customers, and I look forward to seeing more of you around the world during my future travels!
Jeff Sharritts David Meads Arnaud Spirlet",Data privacy and cybersecurity
"We are excited to welcome the Front Barnett team to Mesirow! This acquisition aligns well with our focus on comprehensive, personal financial planning, and the team's capabilities and commitment complement our firm's 86-year history of advising families, entrepreneurs and non-profits on their most important financial goals. We look forward to ongoing organic growth and continued momentum through potential future acquisitions in the wealth management space.",Cost management / reduction / optimization
"We're proud to announce the completion of Nasdaq's acquisition of Adenza, a provider of mission-critical risk management, regulatory reporting, and capital markets software to the financial services industry, from Thoma Bravo. The acquisition advances Nasdaq's transformation, further expanding the company's capabilities to support the world's financial institutions with mission-critical solutions designed to manage risk and compliance, strengthen integrity, and enhance market and trading infrastructure.
""We see tremendous opportunity to further enhance Adenza's strong growth profile and mission-critical product portfolio as part of Nasdaq's global platform and trusted brand,"" said Thoma Bravo Managing Partner Holden Spaht. In conjunction with the completion of the transaction, Nasdaq has appointed Holden to serve as a member of its Board of Directors.
Read more: https://lnkd.in/eTCmX59K",Economic Outlook
"Qualcomm is working with Arrow Electronics to create Edge Labs "" a tool that uses Qualcomm AI technologies to simplify the edge and #AI solution development process. Learn more:",MISC
"Addressing ESG issues most relevant to our business is a critical focus of our strategy at BD. Today, we released our FY22 Environmental, Social and Governance Report outlining the progress we've made against our ESG strategy - Together We Advance - and our 2030+ goals. We believe that delivering for customers and patients means we must also advance the health of our company, planet, communities and the people we serve, and we're proud of the positive impact our teams are making across these areas as we deliver on our purpose of advancing the world of health.
https://lnkd.in/ekt_kMiW
#ESG #HealthForAll #ProudtobeBD",Environmental Sustainability and Climate
"I had the pleasure of joining Stephanie Wiggins, Managing Director and Head of Production for Agency Lending for PGIM Real Estate; Mark Gibson, CEO Capital Markets Americas, JLL; Christopher Lippman, Managing Director and Partner, The Carlyle Group; and Ralph Pace, CCIM, Executive Vice President & CRE Central NW Region Manager, U.S. Bank on the ""Uncertainty in the Capital Markets"" panel during the National Multifamily Housing Council Fall Meeting. Record attendance among the largest and most active muti-family owners, investors and lenders is indicative of the demand for information, direction and perspective. Although all of us acknowledge the near-term challenges in valuations, availability of financing and economic outlook, the shortage of housing, the wide gap between the cost of owning a home vs. renting and expected pullback in new construction all support a positive long-term view on apartment investments. The bid-ask spread is gradually narrowing but remains elevated and financing will likely remain restricted with rates remaining volatile in the foreseeable future. The end to the tightening cycle should be near and its emergence should bring some stability to the rate environment. That, coupled with the wall of capital waiting to re-enter the market will fuel recovery in trading volumes. Given the ""higher for longer"" outlook on rates, the normalization of trading will likely take more time.",Economic Outlook
"Happy International Women's Day! I'm taking a moment to celebrate a few women who have made an impact on my life not just today but everyday.
To my wife, Cindy Oh, you inspire me with your work ethic and compassion. I will forever have an open IOU to my mother who gave me life and training - I owe her a lot! And to Kathryn Kaminsky, it's an honor to co-lead Trust Solutions with you. I admire your dedication to working alongside our clients.
There are many women leaders""both here at PwC and elsewhere""that are changemakers and influencers. And it was great to celebrate #IWD2023 with so many at PwC during our International Women's Day breakfast this morning.
Thank you to all who help shape a workplace where all are valued.",MISC
"We had a great week meeting with investors and representing BD at the 41st annual J.P. Morgan Healthcare Conference. Tom Polen and I had the opportunity to discuss BD's robust portfolio and execution of our BD 2025 strategy. It is an exciting time to be at BD. Our strong growth profile is driving differentiated performance and continued momentum to achieve our financial goals. You can listen to the webcast and access the presentation from our Investor Relations site. https://lnkd.in/erpV5Rn3
#jpm2023 #healthcare #medtech",Economic Outlook
"ICYMI, during the Milken Institute's Global Conference, BNY Mellon released the latest edition of The Alta Report. From our unique vantage point touching 20% of the world's investable asset flows, this report provides our clients and industry unique insights and context on the themes that matter most to markets. This edition of the report also highlights the ongoing rise of #alternatives into the mainstream "" something that has been pivotal to our work in asset servicing. As the marketplace continues to evolve, and large asset owners globally looked to alternative products to diversify portfolios, we remain committed to working alongside them to provide the #security,#infastructure and #data they need to power their future. Read the full report here:",Economic Outlook
"Gustspeaker bei der Roche AG - welch toller Event! Danke fA14r das Vertrauen und es hat mir viel Freude bereitet ""on the stage"" sein zu dA14rfen und meine langjAhrige Berufserfahrung zum Thema ""Career On The Move"" zu teilen.
Gestern hat der mit viel Freude und lang erwartete Event fA14r die Administrative Community der Roche stattgefunden. Mehrere hundert Professionals haben an diesem Event teilgenommen, der fantastisch organisiert wurde. Ein Event der Extraklasse zum Networken, zur Inspiration, zur Unterhaltung und zum Geniessen.
Doch besonders war es ein Event fA14r die Anerkennung und WertschAtzung der Assistants. Love it!
#motivatingvibes #passionatepeople #juttaschilling #sparringpartner #executiveassistant #assistentin #headhunter #personalberater #humanis #primetower #jobs #jobsuche #jilcoduti #talentacquisition
See translation",MISC
"Congratulations, Alex Tosheff! You are a pillar in the cyber community. Thank you for your continued service.",MISC
"This post is a little late with the festivites of Thanksgiving behind us. But never too late to Thank our hashtag#Wink Stellar team, our Stellar investors and our Stellar customers and partners. And we are sure glad and thankful to be recognized as one of the 5 Stellar startups of 2023 !! Thank you the Channel news !!!",MISC
"Is there a risk of oversupplying the industrial construction market? Which markets are in more danger of doing this than others? Will we see negative demand? Cushman & Wakefield addresses these main questions in our recent Q1 2023 Industrial Construction Update report >> https://cushwk.co/3qa3yW4
Access more of the latest news and insights in Cushman & Wakefield's Weekly Digest >> https://cushwk.co/3IBplfK",Economic Outlook
"Financial Planning Association (FPA) President James Lee, CFP , CRPC , AIF  highlights the transformation of the industry from a sales-focused culture to one that emphasizes helping and guiding clients through their financial journeys.
Young advisors are drawn to the profession not just for monetary reasons but to genuinely help clients. Many of these up-and-coming professionals are already identifying specific niches they are passionate about to serve their clients better.
WATCH | https://bit.ly/3rRhMg2",Economic Outlook
"Optimism among mid-market business leaders climbed to 67% during the first half of 2023 (up 8% compared to H2-22) as inflation began to ease, according to Grant Thornton's International Business Report, which tracks sentiment among global mid-market business leaders. #businessoptimism #grantthornton",Economic Outlook
"The #deal market has felt a slow down in activity since the record-breaking 65,000 deals witnessed in 2021. But it is still relatively strong compared to pre-COVID periods and "" as PwC's U.S. Deals 2023 Midyear Outlook report suggests "" M&A activity is expected to pick up in the second half of this year.
Why? We're seeing four trends drive this predicted outcome: capital allocation, opportunity amid uncertainty, necessity for business reinvention, and resilience and innovation for growth and sustainability.
Thank you Sheryl Estrada of Fortune's CFO Daily for taking the time to speak with me and dig deeper into the topic. Being out in the market, I feel great enthusiasm from corporates and private equities alike to jump back into the deals market "" making for exciting times to continually find growth and business reinvention opportunities through deal making. Read more here.
https://lnkd.in/gnuytuqF",Economic Outlook
"For the latest hashtag#AI insights, research"" and trends, check out Qualcomm's new content series ""AI on the Edge."" hashtag#TeamQualcomm",MISC
"Today is #RareDiseaseDay. Although rare diseases are individually rare, they are collectively common - more than 400 million people worldwide are impacted by 7,000 rare diseases.
At Roche, we develop innovative medicines and better diagnostics by exploring new ways to approach treatment. By utilizing new digital health technologies and revolutionizing clinical research through digital innovation, we are helping to reshape the landscape of what it means to live with a rare disease and support #BrighterFutures.
Find out more about Roche in rare diseases here: https://bit.ly/3GmLrP2
#RareDiseaseDay #BrighterFutures",Health outcomes
"az hipn.news/HMapPR080823
Healthmap Solutions, an NCQA-accredited Kidney Population Health Management company, announced its partnership today with Triple-S Management Corporation, a health services organization based in San Juan, Puerto Rico. This partnership introduces Healthmap's proven NCQA-accredited Kidney Population Health Management program to Triple-S members living with chronic kidney disease (#CKD).
""... Triple-S's mission is closely aligned with Healthmap Solutions' value proposition, and we are excited to work together to make an impact on kidney health outcomes in Puerto Rico. In addition, at Healthmap we know that healthcare is local, especially on the island, so to be a part of the Puerto Rico healthcare community, we will be establishing a service center on the island while looking to hire residents of Puerto Rico,"" said Healthmap's President, Joseph Vattamattam.
For Triple-S, offering its #HealthPlan members the best care is part of its mission to enable healthy lives. ""Our patients with chronic kidney conditions require and deserve specialized care like the program Healthmap is offering us. Now, through this enhanced program, they will receive holistic care and treatment focused on improving their health. At the same time, we continue strengthening our health services with this agreement,"" said Dr. JosA Novoa, Triple-S's Chief Medical Officer.
media contacts:
The WilMark Group's Chris Cooney and Kristin McHugh |
Healthmap Solutions' Angela Quaglio
#healthplan partnerships contact: Chief Growth Officer Tom Gaffney
a subscribe #HIPN free hipn.news/subscribe",MISC
"I kicked off my annual gratitude campaign this week. The holiday season is a natural time to pause, reflect and share appreciation for those around you. I'll spend some time in the coming weeks celebrating some of the many leaders, associates and teammates who have made a positive impact this year. To begin this season's series of posts, I want to share my appreciation for Judith McKenna As you may know, Judith recently shared her decision to retire from Walmart after 27 incredible years with company. I've been so impressed by Judith's leadership, and am continually inspired by her heart, passion and commitment to being a role model for women across Walmart and for making a difference for our associates around the world. It's no surprise Judith is often included on lists highlighting the world's ""most powerful women."" The recognition is deserving and she has served as an inspiration for so many. Thank you, Judith, for leaving a lasting impact on our company and displaying what it truly means to be people-led at Walmart. While you'll be missed, I'm so happy for you and your next chapter. hashtag#TeamWalmart hashtag#Gratitude2023.",MISC
"I'm proud that BD ranked in the top two for our industry among the 100 Best Corporate Citizens of 2023! This recognition speaks to the significant progress we are making on our ESG strategy, Together We Advance, and our 2030 goals. We are addressing the societal and environmental issues most relevant to our global business, customers and stakeholders, thanks to our incredible teams who work every day to deliver on our purpose of advancing the world of health. hashtag#proudtobebd
https://lnkd.in/exrZS_tm",Environmental Sustainability and Climate
Putting AI to Work,MISC
"BREAKING: A grand jury of Georgia citizens has indicted Trump on charges including racketeering and conspiracy for his alleged efforts to overturn the election results in that state.
This is his 4th indictment. He already faces 78 felony charges in 3 other cases.
The racketeering charge carries a mandatory minimum sentence in Georgia of 5 years.",MISC
"Today we're thrilled to announce our formal acquisition of Talend, bringing the company's data integration and data quality solutions underneath the Qlik umbrella.
With Qlik and Talend's combined track record of providing the best-of-breed capabilities to analyze and deliver data, we'll be able to meet evolving customer and partner needs with even greater innovation.
Learn how we are now well positioned to deliver what data leaders need today and in the future. azi  https://bit.ly/3WaUsVh #QlikTalend",Economic Outlook
"While there remain concerns about economic uncertainty, elevated costs and high interest rates, most business executives we speak with share a positive outlook and desire to drive growth. EY-Parthenon Chief Economist Gregory Daco shares his latest macroeconomic outlook, including 5 lessons for business leaders to navigate the complexities of the ever-changing economic landscape.",Economic Outlook
Our Climate Innovation Finance Authority is one of the many ways we're working to build our clean energy future and advance Minnesota's climate goals. Apply today!,MISC
