PostContent,Theme
"With every new technology wave, investors have always been eager to back the so-called â€œpicks and shovels'' of the moment. Today, we see this in the valuations of NVIDIA and foundational models.
But, while everyone else rushes to back the enablers, someone still needs to find gold. In my new role as GP at Greylock, I want to back founders who are willing to take the risk to build enduring, AI-enabled products that will change how people work and live.
I believe thereâ€™s tremendous value to be built by product builders who can successfully put the power of AI into products that people love.
Of course there are plenty of detractors who believe startups donâ€™t have a chance at this layer â€“ incumbents own the data and distribution, and access to LLMs is both commoditized and fraught with platform risk. There will likely be many casualties of companies where an API call to OpenAI isnâ€™t sufficient to build lasting value.
Iâ€™ve put forth my thesis for the next wave of AI-first products in a new post, which you can read in its entirety at the bottom. Here are the main takeaways.
As I see it, these are the three largest opportunities for founders to build AI-first companies:
AI-first networks & marketplaces
For all networks (including social networks and marketplaces), AI challenges many of our initial assumptions. This is creating a new arms race to build the next AI-first network.
Re-defining enterprise software categories
Platform shifts are often significant enough that it creates a window to re-build large categories of software.The best opportunities for start-ups attacking large software categories comes from finding angles where incumbents canâ€™t compete.
Co-Pilot for services
I believe the best opportunities for AI co-pilots are â€œbrandedâ€ sales people, like wealth managers, insurance brokers, and mortgage brokers. Their role involves a lot of text- based coordination, they work across multiple apps, and the ROI of increased efficiency is tangible.
Iâ€™ve gone into much more detail in my post below. If you are a founder building in this area (or even just starting to think about it) please get in touch.
Special thanks to Keith Peiris, Henri Liriani, CristÃ³bal Valenzuela, Sam Lessin (the resident devil's advocate), Blake Barnes, Will Ruben, Mike Duboe, christine kim, Saam Motamedi, and Jacob Andreou for their thought leadership in this space.
https://bit.ly/45ImETl",MISC
"Delighted to have distinguished Harvard Medical School professor, Dr. Bapu Jena, on this weekâ€™s episode of Collective Healthâ€™s The Benefits Playbook podcast. Dr. Jena, who is both a physician and economist, shares his expert perspective on how to design employee health benefit plans that maximize employee productivity and retention. Thank you, Bapu, for joining us on the podcast!",Workforce strategy
"Just recently, Stanford University released its AI Index Report for this year.
The most interesting points from my perspective:
- Companies that are already using AI are benefiting significantly (e.g. cost decreases and revenue increases)
- AI is both helping and harming the environment (e.g. it makes processes more energy efficient, but also requires energy itself)
- The number of incidents concerning the misuse of AI is rapidly rising (e.g. deepfakes)
- Interest in AI is increasing, not least among politicians and legislators
For me, the development and use of AI solutions go hand in hand with responsibility. This means, for example, thinking about sustainability when developing AI solutions, and focusing on the benefits for - and safety of - the people using it.
Achieving this requires a careful balance between enabling technological process and establishing rules based on common values. After all, AI opens up a new way of doing business with entirely new business models. It can help make businesses more agile, supply chains more resilient, and economies more sustainable.
I would like to see Europe focus on these opportunities. By overregulating out of fear of the potential risks, we also face the very real possibility of losing startups and investors, for example.
In addition to the existing regulations that apply already, the upcoming EU AI Act should only regulate AI applications that pose significant risk to the health, safety, and fundamental rights of citizens. I hope that the vote in the European Parliament will not deviate from a risk-based approach.
Finally, I would like to encourage governments to agree on global principles and standards for the use of safe and trustworthy AI. Ultimately, the biggest risk would be to stifle opportunities before they can blossom.",Regulation/Legislation
"We're hiring! The Surdna Foundation is seeking a Program Officer for our Inclusive Economies Program. Join our exceptional team and help us fulfill our mission to advance social justice and racial equity in America's communities.
https://lnkd.in/e7Zxduuw
#hiring #philanthropy #socialjustice #racialequity #jobs #newyorkcity",MISC
"Happy National Intern Day! Today, I want to recognize the impact our interns â€“ past, present and future â€“ have on Kroger. Whether you stay with us for a season or discover your career within our walls, we hope you have benefited as much from the experience as we have from your contributions. Thank you for everything you do each and every day to bring fresh ideas that benefit our associates, customers and communities!
To learn more about the opportunities we offer for students visit https://lnkd.in/gyHCi7_Y
#Kroger #WeAreKroger #Interns #Internships #Careers #Hiring",MISC
"BDO Digital has won the 2023 Microsoft Security Partner of the Year Award for its achievements in Security. Learn more.
#MSInspire #MSPartner",MISC
"Iâ€™m happy to share that Iâ€™m starting a new position as Equity Principal, Consulting Service Line Leader & TN-GA-AL Consulting Market Leader at RSM US LLP!
Our family is enjoying East TN (full-time now).
GBO!",MISC
Come and work with us!!,MISC
"What a year! And what an honor to reflect on one of the top years in company history and perhaps the best year ever for Siemens USA.
Our U.S. market now represents nearly a quarter of Siemensâ€™ global revenue. And in 2022, we produced major results, with strong growth in orders and record backlogs. Congratulations to Ruth, Raj, Del, Marc and their teams for this outstanding business performance and continued success.
We won major accolades, like being named â€œWorld Changing Company of the Yearâ€ by Fast Company, who recognized that we are doing just that with digitalization.
We hit major milestones, including our 175th anniversary as a company and the launch of our new digital business platform, #SiemensXcelerator, which is giving customers and partners the tools to accelerate their digital transformation and sustainability journeys.
Itâ€™s always gratifying to see the talent, hard work and dedication of our 45,000-strong team represented in this way. Weâ€™re producing results because we are perfectly suited to this moment for transforming industry, infrastructure, healthcare and mobility.
Looking back on 2022, thereâ€™s a lot to be proud of and a lot to build on in 2023. But even more important than our annual wins, however extraordinary, is the enduring sense of purpose that drives us forward as a company. To my LinkedIn followers: I wish you and your families a restful holiday season and a Happy New Year!",MISC
"Will the impeachment inquiry into Pres. Biden will do what the GOP wants? Or will it stir a backlash among independent voters who will see this for what it is â€” a waste of taxpayer funds and a deflection from the job of dealing with the nationâ€™s real problems?
Let's discuss.",MISC
"At HealthHelp, our Diagnostic Imaging (Radiology) program is structured around the latest evidence-based medical criteria to ensure the most appropriate testing is ordered for patients.
Our intuitive web platform is backed by a powerful rules engine, PROTOS, which deploys the latest machine learning and natural language processing capabilities to constantly evolve the effectiveness of our clinical workflow to create the most efficient path to approving appropriate care. This results in improved provider and member experiences for our clients.
Learn more about the transformational impact of HealthHelp's DI/Radiology Program here:
https://bit.ly/3Mihtl8
hashtag#HealthHelp hashtag#Radiology hashtag#Collaboration hashtag#PatientOutcomes hashtag#diagnosticimaging hashtag#advancedimaging",Health outcomes
"Personalized support for minority patients has been proven to reduce racial disparities in care, improve outcomes, and can provide meaningful education surrounding clinical trials.
This article gives a firsthand account of Mayo Clinicâ€™s patient navigators, who are helping minority cancer patients overcome common barriers in the health care system: https://bit.ly/4108UBi",Health outcomes
"ðŸ‡§ðŸ‡· Feliz Dia International da Mulher! Eu tenho muita gratidÃ£o pela minha mÃ£e e todas as incrÃ­veis mulheres que foram (e continuam sendo) inspiraÃ§Ã£o para mim. Esse ano, mais ainda, eu estou muito inspirada pelo aumento de mulheres em inovaÃ§Ã£o e tenho muito otimismo ao futuro e as novas geraÃ§Ãµes.
Ã‰ uma honra imensa estar na capa dessa ediÃ§Ã£o especial da revista Ã‰poca NegÃ³cios: 100 mulheres da inovaÃ§Ã£o, ao lado de lÃ­deres tÃ£o talentosas. Eu agradeÃ§o muito a Andressa Rovani, a Sandra Boccia e o time todo da Ã‰poca NegÃ³cios pela publicaÃ§Ã£o linda e por criar uma plataforma para mulheres em inovaÃ§Ã£o do Brasil. Obrigada tambÃ©m ao Andre Larrubia e Julia Cardoso de Melo pela parceria e colaboraÃ§Ã£o. ðŸ‡ºðŸ‡¸ Happy International Women's Day! I am so grateful for my mother and all of the amazing women that have inspired and supported me personally and professionally. This year, more than ever, I am so inspired by the rise of women in innovation and have so much optimism for what the future will bring.
It's an incredible honor to be in the cover of the special edition of Ã‰poca NegÃ³cios in Brazil, celebrating 100 women in innovation, along side so many talented leaders. Thank you to Andressa Rovani, Sandra Boccia and the entire team at Ã‰poca NegÃ³cios for this beautiful publication and for creating a platform for women in innovation in Brasil. Thank you also to Andre Larrubia e Julia Cardoso de Melo for your partnership and collaboration.
https://lnkd.in/et8ZRtAV
See translation",MISC
Celebrating World Sickle Cell Day and Juneteenth on the same day is bittersweet. Encouraged by the strides we have made and looking forward to the progress of the future.,MISC
Ye Bu is #hiring. Know anyone who might be interested?,MISC
"From shifting startup priorities to corporate governance trends and semiconductor onshoring, there are numerous areas that tech executives should keep a watchful eye on. Here are seven tech industry predictions from BDO:
#Tech #CorpGov",MISC
"As the healthcare industry continues to optimize legacy systems and implement new technology to improve ways of working and enhance patient engagement, a combination of design, systems, and scenario thinking can help leaders and teams maximize results.",Health outcomes
"The shortlist for The Solution Provider of the Year Award has been released!ðŸŽ‰ðŸš€ Amr Awadallah, CEO and Co-Founder of Vectara , is one of the talents on the shortlist!
Amr Awadallah is a trailblazing serial entrepreneur, investor, and founder of three companies: Aptivia, Cloudera, and Vectara. Discover the full shortlist before casting your vote: http://spr.ly/6044uX8Q2",MISC
"I got a chance to attend my first National Association of Insurance Commissioners (NAIC) DC Fly-in this week. It is crucial to maintain good relationships with our #Arkansas congressional delegation and staff as we drive home the importance of the state-based regulation of #insurance.
Thank you to Congressmen French Hill and Bruce Westerman, as well as Office of U.S. Senator John Boozman and Senator Tom Cotton for taking the time to meet with Comissioner Alan McClain and me.
Also, thanks to the NAIC for coordinating this outreach effort. The collaboration and coordination effort between #regulators and the NAIC is really remarkable and the result is a better regulatory system for consumers, companies and our greater #insuranceindustry.",MISC
"Apply to join the DIFS team! We are hiring for my previous legislative liaison role, which will specialize in insurance policy. Lots of interesting projects and great people to work with!",MISC
"May is a good month, not only because of the generous bank holidays (which is nice, donâ€™t get me wrong), but also because it's a month when colleagues across Marsh McLennan businesses unify under Global Volunteering Month. It's always fantastic to see Oliver Wyman colleagues come together for the causes they are passionate about.
Looking after the community we live in is important to all of us at Oliver Wyman. While in the London office, I took the opportunity to join a team for an enthusiastic session of litter picking. To be honest I worried that litter picking was a bit performative, lacking intensity or high impact. But when we got out there and I suddenly had to focus on the debris â€“ mostly cigarette butts - that my brain normally filters out, it felt pretty good; and joining this crew was even better. I'm proud of all Oliver Wyman colleagues who are contributing this month in big and small ways.
Thanks to my fellow litter pickers: Princella, Amber, Prateek, Kyle, Nobel, and Lauren for the great company.
#MMImpact #OWForSociety #Volunteering",MISC
