PostContent,Theme
"Today is National Fentanyl Prevention and Awareness Day, a day to remember all who have been lost to this devastating epidemic and to increase awareness of this growing threat to all families. Fentanyl is now the #1 cause of death in the U.S. among adults younger than 45 years old. On June 1, this became more than a statistic to us when our 31-year-old son Connor died from fentanyl poisoning. Fentanyl is a synthetic opioid that is 50x stronger than heroin and 100x stronger than morphine. It is a legitimate pharmaceutical used as an anesthetic during surgery and as an analgesic for the treatment of breakthrough pain. However, because it is inexpensive to manufacture and highly addictive, Mexican drug cartels using Chinese supplied precursor chemicals are adding fentanyl to virtually all illicitly supplied drugs, including counterfeit prescription medicines. Sometimes users are aware they are taking fentanyl, but often they are not. Because of poor quality control, any one pill can include a lethal doseâ€¦thus the DEAâ€™s awareness campaign: â€œOne pill can kill.â€
My son was recently married, had a successful career, was a leader of teams, with a large support group of loving family and friends, and he was a long-time sufferer of chronic pain stemming from sports injuries. He thought he was getting Oxycontin from someone he knew, but one of the pills was laced with a lethal dose of fentanyl that likely killed him instantly. Doctors, pilots, attorneys, teachers, teenagers, and others from all demographic and socioeconomic groups taking what they believe to be Vicodin, Percocet, Valium, Xanax, or Adderall. Dying from fentanyl poisoning.
There are no easy answers, and it will get worse before it gets better. The addictive power and profit motive too great. It is a war being waged against us that is costing billions of dollars and killing some of our best and brightest. The only control most of us have over an uncontrollable situation is to be prepared to save someoneâ€™s life. Nalaxone (Narcan) is a cheap and now widely available drug that can be easily administered to someone in distress or dying from any opioid overdose â€“ including fentanyl. Itâ€™s a cheap, easy-to-use, miracle antidote. But you have to have it within reach. 911 is too late. Naloxone will soon be available OTC. Put one in your car, office, or briefcase/purse. Or all three. Think of it as like an AED, except smaller, cheaper, easier, and more effective. And something you are more likely to use, statistically. You may think there is no need to have one, that you donâ€™t know anybody at risk, but neither did I.
Given the rapid growth in opioid deaths, there are two groups of people in the U.S. nowâ€¦those who know someone who has died from an opioid overdose and those who will. You can potentially save someoneâ€™s life by being preparedâ€¦buy them some time to figure it out, get the help they need. And maybe spare another parent the excruciating pain of losing a child.",MISC
"I was honored to be part of the founding team of CMMI alongside Rick Gilfillan, Kelsey M., Peter Lee, Mandy Cohen, and countless others.
While we got many things right, I think a major miss was the failure to build models out the gate that focused on improving Medicare Advantage.
At the time MA only represented 25% of Medicare beneficiaries. Today more than 50% of beneficiaries access their Medicare benefits through Medicare managed care.
I spoke with Jim Parker of Hospice News about the opportunity for Centers for Medicare & Medicaid Services to advance models focused on addressing some of the challenges associated with MA.",Health Insurance
"I often hear the idioms â€œCulture trumps strategyâ€, â€œPeople trump processâ€ and so forthâ€¦ They always make sense â€“ but certain moments bring them to life in a way that reminds me the meeting and melding of incredible minds is one of life's greatest gift and the most potent fuel for change. Yesterday, was one of those momentsâ€¦
UiPath, thanks to the extraordinary passion and effort by Bobby Patrick, Mary Tetlow and so many â€“ hosted #UiPath #Summit where an intimate but broad group of c level executives came together to discuss #automation , #AIâ€¦ as well as listen to the leadership lessons from an inspiring Walter Isaacson.
Discussions ranging from the marketplace opportunities for automation solutions, the ability of integrating all the transformative technology, #chatgpt, to bringing IT/Tech and business process leaders closer together reminded me of the incredible leadership community being built by the need for automation. It was humbling â€“ both in the diversity of ideas and depth of expertise as well as a reminder that we are still so early in this incredible opportunity.
Celebrating with Daniel Boulud and his artistry on a plate at our NYC office and customer experience center was a perfect end to a momentum building day.
@Robert Enslin, Daniel Dines, Bobby Patrick, Vijay Khanna, Brigette McInnis-Day, Brandon Deer, Ryan Mac Ban, Rich Wong",MISC
"One of the things I look forward to every summer is welcoming our new cohort of interns and fellows. Recently, I had the opportunity to speak with them about my own professional and personal journey, as well as discuss how they can help us advance Pfizerâ€™s science to benefit patients everywhere. It was an energizing conversationâ€”our interns are passionate about making a difference in the world. I have no doubt that they will accomplish great things in their careers, and Iâ€™m so proud that their careers are starting here at Pfizer.
Thank you all for the inspiring discussion, and thank you in particular to Wendy Mayer and Fiorella Rivera for moderatingâ€”Fiorella is the first intern to moderate a discussion with me, and she did a great job!
Learn more about our Pfizer Summer Growth Experience here: https://lnkd.in/e6FQzADJ
#SummerWithPfizer #PfizerIntern #PfizerProudProud",MISC
"Let me just come right out and say it: I love Bernie Sanders.
I love Bernie because he has more guts than any politician I know. Hell, he has more guts than just about anyone I know.
Happy birthday, friend.",MISC
"Congratulations to Tracie Hall, MA, LSW, BSN, RN for being our Clinical Associate for the month of May!
Tracie brings 24 years of behavioral health experience to the West Virginia #Medicaid team. Her previous experience as a provider and knowledge of available resources has provided members with access to whole person care.
Tracieâ€™s primary work is with the Serious Mentally Ill (#SMI) Population with high needs and high risk. She is a field-based case manager with embedded work in 2 high volume facilities, and will soon take on a third.
She brings her #energy and #passion for each member she assists. Tracie often goes above and beyond to meet members needs and is respected for her collaboration across the behavioral health, physical health, and population health teams. She is very supportive of her team members and is always willing to assist a member, team member and her manager in any way she can. Tracie - thank you for your commitment and passion to better the lives of those we serve, your work is so appreciated.
#clinicanspotlight #clinicalassociate #nurse #mentalhealth #behavioralhealth #nurses",MISC
Great opportunity for a lawyer interested in working with a great team to do great things for Michigan!,MISC
Lots of growth at Susquehanna Growth Equity (SGE)!,MISC
"Our Dell Technologies #PowerStore storage system has security features built in that ensure the protection of systems, access and data. This includes at rest encryption, self-encrypting drives, read-only immutable snapshots, anti-virus protection, and secure access protocols. The system also integrates with Dell's CloudIQ which provides cybersecurity assessments and AIOps monitoring, as well as a robust corporate strategy for cybersecurity and Secure Development Lifecycle. #PowerStore Gen2 hardware includes a Hardware Root of Trust (HWRoT) feature that provides immutable silicon protection and prevents malicious modifications. Dell's zero-trust approach aligns with the U.S. Department of Defense standards, assuming every user and device is a potential threat, applying the principle of least privilege and multifactor authentication, and verifying access to assets.",Data privacy and cybersecurity
"I am pleased to share the fourth and final installment of EYâ€™s sustainable supply chain four-part series led by my colleague, Sumit Dutta. In this video, Sumit explains the five success factors for sustainable supply chains. View the full report: https://lnkd.in/gG7zikJg",Supply chain
"WTS South Carolina Partners are hiring! These firms are actively supporting the vision of WTS - equity and access for women in transportation. #WTSSC #WTS #hiring

CDM Smith:
Marketing and Proposal Specialist, https://lnkd.in/gnkjshnp

HNTB:
Project Manager II - Transportation, https://lnkd.in/g8-KQGsG
Environmental Planner V, https://lnkd.in/geWzHkMd
Project Manager I - Engineering, https://lnkd.in/gsm3Zh9W
Environmental Planner II, https://lnkd.in/gMgHR7-Y
Bridge Engineer III, https://lnkd.in/gqWvHrgi

HDR:
Traffic EIT, https://lnkd.in/gMUKHku3",MISC
Pfizer once again received an hashtag#Equality100 score in HRCâ€™s Corporate Equality Index. Iâ€™m hashtag#PfizerProud of our commitment to LGBTQ+ workplace inclusion! hashtag#PFEColleague,DEI
"Excited to see CMSâ€™ GUIDE Model to improve quality of life for people living with #dementia and those who care for them: https://lnkd.in/etDhUVnu.
This model is an important contribution to healthcareâ€™s #AgeFriendly movement. It offers a standard approach to dementia care, including 24/7 access to a support line as well as caregiver training, education, and support services. Knowing that dementia imposes significant financial, emotional, and logistical burdens on families that are often exacerbated for certain racial and ethnic groups, the GUIDE model was designed to reduce disparities in access to dementia services, and it incorporates policies to advance #HealthEquity.
This Fall, CMMI will issue an RFA to help test the GUIDE model and alternative payment for organizations that deliver supportive services to people with dementia. Organizations that provide care to underserved communities are encouraged to apply. A variety of financial and technical supports will be available to ensure that participating safety-net providers can develop their infrastructure, improve their care delivery capabilities, and participate successfully in the model. Until the RFA is issued, interested folks can submit to CMS a Letter of Intent by September 15. Iâ€™m looking forward to following the impact of this work!
Centers for Medicare & Medicaid Services
#aging
#olderadults",Health outcomes
"This summer, weâ€™ve been thrilled to welcome a new class of interns to our stores, supply chain facilities and HQ teams across the country. Our interns have shared their talents and positive energy with us while adding significant value to the business through their efforts and insights. Itâ€™s been such a joy to see them meet new teammates, develop new skills, explore their ambitions, and imagine the career possibilities with Team Target.
So in honor of #NationalInternDay, a special shout-out to Targetâ€™s 2023 Summer Interns â€“ thank you for all you are doing to help us care, grow and win together! We are so glad that you chose to spend your summer with us. And, to the Target team members who have made this summer a valuable and memorable experience for our interns â€“ huge thank you for sharing your own talents and time, and showcasing the joy and potential that comes with a career at Target.",Workforce strategy
"America can survive either outcome of the Trump prosecution. But weâ€™ll have a much harder time if we reject the system within which that prosecution will play out.
On accusations, evidence, and the rule of law:",MISC
"Join us for an insightful webcast on navigating the complex landscape of transferable tax credit transactions! Gain valuable insights and strategies to help both buyers and sellers in this ever-evolving market lead by 2 of my favorite gentlemen Gabriel Rubio and David Wong.
ðŸ“… Save the date: November 2, 2023 - 10-11am PST
Don't miss out on this opportunity to stay ahead of the game and make informed decisions. Register now! Link below.",MISC
"I wanted to share this wonderful tribute from my colleague Mikael Dolsten on a tremendous accomplishmentâ€”while extending my own congratulations to Katalin KarikÃ³ and Drew Weissman for receiving The Nobel Prize in Physiology or Medicine 2023! #mRNA technology is a triumph for science and a triumph for humanity, and their groundbreaking work laid the foundation for the development of effective mRNA vaccines against #COVID19. These two scientific giants are my heroes, and together, we share a passion for harnessing science to make the world a better place.",MISC
"LinkedIn friends: We at Collective Health are looking for a customer service and site leader for our newly-opened site in Plano, TX. More details below. Please reach out to Dana Dillard directly if youâ€™re interested in applying or know someone who might be a good fit! Thank you. ðŸ™ðŸ½",MISC
"Earlier today, Medtronic reported another quarter of strong performance with revenue of $8.0 billion, which increased 5% organic. Our results are broad-based as we deliver on our commitments across multiple businesses and geographies. Guided by our Mission and powered by our people, weâ€™re creating innovative products and therapies for millions of patients around the world, while also positioning ourselves for long-term sustainable growth. For those of you celebrating Thanksgiving this week, I hope you enjoy a happy and safe holiday with loved ones.
https://bit.ly/3MTjBjO",MISC
"Our diverse workforce is one of the many reasons Iâ€™m proud to work at Independence Blue Cross. Our recent Women in Technology and Analytics event featured several of our extraordinary leaders, including EVP, Chief People, DEI and Communications Officer Crystal Ashby and SVP of Business Technology Services Sushma Akunuru, who provided meaningful advice about leadership and career building for individuals thinking about starting or advancing a career in these growing fields. Thanks to all who participated and attended this important event.
#leadership #technology #representationmatters #career #leaders #analytics",DEI
"An outstanding policy paper by Benjamin Vatter at the Stanford Institute for Economic Policy Research on how disclosure policies, like the '5-star' rating system for Medicare Advantage plans, can influence (and even distort) the behavior of both consumers and suppliers in a market. Worth a read if you care about the power of information signaling in how markets work.",Health Insurance
I am thrilled to welcome Margaret Keane to Tenable's Board of Directors. She brings a wealth of technology leadership experience to the table.,Workforce strategy
"Today, BD reported strong financial results for the third quarter of fiscal 2023. Iâ€™m proud to work alongside our team of associates around the world whose dedication and passion are the driving force in how we deliver on our purpose of advancing the world of health. #BDX #BDXEarnings #medtech Read our full press release here: https://lnkd.in/gT-A6wE2",Economic Outlook
"As 2022 comes to a close, we want to take a moment to share our heartfelt gratitude and appreciation. We are grateful for our wonderful clients, our new colleagues at Accenture, our valued suppliers and each and every member of the YSC community across the world. We feel privileged to partner with so many organizations who are leading to shape the future and are immensely proud of the work weâ€™ve done and the collective impact we've achieved this year.
 
To give all YSC colleagues the opportunity to rest and rejuvenate over the holiday period, YSC is taking a collective break and will be offline the week commencing 26th December.

We look forward to reconnecting with you in 2023, refreshed and ready to continue shaping the future through leadership. From all at YSC, we wish you a very happy holidays.",MISC
"Qlik Intends to Acquire Talend â€“ Delivering Comprehensive Data Integration to Accelerate Cloud Modernization: bit.ly/3Qlwpjy
â€œWe are excited about this proposal to have two of our leading portfolio companies join forces to accelerate the vision of making a difference in the world through data,â€ said Managing Partner Seth Boro.",Data privacy and cybersecurity
"Weâ€™re hiring! This is a great opportunity for a skilled leader to deliver insights and improved business outcomes. The candidate will work closely with me, our finance and marketing teams.",MISC
"If you want to hashtag#workonclimate - the Building Decarbonization Coalition is hiring!
Our careers page is: https://lnkd.in/gg_3tcZ6
My referral link is: https://lnkd.in/gknVJVGw
Please note I am not available for 1-1 chats right now, so if you're interested, the best way to apply is using the referral link above.
If you're looking for more advice on pivoting into the climate space, Nicole Kelner has a super useful spreadsheet of resources here: https://lnkd.in/gqUEZQCs",MISC
"Really excellent. Don't trade off high standards and devotion to the success of others. Simple but profound.
And love that she uses my favorite sports team the Golden State Warriors, Coach Steve Kerr and his relationship with his players (including Steph Curry and Draymond Green) as her example.",MISC
"Wishing you and your loved ones a joyous and prosperous Diwali! May the Festival of Lights illuminate your path toward success and happiness! âœ¨
hashtag#HappyDiwali hashtag#FestivalofLights",MISC
"I am deeply saddened by the loss of my friend Rocky Wirtz, whose influence in Chicago sports, business and the community was remarkable. Rocky was an amazing human with a big heart and his loss will certainly be felt by so many. My condolences to the Wirtz family.",MISC
"Do models like OpenAIâ€™s hashtag#GPT4 and Googleâ€™s PaLM produce inaccurate results? If so, which are most trustworthy? ðŸ¤¥ ðŸ¤” Find out on the latest Vectara blog, where Head of Product Shane Connelly shows the impact of our hashtag#opensource Hallucination Evaluation Model, plus the current standing of todayâ€™s most popular hashtag#LLMs on our Leaderboard â¬‡ï¸
ðŸ”— https://lnkd.in/gQqz9VVx
hashtag#genai hashtag#generativeai hashtag#chatbots hashtag#llama2 hashtag#mistral7b hashtag#RAG",MISC
My thoughts are with all those affected by the devastating earthquakes in Turkey and Syria. I hope you are able to find strength and stability though the challenges ahead.,MISC
"This article is the second of a two-part series in which I examine global health inequity in low- and middle-income countries. In the first article, I focused on access to medicines and vaccines, and how Pfizer is helping to improve access. In this article, I look at public-private partnerships (PPPs) between the pharmaceutical industry and other organizations, and how PPPs are working to help close health equity gaps. #HealthForAll",Health outcomes
"An insightful piece by Karyn Twaronite, EY Global DE&I Officer, referencing a recent survey measuring company practices that provide employees with a sense of belonging. The survey found organizations that prioritize DE&I initiatives were viewed by employees as empowering, trusting, and transparent. As the workforce continues to evolve, employers should consider these kinds of drivers to engage their community and create a culture of belonging. Read more: https://lnkd.in/eCGyMxyQ",DEI
"In the future, the Software-Defined-Vehicle, or #SDV, will be an enormous part of the automotive industry. In order to enable this shift, #TeamQualcomm developed the #Snapdragon Ride Flex SoC. Learn more from #CES2023.",MISC
"Learn how SonoSim, Inc. improved their educational content search with Vectaraâ€™s trusted GenAI platform, enabling practitioners to more quickly, easily, and accurately find exactly what they are looking for, regardless of how they ask. Join us on October 16th as Sonosim's CEO Dr Eric Savitsky explains their journey to AI in ultrasound discovery. https://lnkd.in/gy8TARqp
https://lnkd.in/gMu-3KX3",MISC
"PC applications running on-device hashtag#AI offer more personalized experiences. And because queries donâ€™t have to leave the device, your information and privacy are protected.
This is just one reason why companies are looking to AI to create new opportunities for PC innovation.
To learn more about the impact AI is having on the industry, take a look at this Nasdaq peice.",MISC
"Exciting news! Walmart Health is continuing to expand access of affordable care in Florida. Walmart Health has entered a relationship with Ambetter Health, Centene Corporationâ€™s health insurance marketplace carrier and a relationship with Orlando Health through Care Coordination agreements to provide Floridians more access to healthcare options. Through these collaborations, Walmart Health aims to expand access and coordinate care throughout the patient journey.
Together, we are committed to providing convenient and affordable healthcare services that are accessible to all. Join us in our mission to bring â€˜live better to lifeâ€™ across Florida. hashtag#WalmartHealth hashtag#AffordableCare hashtag#HealthcareExpansion
awbs://https://lnkd.in/gKVzyHZw",Health outcomes
"Let me be absolutely clear. Third-party groups such as No Labels are in effect front groups for Trump in 2024, and should be treated as such.",MISC
"For the 20th time Roche is conducting its annual Children's Walk! ðŸ“…
What started in 2003 as a small walk of a few employees became Rocheâ€™s largest employee engagement and philanthropic event. Since the first walk more than 294,000 Roche employees have raised over CHF 22 million in donations for childrenâ€™s projects around the world. Each year employees from Informatics, Finance and all other functions from more than 60 countries across the globe come together for this important cause.
Through the Roche Employee Action & Charity Trust (Re&Act) and with partners like UNICEF, Roger Federer Foundation, and Childâ€™s Dream, >1 million children have benefited from educational programmes across Ethiopia, Malawi, Cambodia, Nepal and the Philippines.
I am proud that we are celebrating 20 years of impact and the difference Roche employees worldwide are making. To the next 20 years!
#RocheProud #RocheChildrensWalk",Workforce strategy
Sarah Godwin is #hiring. Know anyone who might be interested? #libbeyproud,MISC
"On Monday, March 6, Sylvia Lopez, whoâ€™s a Care Manager at SCAN called a member Iâ€™ll call MaryAnn.
MaryAnn was a new member. She is dual-eligible for Medicare and Medicaid, and so she recently enrolled in our Connections plan.
Sylvia thought sheâ€™d be doing a quick, routine health assessment.
Well, hereâ€™s what Sylvia quickly learned:
â€¢ MaryAnn is 81 years old.
â€¢ She experiences forgetfulness and has uncontrolled pain in her ankles, knees and back. Sheâ€™s got other ailments including hypertension, and incontinence.
â€¢ She fell out of her bed recently.
â€¢ She canâ€™t really take care of herself anymore. She canâ€™t cook or clean her apartment.
â€¢ MaryAnn also lives alone. Her daughter used to care for her, but her daughter passed away from COVID.
In addition, MaryAnn was hungry.
Remember, Sylvia called her on a Monday. MaryAnn hadnâ€™t had a meal since the preceding Friday.
She was signed up with Meals on Wheels, but the portions were small and her next delivery wasnâ€™t due until the next day.
MaryAnn couldnâ€™t go to the local supermarket. A taxi would cost her $20, and she didnâ€™t have the money, since sheâ€™d used it to take a taxi to her last doctorâ€™s appointment.
She had half a jar of peanut butter in her house, and she was rationing 2 tablespoons of peanut butter every 3-4 hours. 2 tablespoons. Friday. Saturday. Sunday. Monday. Imagine that.
So hereâ€™s where Sylvia stepped in. First, she got her authorization for Chronic Condition meals so sheâ€™d have food right away.
Her independent living benefit wasnâ€™t due to kick in until April 1, but she was hungry, so the SCAN team didnâ€™t waste any time approving her for immediate food delivery.
Then, Sylvia called Meals on Wheels America to make sure the delivery would be made the next day.
She also explained to MaryAnn that as a SCAN member she had a transportation benefit, which she could use to get to the doctor and the supermarket.
And then, the next day, Sylvia called MaryAnn again. She made sure she sheâ€™d gotten her meals.
She went over how to arrange transportation.
She told her SCAN would be sending her extra meals for as long as she needed them.
In addition, she got MaryAnn incontinence supplies and a SCAN Personal Emergency Response System so she can call for help if she falls or if she needs medical help.
She also helped arrange for a caregiver to come to MaryAnnâ€™s home three times a week to assist her with personal care and homemaking.
At the end of Sylviaâ€™s and MaryAnnâ€™s call, MaryAnn told Sylvia sheâ€™d had a dream the night after they spoke. â€œIn the dream, an angel came to me,â€ MaryAnn told Sylvia. â€œAnd the angel was you.â€
We often talk about models to address the needs of complex patients.
What we donâ€™t talk about is the incredible empathy, passion, and dedication required to serve these patients day-in, day-out.
Thank you, Sylvia!",MISC
I wish all of you a very happy Thanksgiving and hope that you have a wonderful day celebrating all there is to be thankful for.,MISC
"Itâ€™s the honor of a lifetime to be named the next CEO of CyberArk, starting in early April. Iâ€™m humbled that Udi Mokady is trusting me to take the helm of the company he founded and cares so much about. CyberArk has an amazing culture and a rich heritage, including our Israeli headquarters and the spectacular talent we have around the globe. Preserving CyberArkâ€™s uniqueness will be one of my top priorities as CEO. We have an important mission to secure the world against cyber threats so together we can move fearlessly forward. I am so excited to continue to partner with Udi, the Board, the management team and every CyberArk employee to deliver on that mission as we work tirelessly to delight our customers. Weâ€™re just getting started and Iâ€™m humbled to lead this next chapter at CyberArk.
Hereâ€™s the short video if youâ€™d like to hear more. spr.ly/611013Ybyz",MISC
"Exciting to see Meta open source their top tier LLM model and to have Microsoft support it on Azure in addition to their commitment to OpenAI's GPT. At DocuSign, we are working to complement the leading public cloud solutions and the best open source models with our proprietary internal models and agreement data to deliver the next generation of intelligent agreement solutions. Our focus is on trust, transparency, accuracy, safety and value.",MISC
"Every year, this day is an opportunity to recommit to our values of diversity, equity, and inclusion. Today, we are thankful for all of the women who lead at 3M in our labs, plants, and offices. I am grateful for your contributions, and proud of the difference you make in applying science to improve lives around the world. Happy International Womenâ€™s Day!",MISC
"Manufacturing has become critical to every element of our economies and societies. Thanks to my fellow panelists for a great discussion at #WEF2023 on what must change as a mindset as we look at manufacturing going forward. With the help of #technology, we can reshape manufacturing & supply chains to be more resilient, sustainable and inclusive.
Looking forward to more interactions here in #Davos in the next days.
World Economic Forum",Supply chain
"Many thanks to Dale Boylston for his hard work as CEO for TC2 Health! During his tenure, Dale and his team have managed the health and wellness, and case management programming for thousands of Medicare beneficiaries in central Georgia, while also working to improve care coordination and outcomes for patients.
Dale, congratulations on your retirement and best wishes in your next adventures!",Health outcomes
"Thanks, Melissa for this sage advice to sellers!",MISC
Thank you Big I. It is my honor to partner with Arkansas agents in serving the insurance consumers of Arkansas!,MISC
"Welcome, Jim Ginther, Kevin Weaver, and U.S. Compliance (Environmental, Health & Safety Consulting). Excited to have more Minneapolis DNA in the family!",Workforce strategy
Philip Grant is #hiring. Know anyone who might be interested?,MISC
"I joined Don Berwick and Dr. Kedar Mate on their IHI â€œTurn the Lights on podcast.
In this episode, we talked about the state of healthcare, insurance, and the Medicare Advantage program.
I explore SCANâ€™s journey to Medicare Advantage, highlighting benefits and concerns while emphasizing the need for improved regulation and ethical leadership.
I hope youâ€™ll take a listen!",Health Insurance
"Enjoyed speaking to Will Koulouris and CNBC International about Commvault's recent results and our upcoming data security launch on June 7.
It's time to redefine data protection.
http://ow.ly/xkSR50OGlY3",Data privacy and cybersecurity
"Tune in on Tuesday, May 2 to hear our Founder and Managing Partner Orlando Bravo's perspective on the latest trends and opportunities in the enterprise software and technology industry in an interview with CNBC from Milken Institute's 2023 Global Conference.
Watch: https://cnb.cx/42gfgwq #MIGlobal",Economic Outlook
"Fine-tuning is the ðŸ”‘ to creating ChatGPT-like models for your data, right? With risks like model poisoning, copyright issues, and bias ... maybe not!
CEO @[Amr Awadallah](urn:li:person:L-RR4JipQY) shares why fine-tuning may not be the best solution for hallucinations and other ways to improve accuracy and data privacy in AI ðŸ”’
Check out his recent talk at Stanford â¬‡ï¸
#finetuning #GroundedGeneration #GenAI #EthicalAI",Data privacy and cybersecurity
"We have a great line up of EY Supply Chain sessions this week at Blue Yonder ICON. Our team will be speaking on key topics like supply chain planning and execution, gender equity in manufacturing, the metaverse, and more! Please join us if you are attending Blue Yonder ICON this week. https://lnkd.in/g36pstHj #BYICON2023",Supply chain
"Thank you to all the veterans who have defended our freedom and Liberty. Special thanks to my dad, Captain Bill Murphy, 14th armored Cavalry. Itâ€™s my first Veterans Day where heâ€™s not here.",MISC
"Thanksgiving is all about giving thanks for the good things in our lives. At AvidXchange, Inc., we are especially thankful for our amazing customers. Your trust and the ever-evolving hashtag#AP challenges you throw our way fuel our passion for innovation. Every idea, every breakthrough, it's all inspired by you. Thank you for being the driving force behind our journey! Wishing you and yours smooth travels and a happy Thanksgiving! hashtag#CorporatePartnership hashtag#ThanksgivingCheers hashtag#InnovateAndCelebrate hashtag#AVDX",MISC
"At Syneos Health, we are committed to honoring and celebrating Juneteenth for its significance in the United States. The importance of diversity, equity, and inclusion in our workforce and in the communities we serve cannot be understated. #Juneteenth #SyneosHealth #Equity",MISC
"Breaking news! In todayâ€™s edition of The New York Times, journalist Cade Metz details how Vectara is helping to solve the fundamental challenge in Generative AI: how often and severely do chatbots hallucinate?
Drawing extensively from Vectaraâ€™s research for our new Hallucination Evaluation Model and conversations with CEO Amr Awadallah and AI scientist Simon Hughes, PhD, the article explains why large language models veer from the truth and how Vectara was able to measure and rank the performance of popular systems like GPT-4 and Llama 2.
The article is live! Check it out â¬‡ï¸
https://lnkd.in/gRXMDT93
hashtag#AI hashtag#ML hashtag#LLMs hashtag#GenAI",MISC
"I am hiring a Channel Account Manager to cover distributors in our electrical and electronic channel. Company culture and strong team collaboration make this an ideal position. If you or someone you know is interested, apply using the link below.",MISC 
"President Biden is being accused of having done exactly what Trump did when Trump brazenly stole top-secret documents from the United States.
But letâ€™s be clear: any comparison is a false equivalency. Donâ€™t let the media fool you.",MISC
"Just finished the live broadcast of DocuSign's annual global field kickoff at a studio in Berkeley.
Huge congrats to Stephen Shute and his team for a well designed and executed event that also managed to be very fun! And thanks to Inhi Cho Suh, Shanthi Iyer, Kelly Morgan and Robert Chatwani for doing a great job speaking to the team.
Smarter, Easier, Trusted Agreements. #docusign
Activate to view larger image,",MISC
"I have discussed that for platform-driven health care transformation to occur we need new and better ways to protect and share patient information.
Mayo Clinic Platformâ€™s expanded relationship with TripleBlind will allow for greater data analysis and collaboration in a secure environment, driving new innovations and improved outcomes. Learn more: https://lnkd.in/gRk_sJws",Health outcomes
Congratulations to our promoted team members and new hires at Sumeru Equity Partners !,MISC
"We are hiring a bunch! Check out the latest roles we are recruiting for (most remote unless stated otherwiseâ€”see links in comments):
ðŸ“… Executive Assistant / Coordinator (San Diego County, CA; most work will be done remotely) â€” Are you based in San Diego, CA, and love getting things in order? Help our co-founders stay organized and ready to rock!
ðŸ”¢ Investment Analyst and Senior Investment Analyst (both remote) â€” Do you have the know-how to get deals done across industries and investment strategies? Think you can determine the likelihood of a deal getting approved and what deal structure might work? We embrace a philosophy of looking for yes, and you fit right in identifying possibilities, not just pain points. Do you value relationships and manage timelines so that deal closings feel like a breeze?
ðŸ˜ï¸ Senior Director of Real Estate Asset Management (remote) â€” Are you inspired by the power of real estate to transform lives and communities? Our child care REIT CARE is looking for someone who will steward CAREâ€™s national portfolio of residential and commercial properties. This role is fully remote but includes travel to our various markets across the country.
ðŸ¦º CARE Construction Project Manager (Clark County, NV) â€” Are you an organized construction project manager and passionate about making a difference in the community? Are you looking for flexible part-time work that you can fit into your schedule? This role would be our eyes and ears on how each child care home construction project is going.",MISC
"Let's drill down into the current environment for the transfer of personal data from the EU to the US, which is governed by the EUâ€™s privacy regulation (GDPR). Looking to the future, we will make the case for a more stable, global cross-border data transfer framework, which will be critical for an open, more secure and more private Internet.",Regulation/Legislation
"[New hashtag#Podcast hashtag#Episode] hashtag#AI and the hashtag#FutureOfWork hosted by our Dan Turchin: Amr Awadallah, hashtag#CEO of Vectara and co-founder of Cloudera, discusses the future of AI search You can check out the audio preview below and get the full episode link in the comments or on your favorite podcast platform.
hashtag#podcastepisode hashtag#artificialintelligence hashtag#podcastlife hashtag#chatgpt hashtag#generativeai hashtag#MachineLearning hashtag#GenerativeAI hashtag#EnterpriseAI hashtag#work hashtag#aisearch",MISC
"It was a privilege to join the 2023 Executive Leadership Council Recognition Gala alongside a number of talented KeyBank teammates. This gala celebrates the business achievements of Black executives, corporate board directors, entrepreneurs, thought leaders and academics who support diversity, equity, and inclusion in corporate America. Thank you for welcoming us and for such a meaningful and impactful evening.",MISC
"Why do businesses play a key role in advancing #HealthEquity? Because employers own some of the major drivers of health #disparitiesâ€”determinants such as income, economic stability, benefits (PTO, health insurance, mental health supports), and social conditions in the communities in which they operate. With this power comes a responsibility to act.
Business leaders looking for a place to start should consider this excellent piece from Harvard Business Review: https://bit.ly/3CHNvCp.
Authors Shantanu Nundy Lisa Cooper, and Ellen Kelsay outline several opportunities that companies can pursue to improve health equity among their employees and communities. Take note and take action!
â€œBy using a health equity lens and proven strategies to eliminate disparities, employers can improve business outcomes, create a better employee experience, and advance health for all.â€
#equity",Health outcomes
#GiveUNC! Join me supporting UNC www.giveunc.unc.edu!,MISC
"Fireside Chat & Q&A at Vectara's hashtag#boomerang event beginning now w/ Chris McCann Laura Padilla ðŸ¦¾Ahmed Reza & Eric Savitsky moderated by Asher Mathew. Honored to have such a great panel. Join the conversation!
https://lnkd.in/gX9iNJYa
hashtag#llms hashtag#ai hashtag#genai hashtag#vc hashtag#venturecapital",MISC
"#Juneteenth is a celebration of the final notification of freedom for African Americans in the United States. At L3Harris Technologies we encourage everyone to reflect on the history of this day and consider how we can contribute to a more inclusive world. Today and every day, #L3Harris is committed to driving change by living our values of integrity, excellence and respect.",MISC
"I discovered my purpose watching my father take care of patients, and I am honored that Jill Donahue, Empowering MSLs to be more engaged and engaging asked me to share that purpose story with you.
Learn more about my journey in A Dose of Inspiration: 100 Purpose Stories From Pharma Leaders.
The e-book is free. Click https://lnkd.in/eFyV5Yre to pre-order yours. Coming this fall.",Health outcomes
