profileUrl,postContent,Linked Record Field,Themes,Content Format,type,First Name (from Linked Record Field),Last Name (from Linked Record Field),Company (from Linked Record Field),Industry (from Linked Record Field),Title (from Linked Record Field),timestamp,postUrl,imgUrl,Created/Cultivated/Curated,error,Subthemes,Thought Leadership?,likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,Weekday,Time of Post,Date of Post,Day of the Week,3/24-4/23?,Posts vs Engagements,Hour of Post,Month of Post,4/23-5/23?,documentTitle,documentPageCount,thought leadership
https://www.linkedin.com/in/senuta/,"How do you encourage people to give you honest feedback?

In our research, Constantinos Vassiliou Coutifaris and I found that it’s not always enough to ask. Sometimes you need to show that you can handle the truth.

From my Growth Faculty event in Australia. For more, check out ch10 of Think Again and our WorkLife podcast “Is it safe to speak up?”",https://www.linkedin.com/in/senuta/,MISC,video,Video (LinkedIn Source),Michael,Senuta,Truist,Banking,Head of Innovation and Partnerships at Truist,2024-07-01 16:22,https://www.linkedin.com/feed/update/urn:li:activity:7206681916433940482,https://media.licdn.com/dms/image/D4E05AQHXEd0Z7bIIvA/videocover-high/0/1718196458330?e=1720458000&v=beta&t=on6_usEQTXv11AJq9zdcGBiYwrh8q43YtY9c-BpNC9U,,,,,12564,434,1357,2w,,,,Michael Senuta likes this,,,2024-06-12 15:41,,,,,,,,,Wednesday,7:41 PM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/jonrosner/,"After 15 incredible years in the ever-evolving payments industry, I have decided to take a career pause to care for my two young children. I am privileged to have the opportunity to make the choice to spend time focusing on what matters most to me right now.
I will fully step into my new role and embrace my “power pause” after my last day at JPMC on July 19th.

I am sharing the requisition for my replacement for anyone interested in leading a high performing, incredible team focused on payment partnerships, on Jon Rosner’s leadership team, within the Commerce Payments group.
Please reach out to either of us!

I can’t wait to cheer from the sidelines for a bit!",https://www.linkedin.com/in/jonrosner/,MISC,,Article,Jon,Rosner,JP Morgan,Banking,"Managing Director, Head of Product",2024-07-01 16:04,https://www.linkedin.com/feed/update/urn:li:activity:7206386039781769216,,,,,,200,49,7,2w,,,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/210527038/?utm_medium=jobshare,Jon Rosner supports this,,,2024-06-11 20:05,,,,,,,,,Wednesday,12:05 AM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/john-bachner/,I’m happy to share that I’ve started a new position as Quality Assurance Manager at Nugget!,https://www.linkedin.com/in/john-bachner/,MISC,celebration,Celebration,John,Bachner,Newell Brands,Consumer & Industrial Products,"Vice President, Research & Development, Baby Business Unit and Corporate Technical COE",2024-07-01 16:46,https://www.linkedin.com/feed/update/urn:li:activity:7206490957213487104,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABwEEXEeLoHISM2cU9LdzliLaQ.gif,,,,,62,31,0,2w,Congrats Carol!  Very happy for you!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7206440126703415296/?commentUrn=urn:li:comment:(ugcPost:7206440126703415296,7206490939572240384)&dashcommentUrn=(7206440126703415296,urn:li:ugcPost:7206440126703415296)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7206440126703415296,John Bachner commented on this,,,2024-06-11 23:40,,,,,,,,,Wednesday,3:40 AM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/rob-cruz-66bb26a/,I’m happy to share that I’m starting a new position as Account Manager at CN Bank!,https://www.linkedin.com/in/rob-cruz-66bb26a/,MISC,celebration,Celebration,Rob,Cruz,City National Bank,Banking,Senior Vice President - B&IS Operations Innovation & Delivery Manager,2024-07-01 15:51,https://www.linkedin.com/feed/update/urn:li:activity:7206998136400007169,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABgBrZ2daanMQJ-egBdqUfzcNg.gif,,,,,42,53,0,2w,Congratulations Mr. Ogawa!!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7206620466717822977/?commentUrn=urn:li:comment:(ugcPost:7206620466717822977,7206998104850452480)&dashcommentUrn=(7206620466717822977,urn:li:ugcPost:7206620466717822977)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7206620466717822977,Rob Cruz commented on this,,,2024-06-12 11:36,,,,,,,,,Wednesday,3:36 PM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/jamesknutson/,I’m happy to share that I’m starting a new position as Director of Quality at Associated Bank!,https://www.linkedin.com/in/jamesknutson/,MISC,celebration,Celebration,Jim,Knutson,Associated Bank,Banking,"Senior Vice President, Director of IT Infrastructure",2024-07-01 15:43,https://www.linkedin.com/feed/update/urn:li:activity:7206398767112028160,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABwEEXEeLoHISM2cU9LdzliLaQ.gif,,,,,124,50,0,2w,,,,Jim Knutson likes this,,,2024-06-11 20:55,,,,,,,,,Wednesday,12:55 AM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/jonrosner/,"Hi LinkedIn - this is a truly unique leadership opportunity on my leadership team. Kelley McDermott built a world-class partnership team supporting Wallets, Networks and FinTechs.    While Kelley McDermott will be missed, I am looking for a rock-star partnership leader to work with Mandar Mangalvedhekar Alisa (Becker) Hermann Saad Khatri Nicole Black and Basil Cherian, Bill Young Shruti Dubey in Corp Dev and Cabot Williams and his team in the JPMC Payment Network Office - ping me or Vandana Bhindwallam and apply online!",https://www.linkedin.com/in/jonrosner/,MISC,,Article,Jon,Rosner,JP Morgan,Banking,"Managing Director, Head of Product",2024-07-01 16:04,https://www.linkedin.com/feed/update/urn:li:activity:7206385997700345856,,,,,,109,4,6,2w,,,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/210527038/?utm_medium=jobshare,Post,,,2024-06-11 20:05,,,,,,,,,Wednesday,12:05 AM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/cornue/,"Very appreciative of the time The Beryl Institute spent with our PX team! Embedding a focus on the overall experience into all we do is so important. Cone Health

Transforming the Human Experience through Improved Provider Communication - The Beryl Institute https://buff.ly/4efSyeu",https://www.linkedin.com/in/cornue/,MISC,,Image,Christopher,Cornue,Cone Health,Healthcare Providers,Executive Vice President & Chief Strategy Officer,2024-07-01 17:31,https://www.linkedin.com/feed/update/urn:li:activity:7206693599546101762,https://media.licdn.com/dms/image/D5610AQEeSSuKhInv7g/image-shrink_800/0/1718209622751?e=1720461600&v=beta&t=RfeYGgKxJlfzqx-JOZKTJz_5v_viFVhfLBHoQe2U6CY,,,,,13,0,2,2w,,,,Post,,,2024-06-12 16:27,,,,,,,,,Wednesday,8:27 PM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/harikodakalla/,2024 is the 12th year of my career with GlobalFoundries. The recent 4-5 years have been filled with many difficult challenges and the immense satisfaction of getting the various cross functional teams through those hurdles in different situations. I’m thankful to the team for having confidence in me and to GlobalFoundries for recognizing those efforts. Four CEO Awards in the last five years and 3 in a row since 2021!! Thanks Tom Caulfield and the team 😊.,https://www.linkedin.com/in/harikodakalla/,MISC,,Image,Hari,Kodakalla,Frost Bank,Banking,Head of Data & Analytics,2024-07-01 15:58,https://www.linkedin.com/feed/update/urn:li:activity:7206637452814352384,https://media.licdn.com/dms/image/D4E22AQEH7jLOqHcPlw/feedshare-shrink_800/0/1718160056983?e=1722470400&v=beta&t=0z_K4J7pvJ-T1mQAM9tlKz8vtO9kf4gfeImpz1VqURA,,,,,154,56,0,2w,Congratulations! Dhiman,"https://www.linkedin.com/feed/update/urn:li:activity:7206485605340299265/?commentUrn=urn:li:comment:(activity:7206485605340299265,7206637434124595200)",https://www.linkedin.com/feed/update/urn:li:activity:7206485605340299265,Hari Kodakalla commented on this,,,2024-06-12 02:40,,,,,,,,,Wednesday,6:40 AM,6/12/2024,,,,,,,,,
https://linkedin.com/in/beverly-steele-72a8173/,"Pride grows here. It is important that every member of our team feels comfortable being their full, authentic self in the communities where we live and work. Our own Fernando Galeano, MBA shares how LGBTQ+ Pride Month creates space to celebrate our identities and honor our history together. #TogetherWePride
https://bit.ly/4bfXEox",https://linkedin.com/in/beverly-steele-72a8173/,MISC,video,Video (LinkedIn Source),Beverly,Steele,U.S. Bank,Banking,"SVP, Operations Digital & CX Leader ",2024-07-01 16:24,https://www.linkedin.com/feed/update/urn:li:activity:7206663201940283394,https://media.licdn.com/dms/image/D5610AQGts8tRXH8CEA/ads-video-thumbnail_720_1280/0/1718200854134?e=1720458000&v=beta&t=c0fP7p2I0XOqxf9fjSBUyvIfCArlUYk_I-LGr0V_CSM,,,,,134,8,11,2w,,,,Beverly Steele likes this,,,2024-06-12 14:26,blob:https://www.linkedin.com/7c7512a8-4d00-4101-8406-a4bae6832385,,,,,,,,Wednesday,6:26 PM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/hillary-crawford-9328a283/,"En SEE, diseñamos envases ganadores.
#Sustentabilidad, #SEE,, #SealedAir, #EnvaseEstelar2024, #AMEE, #Cryovac, #Envase",https://www.linkedin.com/in/hillary-crawford-9328a283/,MISC,,Image,Hillary,Crawford,Sealed Air,Consumer & Industrial Products,"Vice President, Innovation Services",2024-07-01 16:53,https://www.linkedin.com/feed/update/urn:li:activity:7206436257575399424,https://media.licdn.com/dms/image/D4E22AQGHVS2LgHSIXA/feedshare-shrink_800/0/1718094801209?e=1722470400&v=beta&t=myMsp_aDmu4SWgkltX7aGlNxc8jlbgGXSNTkYqLODuU,,,,,38,1,3,2w,,,https://www.linkedin.com/feed/update/urn:li:activity:7206301666948624384/,Hillary Crawford likes this,,,2024-06-11 23:24,,,,,,,,,Wednesday,3:24 AM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/christopher-donovan-3229184/,I did not know Sarah...but have the opportunity to work with her husband Derek.  I find this post so sad but inspiring at the same time.  Sharing...the beauty that Sarah brought to the world in her very short 42 years.  F#*k Cancer,https://www.linkedin.com/in/christopher-donovan-3229184/,MISC,,Image,Christopher,Donovan,Medical Mutual of Ohio,Healthcare Payers,"EVP, Chief Data & Information Officer",2024-07-01 17:19,https://www.linkedin.com/feed/update/urn:li:activity:7206696792996937730,https://media.licdn.com/dms/image/D4E22AQHb_Wz9TO8WSQ/feedshare-shrink_800/0/1717535490635?e=1722470400&v=beta&t=OD8SYcPZvlkqRy8DhXrzT0SvcOIze9BMm1vlAH3dozA,,,,,9834,365,38,2w,,,https://www.linkedin.com/feed/update/urn:li:activity:7203865982145024000/,Christopher Donovan supports this,,,2024-06-12 16:40,,,,,,,,,Wednesday,8:40 PM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/christopher-donovan-3229184/,"Cohere Health, Medical Mutual, and Rhyme, today announced a strategic partnership that completely automates the end-to-end prior authorization process when clinically appropriate: https://lnkd.in/ezfTDHX6

Cohere Health's intelligent prior authorization platform will streamline Medical Mutual's process by digitizing and automating all authorization requests, regardless of source.",https://www.linkedin.com/in/christopher-donovan-3229184/,MISC,,Image,Christopher,Donovan,Medical Mutual of Ohio,Healthcare Payers,"EVP, Chief Data & Information Officer",2024-07-01 17:19,https://www.linkedin.com/feed/update/urn:li:activity:7206697603332214785,https://media.licdn.com/dms/image/D4E22AQFKNLp-TbaDzg/feedshare-shrink_800/0/1717439480705?e=1722470400&v=beta&t=76LIn_Oc9CBt27K18cqlf3_M1I48FpehyWduSjm9sdY,,,,,120,1,17,3w,,,,Christopher Donovan likes this,,,2024-06-12 16:43,,,,,,,,,Wednesday,8:43 PM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/hillary-crawford-9328a283/,"Welcome home, #Pack9! 👏⚾

The NC State Baseball team returned to campus today after taking the Athens Super Regional last night — securing the program's fourth trip to the College World Series.

📺 Watch the Wolfpack in Omaha on June 15.",https://www.linkedin.com/in/hillary-crawford-9328a283/,MISC,,Image,Hillary,Crawford,Sealed Air,Consumer & Industrial Products,"Vice President, Innovation Services",2024-07-01 16:53,https://www.linkedin.com/feed/update/urn:li:activity:7206436300176941056,https://media.licdn.com/dms/image/D4E10AQHbQbie6oJPHA/image-shrink_800/0/1718144364031?e=1720458000&v=beta&t=oGHTbXUrpjABUL7KHywoAzVbLzloZmchihTbyKQ6yv8,,,,,3689,66,60,2w,,,,Hillary Crawford likes this,,,2024-06-11 23:25,,,,,,,,,Wednesday,3:25 AM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/james-whitfill-md/,"Preparing our chiefs for a successful year ahead at our Chief Resident Retreat. it was a success!
#HonorHealth #chiefresidents",https://www.linkedin.com/in/james-whitfill-md/,MISC,,Image,James ,Whitfill,HornorHealth,Healthcare Providers,Senior Executive - Digital Healthcare Strategy and Operations ,2024-07-01 17:37,https://www.linkedin.com/feed/update/urn:li:activity:7206892858996400128,https://media.licdn.com/dms/image/D5622AQHYJr1Hi84TnA/feedshare-shrink_800/0/1718159152522?e=1722470400&v=beta&t=9_T0vHcIjV_-k95UAHKcurRgNpScA9ne1Rc6w00xqzs,,,,,40,4,1,2w,Great to see our future physician leaders hearing from a great current physician leader!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7206481821163769856/?commentUrn=urn:li:comment:(ugcPost:7206481821163769856,7206892854462275585)&dashcommentUrn=(7206481821163769856,urn:li:ugcPost:7206481821163769856)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7206481821163769856,James Whitfill MD MBA commented on this,,,2024-06-12 02:25,,,,,,,,,Wednesday,6:25 AM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/cornue/,"I’m happy to share that I’ve started a new position as Vice President & General Manager, Strategic Advisory Services at GE HealthCare!",https://www.linkedin.com/in/cornue/,MISC,celebration,Celebration,Christopher,Cornue,Cone Health,Healthcare Providers,Executive Vice President & Chief Strategy Officer,2024-07-01 17:32,https://www.linkedin.com/feed/update/urn:li:activity:7207107755113865217,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABgBrZ2daanMQJ-egBdqUfzcNg.gif,,,,,374,121,0,2w,"Great news & congratulations, Semhal!! 🙌","https://www.linkedin.com/feed/update/urn:li:ugcPost:7207080059013058563/?commentUrn=urn:li:comment:(ugcPost:7207080059013058563,7207107737275568132)&dashcommentUrn=(7207080059013058563,urn:li:ugcPost:7207080059013058563)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7207080059013058563,Christopher Cornue commented on this,,,2024-06-13 18:03,,,,,,,,,Thursday,10:03 PM,6/13/2024,,,,,,,,,
https://linkedin.com/in/beverly-steele-72a8173/,Year 2 of the ABA Stonier Graduate School of Banking is officially in the books.  Very excited to get home and see my family but it is amazing to be at The Wharton School in Philadelphia and learning alongside other great industry leaders.  Our group was also able to adequately manage our bank and win the Bank Exec simulation!,https://linkedin.com/in/beverly-steele-72a8173/,MISC,,Image,Beverly,Steele,U.S. Bank,Banking,"SVP, Operations Digital & CX Leader ",2024-07-01 16:24,https://www.linkedin.com/feed/update/urn:li:activity:7207085524468060160,https://media.licdn.com/dms/image/D4E22AQFlbs93ga827Q/feedshare-shrink_800/0/1718288296821?e=1722470400&v=beta&t=3KTzqwvVhNBpl7iZNWwA2z8LquRQX0fAHw4T3NGDrnM,,,,,87,7,1,2w,,,,Beverly Steele celebrates this,,,2024-06-13 18:24,,,,,,,,,Thursday,10:24 PM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/santoshmenon/,"We’re working to Do Safety Differently at Sonoco. To help equip our team to prevent exposures, my team is training our global workforce workshops that teach employees key safety skills. Read more about these workshops on our blog: https://lnkd.in/eqkG3qSk

#BetterPackagingBetterLife #Safety",https://www.linkedin.com/in/santoshmenon/,MISC,,Article,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,2024-07-01 16:54,https://www.linkedin.com/feed/update/urn:li:activity:7207052862797873153,,,,,,70,5,1,2w,,,https://www.sonoco.com/insights/making-decisions-differently-workshops-sonocos-manufacturing-safety-training-program,Santosh Menon likes this,,,2024-06-13 16:15,,,,,,,,,Thursday,8:15 PM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/senuta/,"My book has been the top new release on immigration for over a week now. Since no good deed goes unpunished, Amazon has discounted it by 25%. If you were on the fence, this is the moment to get it!",https://www.linkedin.com/in/senuta/,MISC,,Image,Michael,Senuta,Truist,Banking,Head of Innovation and Partnerships at Truist,2024-07-01 16:22,https://www.linkedin.com/feed/update/urn:li:activity:7206799730071236608,https://media.licdn.com/dms/image/D4E22AQFaHDt7WwAivw/feedshare-shrink_800/0/1718211527075?e=1722470400&v=beta&t=sdI_ekFar1WIZ71dQZPER9taWCMJXdZ9SKZxIyyEGxU,,,,,116,7,2,2w,,,,Michael Senuta likes this,,,2024-06-12 23:29,,,,,,,,,Thursday,3:29 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/jordansheila/,Good times with the team! Lost Worlds Brewing Company,https://www.linkedin.com/in/jordansheila/,MISC,,Image,Sheila,Jordan,Honeywell,Consumer & Industrial Products,"Senior Vice President, Chief Digital Technology Officer at Honeywell",2024-07-01 16:42,https://www.linkedin.com/feed/update/urn:li:activity:7206809682940694528,https://media.licdn.com/dms/image/D4E22AQECxBmgB5GWFQ/feedshare-shrink_800/0/1718236177368?e=1722470400&v=beta&t=b49P1ZZIOrdAEbdql4PCP6x2z80h3XOj7y9c3gw0cL0,,,,,125,5,0,2w,Love this!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7206804878059257856/?commentUrn=urn:li:comment:(ugcPost:7206804878059257856,7206809652028682240)&dashcommentUrn=(7206804878059257856,urn:li:ugcPost:7206804878059257856)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7206804878059257856,Sheila Jordan commented on this,,,2024-06-12 23:49,,,,,,,,,Thursday,3:49 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/tony-costa-cio/,"It is said that an organization is as good as its people – a saying we truly believe in at Callaway Digital Technologies. Here is our HR Director, Pallavi Garimella, sharing her take on the value we place on our people and how they drive our success every day. #PeopleofCDT #CallawayDigitalTechnologies #Workplacejoys #WeAreHiring",https://www.linkedin.com/in/tony-costa-cio/,MISC,,Image,Tony,Costa,Callaway Golf,Consumer & Industrial Products,"VP, Global Enterprise & Engineering Solutions",2024-07-01 16:33,https://www.linkedin.com/feed/update/urn:li:activity:7206750748112547842,https://media.licdn.com/dms/image/D5622AQHFn2vfSGVDGA/feedshare-shrink_800/0/1718171396611?e=1722470400&v=beta&t=0RlUdjre9vgVqzmSuxEUE3-mVSs3sQhpRcXi6VQZ68M,,,,,335,16,1,2w,,,,Tony Costa likes this,,,2024-06-12 20:14,,,,,,,,,Thursday,12:14 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/joshua-osborne-b83486166/,"The Zions Bank Paint-A-Thon is one of my favorite events! Thanks to our team captains Ryan Hill, Marc Nadauld and Jamie Issowits for completing all the pre-work and organization. In addition to painting, I really enjoyed getting to know the homeowners, Randy and Virginia. They were so welcoming to our entire team and are thrilled with their updated home! As an added bonus, our CEO Paul Burdiss joined our team and was a painter extraordinaire! #zionscommunity Fun to see so many HR colleagues: Russell Mason, Scott Law, Jennifer Bachman",https://www.linkedin.com/in/joshua-osborne-b83486166/,MISC,,Image,Josh,Osbourne,Zions,Banking,SVP Business Payments and Technology at Zions Bank,2024-07-01 16:28,https://www.linkedin.com/feed/update/urn:li:activity:7206857285992665088,https://media.licdn.com/dms/image/D4E22AQG9cxW-09P2Cw/feedshare-shrink_800/0/1718227005635?e=1722470400&v=beta&t=X0Jpy7Nv4tZKY9c070I7r4szHEjUIzXZlgPENbF8g6E,,,,,82,3,0,2w,,,,Joshua Osborne likes this,,,2024-06-13 03:17,,,,,,,,,Thursday,7:17 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/joshua-osborne-b83486166/,"Since assuming the role of president and CEO of Zions Bank, I’ve been traveling throughout Idaho and Utah to visit with employees, clients and community leaders. I have appreciated the opportunity to share my vision for the future of Zions Bank as well as answer questions and receive feedback from our Zions Bankers and valued clients. I look forward to our continued partnership and working together to build a strong future.",https://www.linkedin.com/in/joshua-osborne-b83486166/,MISC,,Image,Josh,Osbourne,Zions,Banking,SVP Business Payments and Technology at Zions Bank,2024-07-01 16:28,https://www.linkedin.com/feed/update/urn:li:activity:7206857210776231936,https://media.licdn.com/dms/image/D5622AQE8cHe0nTj7nA/feedshare-shrink_800/0/1719138454730?e=1722470400&v=beta&t=6lvG8X4Y0MBFqN6cWD89or-baCdu3M0gQ5Ema8TVwDg,,,,,170,3,0,2w,,,,Joshua Osborne likes this,,,2024-06-13 03:17,,,,,,,,,Thursday,7:17 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/neelchopdekar/,"Two days after the historic 2015 U.S. Supreme Court ruling on same-sex marriage, my husband and I were honored to march in the New York City Pride Parade. It was an unparalleled celebration, uniting over two million people from around the world. Witnessing such a powerful display of equality and inclusion gave me pride and, even more importantly, hope.

As we acknowledge Pride Month and all it represents, let's reaffirm our commitment to creating workplaces where everyone can thrive. Embrace your true self and create a space where others feel empowered to do the same.

I'm grateful to be part of this incredible journey at Spire. Together, we can build a more inclusive and equitable world. #spacecareers #pride #inclusion https://spire.com/careers/",https://www.linkedin.com/in/neelchopdekar/,MISC,,Image,Neel,Chopdekar,Cigna,Healthcare Payers,COO Technology,2024-07-01 17:06,https://www.linkedin.com/feed/update/urn:li:activity:7207043856003997696,https://media.licdn.com/dms/image/D4E22AQFtEZDz08zS3A/feedshare-shrink_800/0/1718285603092?e=1722470400&v=beta&t=NeazglxlGR_cCUhCvQV4F5DBsGolRokKdXNzY18qEJ0,,,,,248,14,1,2w,,,,Neel Chopdekar likes this,,,2024-06-13 15:39,,,,,,,,,Thursday,7:39 PM,6/13/2024,,,,,,,,,
https://linkedin.com/in/beverly-steele-72a8173/,Year 2 of the ABA Stonier Graduate School of Banking is officially in the books.  Very excited to get home and see my family but it is amazing to be at The Wharton School in Philadelphia and learning alongside other great industry leaders.  Our group was also able to adequately manage our bank and win the Bank Exec simulation!,https://linkedin.com/in/beverly-steele-72a8173/,MISC,,Image,Beverly,Steele,U.S. Bank,Banking,"SVP, Operations Digital & CX Leader ",2024-07-01 16:23,https://www.linkedin.com/feed/update/urn:li:activity:7207085939234414595,https://media.licdn.com/dms/image/D4E22AQFlbs93ga827Q/feedshare-shrink_800/0/1718288296821?e=1722470400&v=beta&t=3KTzqwvVhNBpl7iZNWwA2z8LquRQX0fAHw4T3NGDrnM,,,,,87,7,1,2w,"It was SO wonderful to spend time getting to know you and the rest of our (ahem, winning 🥇) team. Already looking forward to our final year!","https://www.linkedin.com/feed/update/urn:li:ugcPost:7207023490892218369/?commentUrn=urn:li:comment:(ugcPost:7207023490892218369,7207085933953781760)&dashcommentUrn=(7207023490892218369,urn:li:ugcPost:7207023490892218369)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7207023490892218369,Beverly Steele commented on this,,,2024-06-13 14:18,,,,,,,,,Thursday,6:18 PM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/jordansheila/,Good times with the team! Lost Worlds Brewing Company,https://www.linkedin.com/in/jordansheila/,MISC,,Image,Sheila,Jordan,Honeywell,Consumer & Industrial Products,"Senior Vice President, Chief Digital Technology Officer at Honeywell",2024-07-01 16:42,https://www.linkedin.com/feed/update/urn:li:activity:7206809660689891328,https://media.licdn.com/dms/image/D4E22AQECxBmgB5GWFQ/feedshare-shrink_800/0/1718236177368?e=1722470400&v=beta&t=b49P1ZZIOrdAEbdql4PCP6x2z80h3XOj7y9c3gw0cL0,,,,,125,5,0,2w,,,,Sheila Jordan likes this,,,2024-06-13 00:08,,,,,,,,,Thursday,4:08 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/edward-english-b495ba15/,"Honored to collaborate with and learn from such an incredible group at Healthcare IT Institue.
#HIT2024",https://www.linkedin.com/in/edward-english-b495ba15/,MISC,,Image,Edward,English,City of Hope,Healthcare Providers,Head of Enterprise & Solution Architecture,2024-07-01 17:31,https://www.linkedin.com/feed/update/urn:li:activity:7206887549003321344,https://media.licdn.com/dms/image/D4E22AQFR1egU5hMqzw/feedshare-shrink_800/0/1718145608357?e=1722470400&v=beta&t=HU4Di7Z3LHFQCdVkzS1J45QnRbCWCTaBRaPPfg3-gm0,,,,,116,8,1,2w,,,,Edward English likes this,,,2024-06-13 05:18,,,,,,,,,Thursday,9:18 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/joshua-osborne-b83486166/,We’re so proud and excited to see our employees coming together like this in service to our community! #ZionsCommunity,https://www.linkedin.com/in/joshua-osborne-b83486166/,MISC,,Image,Josh,Osbourne,Zions,Banking,SVP Business Payments and Technology at Zions Bank,2024-07-01 16:28,https://www.linkedin.com/feed/update/urn:li:activity:7207024078107422720,https://media.licdn.com/dms/image/D5622AQENdRQ745Vutg/feedshare-shrink_800/0/1719126333040?e=1722470400&v=beta&t=tf-cqG7L4UlZiSmiPMtyau9u4is7hAchjUf4ESTLqCg,,,,,52,0,0,2w,,,https://www.linkedin.com/feed/update/urn:li:activity:7206378615297495040/,Joshua Osborne likes this,,,2024-06-13 14:20,,,,,,,,,Thursday,6:20 PM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/muratgen/,Excited to announce that I've joined as Director of Salesforce and Integrations at Oncourse Home Solutions! 🚀 Thrilled for this opportunity to contribute to the team's success and embark on this exciting journey of growth. 🌟 #NewBeginnings #CareerGrowth,https://www.linkedin.com/in/muratgen/,MISC,celebration,Celebration,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",2024-07-01 16:58,https://www.linkedin.com/feed/update/urn:li:activity:7206911144333111296,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABgBrZ2daanMQJ-egBdqUfzcNg.gif,,,,,106,49,0,2w,Congratulations Debasmita Mohapatra !,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7206837716393631744/?commentUrn=urn:li:comment:(ugcPost:7206837716393631744,7206911138108776448)&dashcommentUrn=(7206837716393631744,urn:li:ugcPost:7206837716393631744)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7206837716393631744,Murat Genc commented on this,,,2024-06-13 02:00,,,,,,,,,Thursday,6:00 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/santoshmenon/,Thank you GE Aerospace! An incredible visit with great people and a fascinating company. I'm already enjoying our time and very excited about the upcoming keynote. Let's dot this!!!,https://www.linkedin.com/in/santoshmenon/,MISC,,Image,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,2024-07-01 16:54,https://www.linkedin.com/feed/update/urn:li:activity:7207053276100341760,https://media.licdn.com/dms/image/D4E22AQH1BWthGu1SMQ/feedshare-shrink_800/0/1718191801693?e=1722470400&v=beta&t=Y-Q31eESMINt0RLYjY_YI4gNW6tdCxkkEV3SaQ05Ub4,,,,,35,0,0,2w,,,,Santosh Menon likes this,,,2024-06-13 16:16,,,,,,,,,Thursday,8:16 PM,6/13/2024,,,,,,,,,
