profileUrl,postContent,Linked Record Field,Themes,Content Format,type,First Name (from Linked Record Field),Last Name (from Linked Record Field),Company (from Linked Record Field),Industry (from Linked Record Field),Title (from Linked Record Field),timestamp,postUrl,imgUrl,Created/Cultivated/Curated,error,Subthemes,Thought Leadership?,likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,Weekday,Time of Post,Date of Post,Day of the Week,3/24-4/23?,Posts vs Engagements,Hour of Post,Month of Post,4/23-5/23?,documentTitle,documentPageCount,thought leadership
https://www.linkedin.com/in/dbackus/,"Big news! Today is the launch of SCI Ventures, the first venture philanthropy fund focused on accelerating the development of innovative therapies for people living with paralysis – and Shepherd Center is part of it!

As a co-founder of SCI Ventures, we’re on a mission to spark innovation and bridge the gap between lab research and making discoveries available to help restore functions for those with spinal cord injury and ultimately cure paralysis.

At Shepherd Center, we’re honored to come together with Wings for Life - Spinal Cord Research Foundation, Spinal Research, Christopher & Dana Reeve Foundation, and Promobilia Foundation to support this single, first-of-its-kind, and truly game-changing investment vehicle. Through our combined network and knowledge, we plan to attract more capital to the SCI space by lowering the risk for additional investors from across the VC and healthcare industries. 

Through our combined network and knowledge, we hope to attract more capital, investment, and awareness to develop therapies that will help people begin again after spinal cord injury.

Read more about the launch: https://bit.ly/3VxEsxE",https://www.linkedin.com/in/dbackus/,Transactions,,Image,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,2024-07-02 15:09,https://www.linkedin.com/feed/update/urn:li:activity:7206028331329146881,https://media.licdn.com/dms/image/D4E10AQFhc__aAGdbrg/image-shrink_800/0/1718320355370?e=1720555200&v=beta&t=ZYmgwYe9pJgRK4mAP_pp1POb1TXtSodXVDFjgwrhwMw,,,,,92,6,12,3w,"Looking forward to working with Wings for Life - Spinal Cord Research Foundation, Spinal Research, Christopher & Dana Reeve Foundation, and Promobilia Foundation to support this important initiative and investment vehicle!","https://www.linkedin.com/feed/update/urn:li:activity:7205961715245592578/?commentUrn=urn:li:comment:(activity:7205961715245592578,7206028311389454336)",https://www.linkedin.com/feed/update/urn:li:activity:7205961715245592578,Deborah Backus commented on this,,,2024-06-10 11:59,,,,,,,,,Monday,3:59 PM,6/10/2024,,,,,,,,,
https://www.linkedin.com/in/dbackus/,"I’m thrilled to share that at Shepherd Center, we’ve been working alongside a team of esteemed experts across the venture capital, technology, and science industries to launch @SCI Ventures, the first venture philanthropy fund focused on catalyzing the development of innovative therapies for people living with paralysis.
 
As a neurorehabilitation hospital that prides itself on providing world-class clinical care, research, and family support for people experiencing the most complex conditions, including spinal cord injury, partnership in launching #SCIVentures marks a natural milestone in our journey and in our dedication to advancing breakthroughs for those affected by spinal cord injury.
 
Since spinal cord injury is a strategic starting point for many other complex conditions –
including stroke and neurodegenerative disorders – we’re embracing an enormous opportunity through SCI Ventures to create an entirely new chapter in the medical and scientific fields.
 
Read more about the launch. https://lnkd.in/gq_DhBfs",https://www.linkedin.com/in/dbackus/,Transactions,,Text,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,2024-07-02 15:09,https://www.linkedin.com/feed/update/urn:li:activity:7211332197364940803,,,,,,173,19,6,3w,,,,Deborah Backus liked Anthony Broome’s comment on this,,,2024-06-25 07:39,,,,,,,,,Tuesday,11:39 AM,6/25/2024,,,,,,,,,
https://www.linkedin.com/in/stephennied/,"Today, we at Francisco Partners announced our reinvestment in RedSail Technologies together with a strategic growth investment from Leonard Green & Partners (LGP).
 
We're thrilled to continue partnering with Kraig McEwen and the whole RedSail team as we continue to grow and support our customers in this next chapter!",https://www.linkedin.com/in/stephennied/,Transactions,article/blog/company website/press release,Article,Stephen,Neid,Francisco Partners,Private Equity,Operating Partner,2024-07-02 15:25,https://www.linkedin.com/feed/update/urn:li:activity:7207743211581132801,,,,,,67,3,0,2w,,,https://www.businesswire.com/news/home/20240613405644/en/Leonard-Green-Partners-and-Francisco-Partners-Join-Forces-to-Drive-the-Next-Chapter-of-Growth-at-RedSail-Technologies,Stephen Nied likes this,,,2024-06-15 09:58,,,,,,,,,Saturday,1:58 PM,6/15/2024,,,,,,,,,
https://www.linkedin.com/in/williamblaketiemeyer/,"Clip 𝐑𝐚𝐢𝐬𝐞𝐬 $𝟏𝟎𝟎 𝐌𝐢𝐥𝐥𝐢𝐨𝐧 𝐚𝐭 $𝟐 𝐁𝐢𝐥𝐥𝐢𝐨𝐧 𝐕𝐚𝐥𝐮𝐚𝐭𝐢𝐨𝐧

Clip is the leading payment platform providing comprehensive solutions for both digital transactions and point-of-sale devices. The company is continually innovating, and exploring new technologies such as artificial intelligence and machine learning to enhance its offerings.

Clip has raised $100 million from Morgan Stanley Tactical Value and another West Coast investor. The fresh funding keeps the valuation in line with the Series D round, which valued the company at $2 billion.

Clip, Mexico City, Distrito Federal, Mexico, was founded in 2012 by Adolfo Babatz and Vilash Poovala. “There’s a lot of money waiting to be invested in good, high quality companies that are delivering results,” noted Adolfo Babatz. “I think that’s our case. We’re happy to share this news with the broader tech community both in Mexico and in Latin America, which I think is in need of some really good news.” Clip is expanding its reach, exploring opportunities to enter new markets, and bringing its solutions to more businesses across Latin America.",https://www.linkedin.com/in/williamblaketiemeyer/,Transactions,Personal/Public Pictures,Image,Blake,Tiemeyer,General Atlantic,Private Equity,Director of Value Creation,2024-07-02 15:26,https://www.linkedin.com/feed/update/urn:li:activity:7209191883011407872,https://media.licdn.com/dms/image/D4E22AQEDWb_u6ZJTyA/feedshare-shrink_800/0/1718719712517?e=1723075200&v=beta&t=05ydPeHOag2ccLa-8YJcxM70rep14rdev0XroVG3qHA,,,,,432,36,15,2w,,,,Blake Tiemeyer likes this,,,2024-06-19 09:54,,,,,,,,,Wednesday,1:54 PM,6/19/2024,,,,,,,,,
https://www.linkedin.com/in/robertroley/,"We’re excited to announce TPG Capital’s acquisition of Aareon, a leading European provider of SaaS solutions for the property industry. The transaction will establish Aareon as an independent company with additional, dedicated resources and expertise to drive innovation and further growth. Read the announcement here: https://lnkd.in/gy_bM-ya",https://www.linkedin.com/in/robertroley/,Transactions,"infographic,company branded asset",Image,Robert,Roley,TPG,Private Equity,Partner,2024-07-02 15:35,https://www.linkedin.com/feed/update/urn:li:activity:7211164749990871040,https://media.licdn.com/dms/image/D5622AQEUFEJ2l14tSQ/feedshare-shrink_800/0/1719232806732?e=1723075200&v=beta&t=Kyg4qNnfzGjvplowLGMWKJqjSekZ-totvyAbnEz7NVw,,,,,378,12,12,1w,,,,Robert Roley reposted this,,,2024-06-24 20:34,,,,,,,,,Tuesday,12:34 AM,6/25/2024,,,,,,,,,
https://www.linkedin.com/in/robertroley/,"Check out the latest edition of The TPG Take and hear more about the evolution of PE. As a private equity investor, our alignment with our management teams and our alignment with our LPs is very clear and that's extended to new stakeholders being corporate partners, where we can bring solutions-based capital and sector and operational expertise.",https://www.linkedin.com/in/robertroley/,Transactions,linkedin article/newsletter,Article,Robert,Roley,TPG,Private Equity,Partner,2024-07-02 15:35,https://www.linkedin.com/feed/update/urn:li:activity:7203419761815285760,https://media.licdn.com/dms/image/D4E12AQGUDlosyy_jSg/article-cover_image-shrink_423_752/0/1717007507133?e=1725494400&v=beta&t=Mj7lnKFS8bAR-t_GIuPv_UJ4tN6hA2GMpOfyZAzuVU4,,,,,33,0,0,4w,,,https://www.linkedin.com/pulse/deal-dynamics-case-diversification-tpg-president-todd-sisitsky-dtuge?trackingId=hp4vyKwtXRA8kCnf%2B0%2BDWA%3D%3D,Post,,,2024-06-03 11:38,,,,,,,,,Monday,3:38 PM,6/3/2024,,,,,,,,,
https://www.linkedin.com/in/robertroley/,"🚀 Big News! 🚀
We are excited to announce a strategic investment by TPG, a leading global alternative asset firm, marking a major milestone that will accelerate Altimetrik’s growth and enhance our capacity to deliver digital business services and outcomes for both current and future clients. This partnership with TPG recognizes Altimetrik’s unique approach to digital business and our strong track record of organic growth. 

TPG’s investment, made through its TPG Asia private equity platform, will enhance Altimetrik’s brand and support its goal of reaching $1 billion in annual revenue within the next three years.

#DigitalBusiness #AI #StrategicPartnership #BusinessGrowth
Raj Vattikuti Raj Sundaresan Adam Caplan Abhinav Vattikuti Jeff Fleischman Farooqui Mohammed Yousufuddin Ranga Kanapathy Angurajkumar Arumugam (Raj) Vikas Krishan Megan Farrell Herrmanns Ganesh Raj Mohan Parimelazhagan Manuel Vidal Omar Arana Sandy Patel, Krishna Muniramaiah Vipul Valamjee chandan kumar Anil Somani",https://www.linkedin.com/in/robertroley/,Transactions,article/blog/company website/press release,Article,Robert,Roley,TPG,Private Equity,Partner,2024-07-02 15:36,https://www.linkedin.com/feed/update/urn:li:activity:7212136390711500801,,,,,,210,7,32,5d,,,https://www.businesswire.com/news/home/20240627725389/en/TPG-Makes-Significant-Strategic-Investment-in-Altimetrik-to-Accelerate-Growth-and-Innovation,Robert Roley likes this,,,2024-06-27 12:55,,,,,,,,,Thursday,4:55 PM,6/27/2024,,,,,,,,,
https://www.linkedin.com/in/robertroley/,"This week we closed on the acquisition of Polo Plaza in Del Mar, CA! As usual, a tremendous team effort by everyone involved and fun to see it all come together. We are excited to add this one to the Brixton portfolio!",https://www.linkedin.com/in/robertroley/,Transactions,article/blog/company website/press release,Article,Robert,Roley,TPG,Private Equity,Partner,2024-07-02 15:36,https://www.linkedin.com/feed/update/urn:li:activity:7207567568998400000,,,,,,110,4,0,2w,,,https://www.brixtoncapital.com/brixton-capital-acquires-iconic-mixed-use-property-in-upscale-del-mar/,Robert Roley likes this,,,2024-06-14 22:20,,,,,,,,,Saturday,2:20 AM,6/15/2024,,,,,,,,,
https://www.linkedin.com/in/robertroley/,"Exciting news for Everfox today as we announce the acquisition of defense grade cybersecurity firm Garrison Technology, as part of our global resilience theme.  The addition of Garrison’s hardware-enforced security (hardsec) and cloud software capabilities will help expand our mission to protect national government and related critical infrastructure customers.",https://www.linkedin.com/in/robertroley/,Transactions,news article,Article,Robert,Roley,TPG,Private Equity,Partner,2024-07-02 15:36,https://www.linkedin.com/feed/update/urn:li:activity:7206698771752087552,,,,,,86,3,3,2w,,,https://www.everfox.com/blog/news/everfox-to-purchase-garrison,Robert Roley likes this,,,2024-06-12 12:48,,,,,,,,,Wednesday,4:48 PM,6/12/2024,,,,,,,,,
https://www.linkedin.com/in/ravi-prasher-2458b41/,"We are thrilled to announce that the California Energy Commission approved $26.7 million in funding last week for three long-duration energy storage projects. We are excited to be a part of this grant, which will see projects constructed by Redflow, RedoxBlox, and Noon Energy to serve disadvantaged, low-income, and tribal communities.
https://lnkd.in/g643CiSR",https://www.linkedin.com/in/ravi-prasher-2458b41/,Transactions,news article,Article,Ravi,Prasher,Bloom Energy,Utilities,Chief Technology Officer,2024-07-02 15:39,https://www.linkedin.com/feed/update/urn:li:activity:7210023301031608320,,,,,,30,1,1,1w,,,https://www.utilitydive.com/news/california-cec-long-duration-energy-storage-redflow-noon-redoxblox/719264/,Ravi Prasher likes this,,,2024-06-21 16:58,,,,,,,,,Friday,8:58 PM,6/21/2024,,,,,,,,,
https://www.linkedin.com/in/kennycoleman-soco/,"On Monday, we broke ground on facilities to support the new Amazon Web Services (AWS) facility, the largest economic investment in Mississippi's history. We're proud to be a partner in this historic $10 billion investment that will drive local job growth, create thriving communities and power the prosperity of the region.
 
Entergy looks forward to this next century of service in Mississippi alongside AWS and we're is excited to play a leading role in this historic, transformative investment for the entire region. Please join me in welcoming AWS to Mississippi! #WePowerLife",https://www.linkedin.com/in/kennycoleman-soco/,Transactions,Personal/Public Pictures,Image,Kenny,Coleman,CenterPoint Energy,Utilities,SVP & CIO,2024-07-02 15:42,https://www.linkedin.com/feed/update/urn:li:activity:7202067353306628096,https://media.licdn.com/dms/image/D4D22AQFY7LdJjDi3cQ/feedshare-shrink_800/0/1716383737384?e=1723075200&v=beta&t=6rPKZq_VNLxwhdpbc2nErsAIiEFg8C31sBLVHgW4yYw,,,,,635,23,24,1mo,,,,Kenny Coleman likes this,,,2024-05-30 18:04,,,,,,,,,Thursday,10:04 PM,5/30/2024,,,,,,,,,
https://www.linkedin.com/in/jasonchapman/,"Today, Entergy and NextEra Energy Resources announced a joint development agreement that will accelerate the development of up to 4.5 gigawatts of new solar generation and energy storage projects. 

The agreement represents significant progress toward Entergy’s growing portfolio of renewable generation.

Learn more. ⤵️",https://www.linkedin.com/in/jasonchapman/,"Transactions,Product Development",article/blog/company website/press release,Article,Jason,Chapman,Entergy,Utilities,"SVP, Chief Technology & Business Services Officer",2024-07-02 15:50,https://www.linkedin.com/feed/update/urn:li:activity:7204906130395865091,,,,,,425,23,32,3w,,,http://enter.gy/60445KcFq,Jason Chapman likes this,,,2024-06-07 14:04,,,,,,,,,Friday,6:04 PM,6/7/2024,,,,,,,,,
https://www.linkedin.com/in/tilaksubrahmanian/,"We understand the difficulty that some communities face when it comes to accessing information about #energyefficiency and getting the support they need to implement changes. That is why we have launched Round 2 of the Community Partnership Initiative, which is helping to provide more opportunities for residents and businesses to access our programs and lower their energy bills.
 
With Eversource Energy awarding the majority of the grants for Round 2 funding of the Partnership, we are extremely proud of our community partners and project teams for driving deeper engagement with Energize Connecticut programs for disadvantaged customers. As I share in a recent interview with The Hartford Courant, Round 2 specifically targeted #environmentaljustice communities to ensure that they are included in our larger efforts towards #decarbonization, and our project teams are currently working toward a 10 percent increase in enrollment with the programs they have chosen to promote.
 
Subscribers to the Courant can read the article in full, and learn more about our recent work with Connecticut communities through the Community Partnership Initiative.",https://www.linkedin.com/in/tilaksubrahmanian/,"Transactions,Customer Centricity",news article,Article,Tilak,Subrahamian,Eversource,Utilities,"VP, Distribued Energy Resources",2024-07-02 15:52,https://www.linkedin.com/feed/update/urn:li:activity:7204474458214912001,,,,,,27,0,2,3w,,,https://www.courant.com/2024/05/29/ct-groups-work-with-electric-utility-to-save-state-residents-money-what-you-need-to-know/,Post,,,2024-06-06 09:29,,,,,,,,,Thursday,1:29 PM,6/6/2024,,,,,,,,,
https://www.linkedin.com/in/sandercohan/,"Another $133M in project financing closed, and ISO-NE here we go. 

Congrats to the Plus Power team for making it happen — and a big thanks to all the financiers involved.",https://www.linkedin.com/in/sandercohan/,Transactions,article/blog/company website/press release,Article,Sander,Cohan,National Grid,Utilities,"Head, Innovation",2024-07-02 15:57,https://www.linkedin.com/feed/update/urn:li:activity:7213235825935794179,,,,,,58,2,1,1w,,,https://www.prnewswire.com/news-releases/first-major-standalone-battery-storage-project-in-iso-ne-closes-financing-302172183.html?tc=eml_cleartime,Sander Cohan celebrates this,,,2024-06-30 13:43,,,,,,,,,Sunday,5:43 PM,6/30/2024,,,,,,,,,
https://www.linkedin.com/in/sandercohan/,"Today, I’m announcing over $63 million to scale up the next generation of clean energy solutions and accelerate our net-zero transition. 

Through ARPA-E, we'll demonstrate U.S. leadership in manufacturing, decarbonize the industrial sector and lower energy costs for Americans.",https://www.linkedin.com/in/sandercohan/,Transactions,survey/study/report,Article,Sander,Cohan,National Grid,Utilities,"Head, Innovation",2024-07-02 15:57,https://www.linkedin.com/feed/update/urn:li:activity:7211472101960990722,,,,,,646,68,28,1w,,,https://www.energy.gov/articles/us-department-energy-announces-over-63-million-support-commercialization-transformative?utm_campaign=&utm_content=1719345421&utm_medium=Jennifer+Granholm&utm_source=linkedin,Sander Cohan likes this,,,2024-06-25 16:55,,,,,,,,,Tuesday,8:55 PM,6/25/2024,,,,,,,,,
https://www.linkedin.com/in/drew-bernstein-0605a01b/,The Kinderhook Team is excited to announce the completion of our $2.75 billion fundraise for our 8th buyout fund.  We are appreciative of the continued support from our longstanding existing partners and we are excited to welcome many new investors across the globe to the Kinderhook family.,https://www.linkedin.com/in/drew-bernstein-0605a01b/,Transactions,article/blog/company website/press release,Article,Drew,Bernstein,LLR Partners,Private Equity,"Director, Revenue Operations",2024-07-02 16:10,https://www.linkedin.com/feed/update/urn:li:activity:7208889138975047680,,,,,,294,19,0,2w,,,https://www.prnewswire.com/news-releases/kinderhook-industries-raises-2-75-billion-for-oversubscribed-eighth-fund-302175062.html,Drew Bernstein likes this,,,2024-06-18 13:51,,,,,,,,,Tuesday,5:51 PM,6/18/2024,,,,,,,,,
https://www.linkedin.com/in/gnadella/,"We are pleased to announce Cinven has reached an agreement to acquire a majority stake in idealista, the leading online real estate classifieds platform in southern Europe. 

Founded in 2000 and headquartered in Madrid, idealista provides online real estate classified portals for agents and individuals across southern Europe where they can advertise their property portfolios for sale and/or rental. idealista’s online platform also offers a range of additional digital services including mortgage brokerage, CRM software, rental and agency services, and insurance brokerage to assist and facilitate real estate transactions. 

Read more on Cinven’s investment in idealista: https://lnkd.in/ePMKQBYp",https://www.linkedin.com/in/gnadella/,Transactions,"article/blog/company website/press release,company branded asset,infographic",Image,Gaudam,Nadella,EQT,Private Equity,"Operating Partner, CEO Smartly",2024-07-02 16:13,https://www.linkedin.com/feed/update/urn:li:activity:7212447116768468992,https://media.licdn.com/dms/image/D4E22AQG6bhZmD85isg/feedshare-shrink_800/0/1719557330157?e=1723075200&v=beta&t=nWhevvZHPZSayilm-d1vGlXkthnaD3lSFWWID9J0pfM,,,,,1081,18,38,4d,,,,Gautam Nadella likes this,,,2024-06-28 09:29,,,,,,,,,Friday,1:29 PM,6/28/2024,,,,,,,,,
https://www.linkedin.com/in/gnadella/,"Against the backdrop of a growing food cold storage market, EQT is pleased to announce the #acquisition of Constellation Cold Logistics, the third largest cold storage owner-operator in Europe. 

Constellation provides temperature-controlled storage infrastructure to a wide-range of food producers via a network of 26 storage facilities across seven countries in Western Europe and the Nordics. It offers critical food preservation services that are essential to the modern food supply chain, helping to feed the world safely while reducing food waste.

EQT will support Constellation as it looks to further entrench its market-leading position, execute identified M&A opportunities and deliver major expansion developments within Europe. Learn more here: https://ow.ly/8AJX50So3CC",https://www.linkedin.com/in/gnadella/,Transactions,article/blog/company website/press release,Article,Gaudam,Nadella,EQT,Private Equity,"Operating Partner, CEO Smartly",2024-07-02 16:13,https://www.linkedin.com/feed/update/urn:li:activity:7210981281528958976,,,,,,635,7,13,1w,,,https://ow.ly/8AJX50So3CC,Gautam Nadella likes this,,,2024-06-24 08:25,,,,,,,,,Monday,12:25 PM,6/24/2024,,,,,,,,,
https://www.linkedin.com/in/gnadella/,"We’re pleased to announce that EQT’s Private Capital Asia Mid-Market Growth fund has held its final close at USD 1.6 billion in total fund commitments, more than double its target size.

The MMG strategy aims to help address the financing gap in Asia’s relatively underserved private markets, #investing in high-growth mid-market companies across Asia.

https://lnkd.in/ezpi7x_E",https://www.linkedin.com/in/gnadella/,Transactions,article/blog/company website/press release,Article,Gaudam,Nadella,EQT,Private Equity,"Operating Partner, CEO Smartly",2024-07-02 16:13,https://www.linkedin.com/feed/update/urn:li:activity:7200862082940952576,,,,,,1059,7,23,1mo,,,https://eqtgroup.com/news/2024/eqt-private-capital-asia-s-mid-market-growth-fund-closes-at-more-than-double-its-target-size-raising-usd-1-6-billion-in-total-fund-commitments/,Gautam Nadella likes this,,,2024-05-27 10:15,,,,,,,,,Monday,2:15 PM,5/27/2024,,,,,,,,,
https://www.linkedin.com/in/rkpark/,"TA is excited to announce a strategic growth investment in Solarity, a leading provider of automated clinical data processing solutions for acute and ambulatory healthcare providers, joining existing investor BV Investment Partners. 

TA’s investment in Solarity is led by Ethan Liebermann, Eric Zagorski and Mark Carter, and supported by Grant Gilbert and Carlos D. Martinez. 

Read More: https://bit.ly/3Xbfa9Q #PrivateEquity",https://www.linkedin.com/in/rkpark/,Transactions,company branded asset,Image,Ron,Park,Hillhouse,Private Equity,Operating Partner,2024-07-02 16:15,https://www.linkedin.com/feed/update/urn:li:activity:7205098754083819521,https://media.licdn.com/dms/image/D5622AQGyTDwsiXKlBQ/feedshare-shrink_800/0/1719038467756?e=1723075200&v=beta&t=NgsFDQFqhPo8fh8jWydZDAN_M9_cQQ0u7Dakp-9wz9U,,,,,289,0,7,4w,,,,Ron Park likes this,,,2024-06-08 02:50,,,,,,,,,Saturday,6:50 AM,6/8/2024,,,,,,,,,
https://www.linkedin.com/in/rkpark/,"Congratulations to LeadsOnline, a TA portfolio company, on the acquisition of Nighthawk LEOVision, a leader in investigative data visualization and analysis. This strategic combination brings Nighthawk’s analysis capabilities into the robust LeadsOnline suite of investigative solutions. 

TA’s investment in LeadsOnline is led by Amara Suebsaeng, Michael Berk and Ben Bold, and supported by Josh White. #PrivateEquity

Read More: https://bit.ly/4awDaHD",https://www.linkedin.com/in/rkpark/,Transactions,"Illustration,company branded asset",Image,Ron,Park,Hillhouse,Private Equity,Operating Partner,2024-07-02 16:15,https://www.linkedin.com/feed/update/urn:li:activity:7199626388868382721,https://media.licdn.com/dms/image/D5622AQGVQoONhTpPYw/feedshare-shrink_2048_1536/0/1716224569080?e=1723075200&v=beta&t=l5P3p9GNM5-2zej9x0jqW0IMCkQvE-hdE9sT6e2Z5dM,,,,,89,1,0,1mo,,,https://www.linkedin.com/feed/update/urn:li:activity:7198683964155322369/,Ron Park likes this,,,2024-05-24 00:24,,,,,,,,,Friday,4:24 AM,5/24/2024,,,,,,,,,
https://www.linkedin.com/in/teresa-anne-sweeney-5046056/,We’re excited to share that Blackstone Private Equity will be acquiring full ownership of Copeland – agreeing to purchase Emerson’s remaining 40% common equity stake in our joint venture. We thank Emerson for their partnership in setting up Copeland to succeed as a standalone company. Copeland has a world-class team that is helping to lead the transition to more energy-efficient heating and cooling solutions – and we are proud to continue supporting their long-term growth.,https://www.linkedin.com/in/teresa-anne-sweeney-5046056/,Transactions,article/blog/company website/press release,Article,Teresa Anne,Sweeney,Blackstone,Private Equity,Managing Director,2024-07-02 16:17,https://www.linkedin.com/feed/update/urn:li:activity:7206385771618942976,,,,,,675,3,13,3w,,,https://www.blackstone.com/news/press/emerson-announces-sale-of-remaining-interests-in-copeland-to-blackstone/,Teresa Anne Sweeney likes this,,,2024-06-11 16:04,,,,,,,,,Tuesday,8:04 PM,6/11/2024,,,,,,,,,
