PostContent,Theme
"Faced with high levels of economic uncertainty, optimism among mid-market businesses has fallen a further five percentage points to 59% (down from 64% in the first half of 2022), according to Grant Thorntonâ€™s International Business Report, which tracks sentiment among global mid-market business leaders. Despite the fall, optimism remains above the historic average, indicating businessâ€™s hope for a return to normality may lie ahead.",Economic Outlook
"50 years ago, BD played a key role in inventing flow cytometry technology to drive a deeper understanding of the human immune system and help fight life-threatening diseases. Today, we continue to be a pioneer and a leader in this multibillion-dollar market, as demonstrated by several recent product launches that are fueling a supercycle of innovation and growth for BD. In this latest episode of BD Innovates, hear how BD Biosciences continues to lead the way in single cell analysis through our unique products and solutions that are truly transforming healthcare and shaping the future of scientific discovery. https://lnkd.in/eRZcBxgB",Health outcomes
The Watergate scandal began the modern era of â€œwhatever-it-takes-to-winâ€ politics â€” blatant disregard of any and all norms and laws that interfered with gaining or keeping power. Trump is the logical and inevitable consequence.,MISC
"Generative AI represents an inflection point in cybersecurity. It presents both an opportunity and a challenge. Thereâ€™s a new opportunity to elevate and advance the skillset of your analysts but the challenge is your adversaries are using GenAI, too.
My perspective is that security is a data problem. This is even more clear now that generative AI is on the scene. Companies that approach modern security challenges through a search lens have the advantage. If youâ€™re interested in learning more about this approach, check out the latest report from IDC on the Elastic AI Assistant:",Data privacy and cybersecurity
"While regulations provide a starting point, minimizing cyber risk requires companies to go beyond basic compliance. Foster a culture of security, dedicate resources, and implement layered defenses. Read more of Lynx's hashtag#cybersecurity thoughts in hashtag#ForbesTech",Data privacy and cybersecurity
"Our thoughts are with the tens of thousands of people affected by the devastating earthquakes in Turkey and Syria. In times of tragedy, such as this, we are reminded that protecting the safety, health and well-being of our Johnson & Johnson employees, their families and our local communities often comes down to one thing: caring for one another.
In addition to providing temporary accommodation, transportation and access to food and water to impacted employees and their immediate families, we have established an employee giving campaign that is supported with matched gifts for global engagement.
We know it will take time to fully assess the impacts of this natural disaster and are committed to identifying ways we can continue to care, and mobilize support, for our employees, their families and the many people impacted by this tragic humanitarian crisis.",MISC
"Vectara's CTO Amin Ahmad sharing hashtag#boomerang hashtag#retrieval hashtag#model performance metrics demonstrating the importance of relevancy. Join the live stream:
https://lnkd.in/gbz9W4Ek",MISC
"MAGA radicals are refusing to raise the debt ceiling unless Biden agrees to devastating cuts to Social Security and Medicare.
They don't actually care about the debt.
They're willing to drive the economy off a cliff in order to chip away at our most vital social programs.",MISC
"As we approach Thanksgiving in the U.S., I am reflecting on how grateful I am for the loved ones in my life. My wife and I will be spending Thanksgiving with our sons. Now that they are all off living on their own, I cherish this time more than ever.
I am also grateful for my HP colleagues â€“ as well as our partners and customers around the world. Together, we get to create amazing innovation that improves peoples lives and solves tough problems. I am incredibly fortunate to work alongside so many talented people whose passion for our business inspires me daily.
To everyone celebrating tomorrow, I wish you a very hashtag#HappyThanksgiving with family and friends.",MISC
"I spoke with CNBC for their report on policies affecting manufacturing and how an unprecedented wave of federal regulations threatens to undermine President Biden's goal of strengthening manufacturing in America.
If we want to unlock the full potential of the Bipartisan Infrastructure Law, the CHIPS and Science Act and certain provisions of the Inflation Reduction Act, manufacturers need balanced and sensible regulations. #CompetingToWin",Regulation/Legislation
"This year's RSA Conference 2023 had the theme of ""Stronger Together,"" and I couldn't agree more. I had the opportunity to engage with a diverse group of customers, partners, and colleagues at the conference, and together, we shared ideas and worked on solving some of the most pressing cybersecurity issues facing our society.
I also had the privilege of meeting with EAD Eric Goldstein and Technical Director Chris Butera, from the U.S. Cybersecurity and Infrastructure Security Agency (CISA) to discuss our growing relationship. Among other things, we discussed our recent partnership as the newest member of the Joint Cyber Defense Collaborative.
I look forward to continuing to work together to strengthen our national cybersecurity efforts and make our digital world a safer place for everyone. #RSAC2023 #StrongerTogether #CISA #JCDC #elastic",Data privacy and cybersecurity
Extending thanks and praise to all veterans and their families. Happy Veterans Day!,MISC
"Maybe valuations are not right for you now but a little planning can go a long way for when they come back.
This is a great guide to selling your Tech Company whose development was led by Patrick Bisceglia and Charles Irvin
https://lnkd.in/eGKJfT6n
#techM&A #Techexit",MISC
Very grateful for the honor of sitting down with US Ambassador Susan Rice at Dreamforce to discuss the future outlook for businesses and their stakeholders amidst ongoing geopolitical uncertainty and global challenges. #df23,Geopolitics
"Letter to Harvard University President Gay:
Dear President Gay:
I am an alumnus of Harvard College 1992, Government. My tutor and thesis advisor was Dame Louise Richardson, who I am sure you know went on to be the head of Oxford and whose academic scholarship is on terrorism. I am also an Israeli citizen and reside in Israel for the past 20 years. This week, my best friends lost their son fighting Hamas terrorists, another colleague lost his elderly parent to Hamas butchery and friends have a son who attended the rave party, was severely wounded and is held in Gaza by Hamas. There were 13 funerals in my relatively small city Raâ€™anana this week alone.
I am deeply troubled by what is missing in your statements around these terrorist events. You condemn the Hamas barbarism, but you speak mostly about listening to each other in the Harvard community. While that is important, now is a time for you as the leader of Harvard to speak much more clearly and forcefully against terror. Harvard does not only exist to foster dialogue among its students. Harvardâ€™s alumni and students, certainly of the Government department and the Law, Business and Kennedy Schools, are and will be leaders of governments, corporations, international organizations, etc. Harvardâ€™s mission is to create actors, not only talkers, on the world stage as a force for good.
In order to do this, as Harvardâ€™s leader you must speak more forcefully and unequivocally. Not just to condemn the barbarism. Your message should be clear and unequivocal, not just to support Israeli victims, but to SAVE GAZA AND THE PALESTINIANS FROM HAMAS! Hamasâ€™s horrific crimes against Israelis this week and over the years are secondary only to their horrific crimes against their own people since their founding. They have singlehandedly (alongside Islamic Jihad) and too effectively prolonged the Palestinian Israeli conflict, wreaked death and destruction among their people all while profiting â€“ be it in capital for their leadership or murderous suicide missions for their nihilistic ideology. They threaten to drag the world into a global conflict. This is all historical truth, not perspective. Harvard must stand for truth.
Palestinians who say that Hamas represent them have made a clear choice â€“ they choose and support terrorism - that Harvard must reject. You can make a difference if you are clearer about the Universityâ€™s position. This is a time for moral clarity to prevail. Harvard is a bastion of education. Harvard leadership should be screaming from the top of its lungs â€“ end the education of hate and antisemitism that Hamas and Islamic Jihad have perpetrated to Palestinian children for decades. Hamas has brought ruin to the Palestinian cause, to the cause of peace and co-existence. That message must be clear to the entire educated world, and you should lead it. Please consult Dame Richardson and her 2006 book What Terrorists Want. There is much to learn from her.
Jack Levy
Harvard A.B. 1992, Government",Geopolitics
"We're excited to announce that our portfolio company Qlik has successfully closed its acquisition of Talend, expanding the companyâ€™s best-in-class capabilities for modern enterprises to access, transform, trust, analyze, and take action with data. This combines Qlikâ€™s best-in-class data integration with Talendâ€™s leading data transformation, quality, and governance capabilities.
â€œQlik's broad expertise in data integration, analytics, AI and machine learning combined with Talend's data integration and data quality solutions, will provide customers the most comprehensive solution in the industry,"" said CEO Mike Capone.
For more information about the combined power of Qlik and Talend together, read Mikeâ€™s blog and register for an upcoming webinar on Tuesday, May 23: https://lnkd.in/e_tBkPjR
Read the full press release: https://lnkd.in/eGeJvMjU #QlikTalend",Economic Outlook
"Agile operations are a necessity, but a speedy transformation doesnâ€™t outweigh the need for quality operations. I think every Transportation firm can get something out of this article, particularly some key wins to increase the sectorâ€™s agility:",MISC
"Had a fantastic two days at Deutsche Telekom's Digital X event in Cologne. Such a unique and creative blend of conference and networking event in a city takeover format. Met many customers, partners and members of the media. Especially grateful to Hagen Rickmann from Deutsche Telekom and Ruediger Hoppen from TUV Rheinland for sharing the main stage with me yesterday. And congrats to the #DocuSign team who executed our participation in this event so well.",MISC
"A few years ago, Jay Park, Muhammad Mian and I had the idea to create Prysm Capital. Today, weâ€™re announcing the closing of our first fund. This couldnâ€™t have been possible without the trust and partnership shown by all of our investors and management teams, as well as the amazing Prysm team - many of whom Iâ€™ve had the pleasure to work with for over a decade. Thank you to Jay Park, Muhammad Mian, Lauren Moffatt, Tim Lynch, Kerry Wei, Bernadette Mentor, Monica Dyches, Kristen Meredith, Denny Hua for your integrity, collaboration and hustle and to our capital partners, founders and management teams for your trust in us.",MISC 
"BDOâ€™s Sean Finn and Kevin Ainsworth share what taxpayers should know about the final regulations on consolidated return split-waiver elections from the IRS.
#Tax #TaxNews",Regulation/Legislation
Exciting milestone for Welldoc! Our 10th FDA clearance.....a great accomplishment in the digital health space. Thank you to the team for all of your hard work and dedication.,Health outcomes
"We're looking for an experienced procurement professional to join our team in Boston. If you're passionate about optimizing costs while delivering best-in-class service to customers and consumers, consider joining our exciting team!",MISC
"Cindy, the kids and I have been having a great long weekend! We have been go go go, spending each minute outside together.
It's tradition for us on #MemorialDay Weekend to talk about what today means, why it's significant and why there are parades for us to enjoy - to pay our respect to those who gave it all for our country.
And it's my hope that all at PwC have enjoyed their time off.",MISC
Another example of Qualcomm's #IoT opportunity: we're working with SES-imagotag to enable the digital transformation of retail. And this is just the beginning. #TeamQualcomm,MISC
"Great to chat with Denny Jacob at WSJ on DocuSign's Q1 earnings results today. We are pleased to have delivered a solid start to the year and remain focused on delivering smarter, easier, trusted agreements for our customers. I look forward to sharing more on our innovation roadmap at our #DocuSignMomentum conference next week!",MISC
"We recently had the opportunity to share perspective on BDâ€™s strategy at the recent Wells Fargo Healthcare Conference in Boston. Tom Polen and I sat down for a fireside chat with medical device analyst, Larry Biegelsen, where we discussed progress against our BD 2025 strategic priorities, including the recent FDA 510(k) clearance for our updated BD Alaris Infusion System, key high-growth platforms and new innovations that are contributing to our strong financial performance. Listen in here: https://lnkd.in/ePudMfAF",Workforce strategy
"Happy to share our Software Industry ASC 606 supplement. Thanks Angela Newell and Bobbi S. Gwinn for this great addition to our overall ASC 606 guide (https://lnkd.in/ewtfx6Bn) Please explore our blueprint supplement for key considerations in the Software Industry. (https://lnkd.in/eqUD4inb)
hashtag#FinancialReporting hashtag#SoftwareDevelopers hashtag#Techrevenue",MISC
"On Thursday, the General Mills Veterans Network recognized Veteran's Day. The nobility of duty that compels citizens to serve in an all volunteer military force. It's a profession where the benefits of service members' commitment are universal but the sacrifices they and their families make are privatized. We were honored with not one but two distinguished veterans of the US military who have done great service on behalf of active and retired service members. First, we were privileged to have Marine Staff Sergeant Eric Alva share his compelling story as Purple Heart honoree and advocate for repeal of the military's Don't Ask Don't Tell Policy. Then we welcomed Air Force General John Pray to share the great work of Operation Homefront, which provides military families with financial assistance. We completed the day making blankets to donate to Fisher House Foundation which supports military families a who have loved ones in the hospital. There are so many ways to recognize the sacrifice and commitment of our veterans. I'd encourage you to recognize our veterans on Veteran's Day, starting with a thank you, acts of service on their behalf, or donations to the organization of your choice that supports veterans and their families. hashtag#veteransday",DEI
"One thing is clear â€“ Commvaultâ€™s Microsoft partnership continues to deliver for our customers, especially in data security and cost management.
Passing one exabyte of data protected and secured on Microsoft Azure is a testament to our relationship which is founded on innovation and grows stronger every day.",Cost management / reduction / optimization
"If LLMs learn by analyzing text from the internet, then â€œhallucinatingâ€ means repeating false information found online, right? Not quite. The problem (and solution) is hashtag#summarization! Learn why hashtag#retrieval issues are at the heart of hashtag#GenAI risks in this recent NYTimes article, which features Vectaraâ€™s latest research and the view of our leadership team: ðŸ”—",MISC
"How are you supporting Learning & Development initiatives across your organization? A recent Harvard Business Review article shares five ways companies are advancing their upskilling efforts and underscores how fast the space is evolving. Two elements are driving the need for doubling down on reskilling and upskilling:
ðŸ’¡ Cultivate today's talent for tomorrow, and you have a competitive edge.
We're in an era of #digitaltransformation, and this is where upskilling can significantly impact us. Digital competency is playing out in all parts of Johnson & Johnson â€“ from #AI and #ML to enhance clinical enrollment speeds to finance to our own human resources team. Regardless of industry, leveraging learning and development tools right now to build digital acumen will only set us up for future successes.
ðŸ’¡ Personalization is the future of corporate learning.
A tailored learning approach centers around supporting your employees' unique backgrounds, abilities and needs. It's also about providing a flexible environment where employees can grow at their own pace, ignite a passion for continuous learning and stay competitive while pursuing the purpose-driven career they envision, which is what we strive to accomplish through our AI-powered platform J&J Learn.
Let's talk about it â€“ what critical skills are you seeing a growing need for?",Workforce strategy
"Weâ€™re thrilled to count Cloto as our latest partner and help make its innovative laundry services even more convenient ðŸ§º
We know that startups have to implement tools quickly. Vectara can deliver just as fastâ€”for Cloto, our AI-powered FAQ search launched into production in just two days! hashtag#Startups hashtag#AI hashtag#Search hashtag#VectaraPartners",MISC
"It was a privilege to join the 2023 Executive Leadership Council Recognition Gala alongside a number of talented KeyBank teammates. This gala celebrates the business achievements of Black executives, corporate board directors, entrepreneurs, thought leaders and academics who support diversity, equity, and inclusion in corporate America. Thank you for welcoming us and for such a meaningful and impactful evening.",MISC
"Come join my team! Apply directly through link if interested. No external recruiters, please.
#vectra #hiring #cybersecurity",MISC
"Join us TOMORROW for insights into best practices that Audit committees should consider when reviewing their Internal Audit process. Register for BDOâ€™s 5/10 webcast.
#InternalAudit #Compliance",MISC
Weâ€™re looking for a world-class Director of Inventory Accounting to join our team at e.l.f. Beauty!,MISC
"If you would like to help the victims of the recent #earthquake in Syria and TÃ¼rkiye, the below is a great way to do it. Rania and the team at Jusoor have been providing aid to refugees and others in need in the region for more than a decade, and I can vouch for their professionalism, care, and efficiency. No dollar goes to waste.",MISC
"Surgere helps companies like Kautex resolve issues within their supply chains through solutions like asset location. Watch to learn more about one of the most beneficial supply chain solutions in the industry.

#Surgere #localization #BeCertain",Supply chain
"This is a moment that requires something difficult from all of us who care about human rights, dignity and security, and our common humanity: to hold two truths in our mind at the same time.",Geopolitics
"I am grateful to Oregon Senator Gorsek for proposing a bill that, if passed, would require fentanyl/fake pill education in all middle and high schools in our state. This measure alone won't fix the fentanyl issues here, but it is a great step toward protecting the young people in our community. This is the kind of leadership we need!
What are other states are doing? Content is out there... there is really no good reason why schools shouldn't be educating their students and communities.",Regulation/Legislation
Come join our team. One of the most exciting and differentiated models in all of retail with a great team. #WeAreOllies #Herewegrowagain!,MISC
"Mayo Clinic's commitment to a more innovative, accessible, and collaborative platform model of health care is only possible when excellence in patient safety and experience is upheld.
Newly released rankings reflect this vision and the dedication of our staff to provide our patients with Category of One care. Read more:
Centers for Medicare & Medicaid Services: https://mayocl.in/3VKGR6L
The Leapfrog Group: https://mayocl.in/3NNCgyy
DiversityInc: https://mayocl.in/42hDI0w",Health outcomes
"On Saturday, I was at @UN Headquarters speaking on an UNGA panel during #SDGActionWeekend. Big picture: halfway to 2030, we're just 15% on track to reach our Sustainable Development Goal targets.
The latest UN report confirms that addressing climate change & achieving SDGs must be pursued together. However, thereâ€™s still hope if we course correct now. Itâ€™s critical UNGA leaders prioritize action over talk, and that local leaders and marginalized communities are empowered and have a seat at the table. With proper funding, we can address inequality & realize our SDGs. Hand in hand.",Environmental Sustainability and Climate
"Feeling the profundity of Juneteenth, the federal holiday that commemorates the emancipation of slaves in the United States. So important for our country; so important for humanity.
And so much more work to do to create an equitable world.
I am personally committed to do the work. To my fellow employees, and the customers and partners that make up the amazing Lumen Technologies ecosystem: together we can make a difference. Let's go!
#juneteenth2023 #DiversityInclusionBelonging #togetherwemakeithappen #equitymatters #empathyinaction",MISC
"As we extend our AI/ML capabilities, we are committed to pushing the boundaries of what is possible with generative AI. With that said, I'm excited to share that we have launched Foundry for Generative AI by Rackspace (FAIRâ„¢) with the goal of accelerating the responsible adoption of generative AI to create meaningful business value for organizations across the globe.
https://lnkd.in/g-NysCkd.
Shashank Samant Susan Arthur Dhiren Fonseca Mitch Garber C.M. David Sambur Aaron Sobel Anthony Roberts Betsy Atkins Tony Scott Jeffrey Benjamin Vikram Mahidhar Michelle Peterson Michael Bross Sandeep Bhargava D Scott Sanders Casey Shilling Srini Koushik Dharmendra (DK) Sinha Bobby Molu Brian Lillie Salil Jain Lance Weaver Kellie Teal-Guess Maureen Sweeny
Rackspace Technology #RackspaceTechnology #ArtificialIntelligence #MachineLearning #AI #ML #GenerativeAI #AIforGood #ResponsibleAI #AIForAll #EthicalAI #FutureOfAI",MISC
"ðŸš¨ How US anti-ESG laws raise borrowing costs for public finance
Recently, more US states have implemented or are considering enforcing anti-ESG laws to protect local businesses in the less sustainable sector. In our latest blog, Dan Garrett of The Wharton School of the University of Pennsylvania and Ivan T Ivanov Federal Reserve Bank of Chicago examine the consequences and costs of anti-ESG laws to taxpayers, governments, and investors.
Read here: https://lnkd.in/e-TNGuZA",Regulation/Legislation
"On #WorldRefugeeDay, I'm proud to co-sign this statement with Pfizer's partner, the International Rescue Committee, alongside other business leaders to call on the private sector to help create new, long-term solutions to address the growing refugee crisis. With more than 100 million people displaced globally, advocating for the private sector's role in tackling the global refugee crisis is more important than ever. In line with Pfizerâ€™s core value of #equity, we are committed to doing our part to support the economic inclusion of refugees and other displaced people through hiring, mentoring and advocating. In September 2021, we launched the Refugee Leadership Initiative with a commitment to hire 100 refugees and mentor an additional 150 refugees by the end of 2022. We achieved both goals ahead of schedule, and now our expanded pledge includes hiring 500 refugees in the U.S. and an additional 100 refugees in Europe, and mentoring 300 refugees, by the end of 2025.",DEI
"On Wednesday, March 1, tune into the EY domestic tax webcast, with a focus on emerging state tax matters for 2023. This is the first quarterly webcast of the year and will feature Doug Lindholm, President and Executive Director of the Council On State Taxation alongside EY tax professionals. Register here:",Regulation/Legislation
"It was a pleasure meeting with Pat Gelsinger, Chancellor Olaf Scholz and Dr JÃ¶rg Kukies, State Secretary for Economic, Finance and European Affairs, today in Germany to discuss continuing our joint commitment for building a leading-edge wafer fabrication site in Magdeburg. We are excited and all in! Combined with our existing manufacturing operations in Ireland and planned assembly and test in Poland, this strategy directly supports our IDM 2.0 mission to secure critical capacity at scale and achieve a more resilient #semiconductor value chain from Silicon to the end product in Europe.
Weâ€™re grateful to the German federal government and all our EU partners for their support and shared commitment in fulfilling a vibrant Intel Corporation future in the EU while advancing the next-generation European chip ecosystem. #IntelEurope #SiliconJunction https://lnkd.in/gA4nHm9m",Supply chain
"We are looking for a Product Analytics and Performance Manager to join our team. You will work directly with the Office of the President and P&L owner of Healthmap Solutions to manage P&L, specifically through strategic value-based care initiatives (i.e., reducing cost of care of our managed members). This critical role will be responsible for analyzing performance and operational data in depth and will lead the execution of the improvement of Kidney Health Management (KHM) program performance; leveraging data insights from our clients, clinical operations team, patients, and providers, market analysis, and Product strategy to drive our overall Productâ€™s continued success.
The ideal candidate will have a minimum of 3 years working in Investment Banking, Consulting, or Product Operations, Research, and Development.
Let's connect and discuss you joining the Healthmap community. #productstrategy #productanalytics #healthcarecareers
Joseph Vattamattam Sebastian Velez Azhar Pirani Carey Osborne
https://lnkd.in/dMj7GrJK",MISC
