postContent,theme
"If you like making data-driven decisions, then you'll Y  want to meet up with #TalendIRL at #QlikWorld: https://bit.ly/3npVBuC
YZ Demos & data experts, Booth #175
YZ Exec 1:1s
YZ 7 sessions
YZ 2 workshops",MISC
"As we celebrate #IWD2023 International Women's Day, I'm proud to recognize the many achievements of women around the world. Throughout my career, I had the privilege to work with incredibly talented and accomplished women in Finance and Informatics, and in business overall.
Reflecting on the many contributions women make in healthcare, as practitioners and leaders, I recognize that there is more work to be done in access to healthcare and health outcomes for women. As leaders, we have a critical role to play in advocating for practices and policies that promote equitable access to healthcare for all women. But advancing gender equity isn't just about policies and practices, it is also about building an inclusive work environment, where women can thrive and contribute their unique perspectives and expertise.
Let's commit ourselves to promote diversity today and every day and to #EmbraceEquity!
#RemovingAccessBarriers #IWD2023 #EmbraceEquity",DEI
"To achieve true ""value-based care,"" healthcare organizations need to be able to think about and invest in patient health for longer periods than in 1-year cycles.
There is nothing magical about 365 days. It takes far longer to achieve meaningful (and lasting) improvements in health.
What if health insurance products like Medicare Advantage were sold with 3-year enrollment cycles?
Measurement systems like STAR ratings could be based on true health improvements over 3-year cycles rather than check-box measures presently included in most quality rating systems.
Plans and medical groups could invest in building true and deep relationships with patients rather than gimmicky relationships based on short-term benefit offers.
Our number one obstacle to true value-based care is the annual enrollment cycle.",Health outcomes
"As I prepare for the 2023 APEC CEO Summit, what's top of mind for me is the danger exclusion poses to our society and our world. In fact, there may be nothing more urgent than the need to create a world that is rich with inclusion. I believe that many of our most urgent problems stem from the absence of inclusion""the heartbreaking sense of isolation or otherness""and the solutions to these problems will depend on fostering inclusion for those who have been robbed of it. Rarely have we seen a world with so many challenges at one time as we do now, yet for all their particulars and complexities, these challenges all have exclusion at their root.
Leaders of the business community all have the means""and obligation""to address these challenges. At this year's hashtag#APECCEOSummitUSA, I hope to impress upon my peers in the room the importance of this work. Whether it is through partnerships, policies or practices that promote inclusion, we have a responsibility to build inclusive ecosystems that are not only good for the business world, but more importantly good for society. This Wednesday, I look forward to sharing more of my thoughts, and the potential solutions to the Exclusion Epidemic.",DEI
"Join us on November 14 for a live webinar, ""Diversity Journey: Where Do I Start?"" In this insightful session, our expert panel, featuring Cristina Jimenez, Jimmy Davis, Ph.D., and Adam Magerman, PhD, will guide you through the essential questions:
-Where to start on your DI&B journey?
-How to rally leadership support for DI&B initiatives?
-Defining success and creating followership.
-Techniques to promote belonging among employees.
-The significance of measurements and individual experiences.
This webinar is a must-attend for DE&I professionals committed to fostering DI&B as a core leadership principle. Register today: https://bit.ly/3Q839gf
#DEI #RHRGlobalLeadership #DIandB",DEI
"Excited to share that I will be speaking at the 10th Annual Lesbians Who Tech & Allies San Francisco Summit, October 16-20. Lesbians Who Tech & Allies :: Queer. Inclusive. Badass.
Join me, Oct 18-20th at the Castro Theatre, with two full city blocks of activities in San Francisco. Or join virtually for free, October 16-20th. You can choose from 100+ sessions happening all week and curate your own custom agenda (see bit.ly/23SF_AGENDA).
Who should attend: The summit is for tech, media, and finance leaders who want to invest in their professional development, whether it's learning more about important industry trends, networking with senior and executive talent or meeting potential customers, clients, and hires. If you want to learn more about Generative AI, the impact it will have on the future of work, your daily life, not to mention engineering, marketing and cybersecurity teams, join me and 150+ speakers by registering at LesbiansWhoTech.org.
Lesbians Who Tech & Allies is celebrating 10 years of not only centering and providing value to LGBTQ women and nonbinary leaders in tech and business, but making sure women, women of color, and nonbinary leaders reach pay equity and hold positions of power at every level. In 10 years, they've hosted events in 40+ cities around the world, launched a coding scholarship fund and a leadership program, and connected tens of thousands of tech and business leaders to jobs and to each other, growing their network exponentially and ultimately advancing their careers in ways that's difficult to measure.
#LWTSummit #generativeai #womenintech #queertech",DEI
"It is more important than ever that we reinforce the importance and value of diversity, equity and inclusion in everything we do. With that being said, I am excited that Batisha Anson has taken on the newly created role of Global Head of Patient Diversity and Health Equity. With her wealth of experience, Batisha will be instrumental in driving our DE&I efforts forward for our customers and communities. Welcome Batisha! #DEI #Leadership #SyneosHealth",DEI
"Happy International Women's Day! I want to take a moment to recognize the incredible contributions of women at Cushman & Wakefield who are embracing equity, opportunity, sustainability, leadership, technology and more. See how we're celebrating our colleagues and advancing #CWDEI globally >> https://lnkd.in/e-rwe7Mi #CWEmbraceEquity #IWD2023",MISC
"We hear many stories of courage here at Pfizer. Recently, I was inspired by the essays in our 2023 Pride Journal, where our LGBTQ+ colleagues shared their personal experiences of struggles, triumphs, and hopes for the future in honor of Pride Month. The theme of this year's Journal is ""Stronger Together""""and I can't think of a more fitting theme to celebrate Pfizer's culture of #courage and #equity, and to reaffirm our commitment that Pfizer continues to be a place where all colleagues can be their best and truest selves.
Thank you to my colleagues who shared their stories in this year's Journal. Below are a few, and you can read all of them here: https://lnkd.in/eST5_nMh
#PfizerProud #PrideMonth",DEI
"I am excited to return to Omaha to interact with old friends and colleagues. The pandemic led to women exiting the workforce at staggering numbers. Let's ""Keep DEI Top of Mind"" as we explore future workforce strategies and recommendations.
#UseYourVoice #StopTheSilence #AskOvell",DEI
"In honor of Pride Month, Jill Selby and I reflected on our experience launching the industry's first LGBTQ+ focused Medicare Advantage plan: SCAN Affirm.
""To be clear, we've experienced backlash from both within and outside our organization. A number of members posted derogatory comments on our social media pages. Some of our own employees wrote anti-gay slurs on our internal website. A medical group with whom we'd long partnered""and which had long been treating members who switched to Affirm""declined to specifically serve our Affirm members.
But truth be told, those headwinds are barely a breeze when compared to the gale force of our tailwinds. We've received overwhelming support from employees and health-system partners, and respect and deep gratitude from members - especially, of course, those in the LGBTQ+ community.""
What is your organization doing to help support the healthcare needs of LGBTQ+ older adults?
Our article in Fierce Healthcare:",DEI
"I am honored to be invited as the keynote speaker at the UCLA Ziman Center for Real Estate 2023 Spring Board Meeting on June 7th. It is exciting to be participating along with esteemed industry leaders such as Lourdes Castro Ramirez, Secretary of the Business Consumer Services and Housing Agency, Matt Evans, CIO of Dedeaux Properties, Malcolm Johnson, CEO of Langdon Park Capital, and our own Gary Mozer, Executive Managing Director, Capital Markets at Institutional Property Advisors (IPA). UCLA's Ziman Center has always been a leading institution for cutting-edge research, provocative industry dialogue and host to a wide range of experts. Marcus & Millichap has always been a strong supporter of their efforts.
I always look forward to engaging with fellow real estate experts and gaining valuable insights into the current state of commercial real estate, the latest trends, and forthcoming developments.
#commercialrealestate",MISC
"Our diverse workforce is one of the many reasons I'm proud to work at Independence Blue Cross. Our recent Women in Technology and Analytics event featured several of our extraordinary leaders, including EVP, Chief People, DEI and Communications Officer Crystal Ashby and SVP of Business Technology Services Sushma Akunuru, who provided meaningful advice about leadership and career building for individuals thinking about starting or advancing a career in these growing fields. Thanks to all who participated and attended this important event.
#leadership #technology #representationmatters #career #leaders #analytics",DEI
"It's the era of the employee""where companies will be measured not only by their performance, but also by how well they treat their people. Leaders who view the current macro environmental challenges as opportunities and take the initiative to focus on their employees, will not only create an environment where their people can thrive but will also reduce costs and improve their bottom line. The latest article from Fortune from this week's #CEOinitiative roundtable discussion explores this topic:
https://lnkd.in/gaSueWey
#EmployeeExperience #CEOinitiative",Workforce strategy
"""Start connecting the dots for the investors and that's going to help everyone, and then it's not a red or blue issue,"" said Witold Henisz, vice dean and faculty director of the ESG Initiative at The Wharton School of the University of Pennsylvania. ""Be prepared for these questions and always link it back to the business case, because that's going to be less politically polarizing."" #whartonesg Bloomberg Law Clara Hudson",Environmental Sustainability and Climate
"For the seventh year, KeyBank has been named a Leading Disability Employer by the National Organization on Disability. This award recognizes companies for leading the way in disability inclusion. I am incredibly proud of KeyBank's many teammates who work each and every day to make recognitions like this possible, including our 300+ teammates who are members of Key's Champions for People with Disabilities Employee Resource Group. Congratulations, team!",DEI
"This weekend we celebrate Father's Day in the U.S. and I want to recognize all the fathers and father figures for their contributions and impact on our lives.
My dad, Chet, is my rock. He has always been there for me""from moving our family to the U.S. for a chance at a better life, to providing me with the support and wisdom to pursue my dreams, to always putting our family at the forefront. I am extremely grateful and fortunate to have my dad living close by and admire the special bond he has with my daughter.
I'd also like to thank my husband, William, for being the most amazing and supportive father to our daughter. Dad, William, thank you for everything.
Happy Father's Day to all who celebrate!
#FathersDay #Gratitude",MISC
"Yesterday, I had the pleasure to meet with more than 40 remarkable female leaders in Finance and Informatics. We had a deep conversation about the current business topics, career decisions as well as personal experiences.
All participants are part of our Global Female Leadership Program which is one of our key company-wide initiatives to build a strong pipeline of emerging leaders and make sure we grow and retain the best talents.
It was a privilege to be part of this exchange and I left our meeting inspired and energised since it reminded me of the incredible power of diverse teams. Keep thriving!
#RocheProud #WomenInLeadership #Talents",DEI
"Congratulations to Tracie Hall, MA, LSW, BSN, RN for being our Clinical Associate for the month of May!
Tracie brings 24 years of behavioral health experience to the West Virginia #Medicaid team. Her previous experience as a provider and knowledge of available resources has provided members with access to whole person care.
Tracie's primary work is with the Serious Mentally Ill (#SMI) Population with high needs and high risk. She is a field-based case manager with embedded work in 2 high volume facilities, and will soon take on a third.
She brings her #energy and #passion for each member she assists. Tracie often goes above and beyond to meet members needs and is respected for her collaboration across the behavioral health, physical health, and population health teams. She is very supportive of her team members and is always willing to assist a member, team member and her manager in any way she can. Tracie - thank you for your commitment and passion to better the lives of those we serve, your work is so appreciated.
#clinicanspotlight #clinicalassociate #nurse #mentalhealth #behavioralhealth #nurses",MISC
"Today we observe #Juneteenth in the US by acknowledging and honoring the emancipation of enslaved Black Americans. I thank HP's Racial Equality and Social Justice Task Force for their work. They have been a catalyst for positive change across the company. Our goal is not just to fight against racism in our society but to do our part to end it. I challenge you to ask yourself, what can I do to drive positive change within my community right here and now?",DEI
"Atrium Health Navicent is proud to partner to hold a community food distribution on Friday, July 21 to assist individuals who may face food insecurity. More than 40,000 pounds of food will be available while supplies last and provided on a first-come, first-served basis.
Assistance will also be offered for Medicaid and PeachCare for Kids members who need help updating their contact information as part of the statewide Medicaid redetermination process.
#ForAll",DEI
"And that's a wrap! Our team had an incredible week at MESC. Digesting all the content shared, I was inspired by other thought leaders in the public sector and the commitments made to bettering our Medicaid system. I'm proud to take part and to see our team leading the charge in this space.
Curious about what they are doing? Check out their latest case study: https://lnkd.in/g7u2iEfN",Health Insurance
"Of all the roles I play, being ""papa"" is by far the most important and the most rewarding. While raising my daughter as a single father for many years, particularly while balancing a demanding career was not always easy, nothing has brought me more joy, humility and pride than being her father. I am also incredibly grateful for my own late father. He was the man who taught me that I could achieve anything if I put in the hard work and to always be good and respectful of others.
To all the fathers and father figures out there that are lucky enough to experience this joy and be called ""dad"" from someone they love, Happy Father's Day!",MISC
"On Thursday, the General Mills Veterans Network recognized Veteran's Day. The nobility of duty that compels citizens to serve in an all volunteer military force. It's a profession where the benefits of service members' commitment are universal but the sacrifices they and their families make are privatized. We were honored with not one but two distinguished veterans of the US military who have done great service on behalf of active and retired service members. First, we were privileged to have Marine Staff Sergeant Eric Alva share his compelling story as Purple Heart honoree and advocate for repeal of the military's Don't Ask Don't Tell Policy. Then we welcomed Air Force General John Pray to share the great work of Operation Homefront, which provides military families with financial assistance. We completed the day making blankets to donate to Fisher House Foundation which supports military families a who have loved ones in the hospital. There are so many ways to recognize the sacrifice and commitment of our veterans. I'd encourage you to recognize our veterans on Veteran's Day, starting with a thank you, acts of service on their behalf, or donations to the organization of your choice that supports veterans and their families. hashtag#veteransday",DEI
"The #Snapdragon #DigitalChassis is accelerating the #DigitalTransformation of vehicles across the globe, now including motorcycles, scooters, e-bikes, and more. #TeamQualcomm #IAA23",MISC
Welcome aboard Ideagen Tritan,MISC
"I had an enlightening (and important) conversation with Eric M. Bailey on how #DEI can reshape our thinking, enhance #creativity, and foster #innovation. Check it out in Forbes.
A HUGE shoutout to Eric for sharing your insights and helping us create a brighter future for the world! Make sure you check out more of his work on his social channels.",DEI
"Happy Mother's Day to mothers and mother figures everywhere! Thank you for all that you do. Mothers truly are special""guiding, supporting and showing generosity to the loved ones in their life. A special thank you to all the mothers in my life, especially my wife, Cindy Oh!",MISC
"#Juneteenth serves as both a celebration of freedom and a reminder of the ongoing work to achieve racial justice.
Today and every day, we strive to increase diversity, equity and inclusion in our workplaces, in our supplier network, and in the communities where we support the industry and infrastructure forming the backbone of America's economy.",DEI
"Today marks the beginning of Hispanic Heritage month, a time to reflect on and celebrate the history and many contributions of Hispanic and Latino Americans in the United States. At KeyBank, the Hispanic-Latinx Employee Resource Group is an immense source of pride, engagement, and community support.
In honor of Hispanic Heritage month, the KeyBank Foundation is proud to support a number of nonprofits across our footprint with community grants, including El Centro de la Raza in Seattle, WA, and Julia De Burgos Cultural Arts Center in Cleveland, OH. Thank you for the important work you are doing to support and lift our communities.
To our many Hispanic-Latinx KeyBank teammates, I am proud to celebrate Hispanic Heritage month alongside you.",DEI
"Today is #RareDiseaseDay. Although rare diseases are individually rare, they are collectively common - more than 400 million people worldwide are impacted by 7,000 rare diseases.
At Roche, we develop innovative medicines and better diagnostics by exploring new ways to approach treatment. By utilizing new digital health technologies and revolutionizing clinical research through digital innovation, we are helping to reshape the landscape of what it means to live with a rare disease and support #BrighterFutures.
Find out more about Roche in rare diseases here: https://bit.ly/3GmLrP2
#RareDiseaseDay #BrighterFutures",Health outcomes
"Jack Newton is a true leader who has helped shape the legal tech industry. TCV is proud to support Jack and the Clio - Cloud-Based Legal Technology team as they continue to transform the legal landscape and enable lawyers to excel.
hashtag#innovation hashtag#tech",Regulation/Legislation
"As many families make preparations to fill the table with food and celebrate our Thanksgiving blessings, I'm thankful that Atrium Health Navicent's Healthy Communities Food as Medicine Market provides those in our community facing food insecurity with access to healthy food and other support. In the spirit of Thanksgiving, several of our teammates joined our partner, the Society of St. Andrew, to pick collard greens so our Food as Medicine patrons could enjoy them this week.
hashtag#ForALL
hashtag#HappyThanksgiving",MISC
"I recently had the great pleasure of joining a panel at the Black Corporate Directors Conference to talk about the importance of Diversity, Equity and Inclusion (DEI) in the corporate world, particularly in the healthcare industry. The Conference serves as a dynamic forum for African-American and Hispanic/Latino directors at Fortune 500 companies to come together and have meaningful discussions about minority representation across all sectors.
At Pfizer, equity is one of our core values, and we constantly strive to maintain a workforce that reflects the diversity of the patients we serve. We do so because it's the right thing to do""the human thing to do. But it's also a smart business strategy, as research shows that DEI has beneficial impacts on business results. For example, the World Economic Forum found that companies that are DEI leaders have up to 20% higher rates of innovation than market average.
Nowhere is equity more important than in the area of healthcare. As the leader of a major healthcare company, I see it as my responsibility to help drive important and lasting changes that close gaps in health equity. That is why my teams are working hard to remove barriers to access and representation in R&D and in clinical trials, and to build trust in minority and undeserved/underrepresented communities.
Equity doesn't mean giving everyone the same thing. It means working to level the playing field for everyone""from corporate offices to doctors' offices, and everywhere in between. Together we can create a better future for patients from all backgrounds.",DEI
"Building genuinely diverse and inclusive workplaces "" and industries "" means creating spaces to progress DEI at every #leadership level.
As part of our commitment to advancing an equitable #healthcare industry, I'm proud to share our first-ever class of Johnson & Johnson Innovation Board Fellows program graduates Y. Over the past year, this group of diverse executives worked to refine their skills and better position themselves for board leadership roles that will allow them to advance organizational diversity, starting at the top.
I recently spoke to this outstanding group of leaders about the business value of inclusive leadership, especially as organizations prioritize empowered and inspired workforces. Balancing both business and workforce needs ensures a culture that celebrates diversity and encourages colleagues to show up authentically, without pretense, so they can power #innovation and success.
Congratulations to our inaugural class "" I wish you all the best and am confident you will help make healthcare more inclusive for all.
#mycompany",DEI
"Our Business Technology Services and Human Resources teams proudly hosted another ""Women in Tech"" event at our headquarters in Center City. Hear why SVP Sushma Akunuru and Gina Vignola are passionate about supporting women in technology.
Thanks Sushma and Gina for your leadership.
#WomenInTech",DEI
"As part of a #BlackHistoryMonth panel, I recently had the opportunity to talk about Black Excellence with Norman L. Wright, Michael Hyter and Antonio Henry, MBA. It was an inspiring conversation that left me thankful for the many Black colleagues and leaders I get to interact with both now and throughout my career.
To me, Black Excellence means being a catalyst for change. It's a willingness to be a role model for others and lift up those around you. Many times, it means being the first in your position. And that takes the courage to step outside of your comfort zone.
I am fortunate to be in a role where I can make an impact "" through mentorship of emerging Black leaders and in the work our company is doing to build a more equitable health system, including a pipeline of diverse health care talent.
As Black History Month comes to a close, I hope you take some time to reflect on what Black Excellence means to you not just in the month of February, but year-round.",DEI
"From tailored experiences to increased productivity, the advantages of personalized on-device hashtag#AI are far-reaching. hashtag#TeamQualcomm",MISC
"Tomorrow I'm joining Professor George Serafeim on a LinkedIn Live session, hosted by Roche Digital InnoLAB, to examine the relationship between purpose and profit in business. It's a topic that resonates strongly with our initiatives at Roche. Very much looking forward to hear your insights and thoughts as we chart our course through this evolving landscape.
Together, let's foster a collaborative vision for purposeful businesses. I truly hope to see many familiar faces!
Link to the event:
https://lnkd.in/eXheuQUx
#PurposefulProfit #BusinessEvolution #RocheInnolab",MISC
Happy Mother's Day!! Thank you Dinesh and team plus the BloomNet Florists! #thankyourmother,MISC
"At Walmart and Sam's Club, we join our associates and the communities we serve to share in the building of a world where all people are treated with dignity and respect. We value the contributions of all associates who are actively engaged in celebrating culture, sharing traditions and fostering belonging. #Juneteenth #YouBelongHere",MISC
"We recently announced that the updated BD Alarisa Infusion System has received 510(k) clearance from the U.S. FDA, allowing BD to bring the most comprehensive infusion system back to the U.S. market. Achieving this clearance has been our number one priority at BD and our teams worked tirelessly to deliver this incredible milestone for our company, our customers and the patients who rely on our market leading infusion system. Listen here as Tom Polen, our chairman, CEO and president, shares his thoughts on this exciting news. #proudtobebd
https://lnkd.in/ecfVRca6",Regulation/Legislation
"Last week, I had the honor of sharing the candid story of General Mills' journey over the last three years "" from the pandemic to supply chain disruption and historically high inflation "" and how we've come out stronger, more profitable and well-positioned for what's next. We didn't get to where we are by accident. Through resilience, perseverance and adaptability, we became a bold company that leans into change. I couldn't be prouder of our global team and the behaviors we've developed. We're playing for more than the fiscal year ahead "" we're playing to be the undisputed leader in food. #GeneralMillsLife",Economic Outlook
My thoughts are with the people in Turkey and Syria impacted by the devastating earthquake today and our teammates who have family and friends there.,MISC
"Thanks to Northwestern University Pritzker School of Law for hosting a dynamic panel on leadership-driven DEI. I enjoyed speaking on the leadership of Mesirow's DEI Council, the firm's dedicated focus in the space and best practices for advancing this vital work.",DEI
"This Juneteenth, let's take a moment to honor the history, significance and impact of this important day in American history. Juneteenth commemorates the end of slavery in the U.S. and serves as a reminder to us all of the continuous fight for equality and social justice.
We are proud of the inspiring stories of our employees who have embraced the spirit of #Juneteenth by actively participating in their communities and advocating for positive change. Their experiences are a testament to the power of unity, education and collective action. I invite you to hear from our AT&T employees as they discuss what Juneteenth means to them and how they show up in their communities",DEI
"Wishing you and your loved ones a joyous and prosperous Diwali! May the Festival of Lights illuminate your path toward success and happiness! a 
hashtag#HappyDiwali hashtag#FestivalofLights",MISC
"Congratulations to all colleagues at Azurity Pharmaceuticals and Slayback Pharma.
I'm thrilled that this milestone will significantly enhance Azurity's industry-leading portfolio and pipeline... all to better ""serve overlooked patients.""",MISC
Kelli Zelenin is #hiring to join our team at Dotdash Meredith!,MISC
"Excited to announce our growth investment in MentorcliQ, a leader in employee mentoring software. PSG's investment will help support Phil George and the rest of the MentorcliQ team as they look to accelerate product innovation, expand their DEI offerings and grow their business to meet the rising demand of Fortune 500 companies that are looking to implement employee mentoring solutions. ""MentorcliQ has created a highly differentiated product offering and exhibited significant leadership in the mentorship technology space. We are excited to partner with the MentorcliQ team and support their mission of innovating and positively impacting the employee experience,"" commented Christopher Nesbitt, Principal at PSG. https://bit.ly/3ynXD0A
hashtag#growthequity hashtag#mentoring hashtag#software hashtag#diversityandinclusion",Workforce strategy
"Thanks to Northwestern University Pritzker School of Law for hosting a dynamic panel on leadership-driven DEI. I enjoyed speaking on the leadership of Mesirow's DEI Council, the firm's dedicated focus in the space and best practices for advancing this vital work.",DEI
"Really enjoyed reading this article from my colleague William Pao. With Clinical Trials Day around the corner, William shares his thoughts on how prioritizing diversity in clinical trials can help facilitate health equity for people everywhere. As he notes, ""Race, ethnicity, age, and gender can all impact how different people respond to the same medicine or vaccine."" I'm proud of how diligently his team is working to ensure that our Pfizer clinical studies reflect the diversity of the potential patient populations for each drug and vaccine candidate. It's one of the ways we're working to advance health equity. #CTD2023 #ClinicalTrialsDay",DEI
"In the future, the Software-Defined-Vehicle, or #SDV, will be an enormous part of the automotive industry. In order to enable this shift, #TeamQualcomm developed the #Snapdragon Ride Flex SoC. Learn more from #CES2023.",MISC
"I had the opportunity to participate in a panel discussion with three extraordinary people and DEI leaders today at the 2023 American Biomanufacturing Summit. Mona Babury, CDP, PMP, Caroline J. Mailloux and Jayson Johnson, your energy and passion for this work is truly inspiring. #deileaders #biomanufacturing #goodpeople",DEI
Very enthused to work with Andre Durand and the whole Ping Identity and ForgeRock team on this next phase of growth! Ys,MISC
At Blackbaud we are observing #Juneteenth by educating ourselves about the stories and resilience of Black Americans over the centuries. This time of learning and engaging equips us to continue building a more compassionate and equitable company for our employees and customers. Learn more: https://blkb.co/4421238,DEI
A very happy #internationalwomensday from all of us at Collective Health!,DEI
"As we enter Black History month, I thought I would share a story.
Growing up in the 1960s in Louisiana, I was surrounded by ""white"" accomplishments. At least 95% of the faces I saw on TV were white. Most of the people I heard about who were ""important"" were white. The only significant black people I was exposed to were my father who was the third African-American physician in Baton Rouge, LA and some of his fellow black physicians.
Then in 1971 at the age of ten years old something truly important happened in my life when I was in the fifth grade. Our class was assigned to do a project in which each of us had to research and write short biographies of twenty-ish African-American people who were famous through history. I had heard about Martin Luther King, Jr. and Malcolm X and, of course, I knew Diana Ross and the Supremes and the Temptations and the Jackson Five. I didn't know there were famous black people throughout our country's history, though. They certainly weren't on television or in my school textbooks. So I started my research. There was no internet. No Google or Wikipedia. There was the encyclopedia and the library.
And in a heartbeat my world was expanded. I learned about Crispus Attucks, a black man who was the first American killed in the American Revolution. I learned about the poets Phyllis Wheatley and Paul Laurence Dunbar and the writers Zora Neale Hurston and James Baldwin; black abolitionists who risked their lives during the Civil War like Harriet Tubman and Sojourner Truth; political leaders like Ralph Bunche and Andrew Young; opera singers Leontyne Price and Marian Anderson and musicians Like Louis Armstrong and Duke Ellington. I learned about Frederick Douglass, Booker T. Washington, George Washington Carver, Mary McCloud Bethune, and Thurgood Marshall; and early leaders of the NAACP like W.E.B. DuBois and Roy Wilkins.
For the first time, I saw myself reflected in the tapestry of this country and its amazing, beautiful, and complicated history. We all need to see ourselves reflected in others who look like us, to show us what is achievable, what is possible. I have been inspired by what those who have come before have accomplished not just on a grand scale like those historic Black Americans who were the subjects of my fifth grade research project, but also on a smaller stage like my father and the other black physicians who grew up in Baton Rouge and wanted to care for their community at a time when there were not any black physicians to take on that responsibility. All of them, their sacrifices, their hardships, their achievements whether large or small made a difference in this world. They left it better than what they started with. I hope that, in turn, I have been able to inspire others, to show them a face that looks like theirs so that they know they can accomplish anything they set their minds to, and they, too, can make a difference, large or small, to make this world a better place. #blackhistorymonth",DEI
"New research shows Black Americans in counties with more Black primary care physicians live longer "" even in counties with just a single Black physician.

It adds more evidence to what we already know: a diverse health workforce can provide better care and improve health outcomes. UnitedHealth Group's $100 million commitment is helping to address this very issue "" with a goal of supporting 10,000 underrepresented health professionals over the next decade. Here are a few of the scholars who are helping to shape the next generation health workforce.

#NationalMinorityHealthMonth

https://lnkd.in/g_WiZwQM",DEI
Cost optimization is at the center of attention in 2023. Start saving with Cloudflare R2. For access to R2 pricing calculator: https://lnkd.in/dKE85Bi7,Cost management / reduction / optimization
"Happy International Women's Day! #EmbraceEquity is the theme this year and I firmly believe removing barriers to gender equity starts with each of us taking action in our personal lives, tackling our preconceptions, and listening to and learning from each other. I am very proud of the work HP is doing to raise the voices of women and girls "" from building a diverse and inclusive workforce to empowering women through our ambitious Sustainable Impact goals. We still have work to be done, but we are making progress. You can learn more about the women who are helping us make a difference here: https://lnkd.in/gUf59WRM #EmbraceEquity #IWD2023! #Takeaction #diversity #empowerwomen #genderequity #removebarriers",MISC
"With an estimated 70% of global trade now flowing through large multinational corporations, many CFOs are looking internally to intercompany trade to de-risk their supply chains and create efficiencies. In a recent article, we explore the hidden role intercompany financial management plays in supply chain excellence:",Supply chain
Amen to this message. Brilliant from Nikon.,MISC
"As we recognized and celebrated #Juneteenth earlier this week, it was wonderful to hear from members of our Independence Blue Cross iLEAD associate resource group about what the observance means to them.
At IBX, we were proud to support several Juneteenth initiatives and celebrations around the city. We will continue to work hard to advance equitable, whole-person health for our communities in Philadelphia and beyond.
#Juneteenth2023 #Freedom",DEI
"Happy #Juneteenth!
Today is a powerful reminder to reflect on our country's past, while considering what we can do to create a more just and equitable society today. Let's celebrate the progress made and recommit to the work ahead.
Delbert Parks, the executive co-sponsor of Micron's Black Employee Network offered a compelling personal story on why thoughtful reflection matters for our lives "" and our careers.
https://lnkd.in/gnVWDfSc",DEI
"From schedule flexibility and remote work options to equitable pay and opportunities for upward mobility, the expectations of the modern workforce have evolved and employers must evolve along with them. Employees across every generation of today's workforce are looking to work for companies that prioritize diversity, equity and inclusion and they aren't afraid to turn down opportunities with a company that doesn't. In fact, according to the recent EY Belonging Barometer Survey, 74 percent of people say their company's prioritization of #DEI factors into their choice of where to work. Learn more about how to maximize engagement, wellbeing and productivity by leaning into what employees prioritize most.",DEI
"I was delighted to join Hope Johnson in a discussion of how leaders can actively drive impactful DEI outcomes. State Street launched 10 Actions in the summer of 2020, which helped to set a standard in the industry. Leaders like us need to continue this journey with both concrete plans and ongoing initiatives that make a difference.",DEI
"Amr Awadallah makes the news, again! Vectara CEO featured on CBC News The National's segment on OpenAI and the future of the Generative AI ecosystem. Watch the clip: Y https://lnkd.in/ddMXaghD
hashtag#OpenAI hashtag#GenerativeAI hashtag#AI",MISC
"Great example of how #digitalization and #sustainability go hand in hand. For years, Siemens' factory in Amberg, Germany, has been part of #WEF's Global Lighthouse Network of plants pioneering Industrie 4.0 technology. Now World Economic Forum has gone further and named Amberg's electronics production facility a Sustainability Lighthouse for the significant reduction of GHG emissions in its operations and pioneering work to develop blockchain and other technologies to help track and reduce emissions in the supply chain.
Congratulations to all involved!",Environmental Sustainability and Climate
"Intel Corporation Malaysia is a key part of our globally diversified supply chain. Happy that we are starting to show more people first-hand, the magic being created in our factories and labs!
Thanks Steve Long, Robin Martin, AK Chong and Team Intel for your hard work.",Supply chain
As You Sow is #hiring. Know anyone who might be interested?,MISC
"In a rapidly evolving digital world, delivering an exceptional experience for our policyowners, customers and distribution partners takes on even greater urgency. In his new role, John will help accelerate this critical work to make it easier and faster for people to secure their future and protect the ones they love, while advancing our efforts to ensure that each interaction with us is simple, seamless and memorable. Welcome to the team, John Rugel, ALMI.",MISC
"To celebrate the #DEI community of yesterday, today, and tomorrow, NEHRA is hosting it's 28th annual DE&I Celebration at the EpiCenter at Artists for Humanity in S. Boston, on Wednesday April 26! Tickets and sponsorships available at www.nehra.com/celebration
Tracy Burns (she/her) Stacey Shipman Emily Guertin Aaron Green Laura McIntyre, PHR, SHRM-CP Jennifer Fucci Scarlett Abraham Clarke Don Cummings Alicine Francois Gwendolyn McCoy, MBA Deborah Minori MSIR, SHRM CP (She/Her/Hers) Mim Minichiello Stephanie Browne, MEd, CHIE Laura DiMaria, PHR,SHRM-CP Kim Dukes, CCDP/AP (she/her/hers) Sean Driscoll Su Joun Keith Marion Paula P. Kathleen Petkauskos Shilpa Pherwani Nancy Persson Doreen Nichols, SPHR Zaranique Pope, SPHR, SHRM-SCPBarry Gale David Hennessy Jane Moyer, MILR Andy Porter Cynthia Ring, MBA Donna Sinnery",DEI
"Today on Juneteenth, I hope all at Walgreens Boots Alliance and across my LinkedIn network will join me in a moment of reflection to honor the past, live in the present and embrace the future. Special thanks to Danielle Gray, Dwight Washington Jr. CFI, CORCI and the Walgreens African American Leadership BRG for hosting a wonderful event last Thursday. #Juneteenth #WeAreWBA #Freedom",DEI
