profileUrl,timestamp,error,postUrl,sharedPostUrl,type,imgUrl,postContent,Total Engagement,likeCount,commentCount,repostCount,postDate,action,viewCount,postTimestamp,Weekday of Post,Time of Post,Day of Post,Hour of Post,Day of the Week,commentContent,commentUrl,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,documentTitle,documentPageCount,6/24-7/24?,AI/ML,CC,DA,DT,HCD,I,OCM,PD,RD,T,UX,Themes
https://www.linkedin.com/in/dbackus/,2024-08-06T15:21:36.642Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211332197364940803,,Text,,"Iâ€™m thrilled to share that at Shepherd Center, weâ€™ve been working alongside a team of esteemed experts across the venture capital, technology, and science industries to launch @SCI Ventures, the first venture philanthropy fund focused on catalyzing the development of innovative therapies for people living with paralysis.
 
As a neurorehabilitation hospital that prides itself on providing world-class clinical care, research, and family support for people experiencing the most complex conditions, including spinal cord injury, partnership in launching #SCIVentures marks a natural milestone in our journey and in our dedication to advancing breakthroughs for those affected by spinal cord injury.
 
Since spinal cord injury is a strategic starting point for many other complex conditions â€“
including stroke and neurodegenerative disorders â€“ weâ€™re embracing an enormous opportunity through SCI Ventures to create an entirely new chapter in the medical and scientific fields.
 
Read more about the launch. https://lnkd.in/gq_DhBfs",202,177,19,6,1mo,Deborah Backus liked Anthony Broomeâ€™s comment on this,,2024-06-25 11:39,Tuesday,3:39 PM,6/25/2024,3-4pm,Tuesday,,,,,,,,,,,checked,0,1,1,0,0,1,0,0,1,1,0,"Customer Centricity, Data & Analytics, Innovation, Research & Development, Transactions"
https://www.linkedin.com/in/dbackus/,2024-08-06T15:21:36.643Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211332214532247555,,Text,,"Iâ€™m thrilled to share that at Shepherd Center, weâ€™ve been working alongside a team of esteemed experts across the venture capital, technology, and science industries to launch @SCI Ventures, the first venture philanthropy fund focused on catalyzing the development of innovative therapies for people living with paralysis.
 
As a neurorehabilitation hospital that prides itself on providing world-class clinical care, research, and family support for people experiencing the most complex conditions, including spinal cord injury, partnership in launching #SCIVentures marks a natural milestone in our journey and in our dedication to advancing breakthroughs for those affected by spinal cord injury.
 
Since spinal cord injury is a strategic starting point for many other complex conditions â€“
including stroke and neurodegenerative disorders â€“ weâ€™re embracing an enormous opportunity through SCI Ventures to create an entirely new chapter in the medical and scientific fields.
 
Read more about the launch. https://lnkd.in/gq_DhBfs",202,177,19,6,1mo,"Deborah Backus liked Sarah Thompson, Ph.D.â€™s comment on this",,2024-06-25 11:39,Tuesday,3:39 PM,6/25/2024,3-4pm,Tuesday,,,,,,,,,,,checked,0,1,1,0,0,1,0,0,1,1,0,"Customer Centricity, Data & Analytics, Innovation, Research & Development, Transactions"
https://www.linkedin.com/in/denisebw1908/,2024-08-06T15:09:52.449Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211544724145369088,https://www.linkedin.com/feed/update/urn:li:activity:7211336453367152641,Image,https://media.licdn.com/dms/image/v2/D4E22AQEVuqykkflO8A/feedshare-shrink_800/feedshare-shrink_800/0/1719316590073?e=1726099200&v=beta&t=E8dFY6bd5_9S4FdSy7w8lA6tYHOe1SWLg2WXKMwvIMA,"I am pleased and proud to be associated with the UAW Retiree Medical Benefits Trust (VEBA) with my appointment in 2023 as an independent member of the governing Board. The VEBA recently welcomed a new CEO, Jessica Gubing, after a successful national search that I was honored to chair.Â The VEBA staff and the Board demonstrate exceptional professionalism and caring in administering the health benefits for the retirees.Â When the VEBA launched in 2010, it was the largest non-governmental purchaser of retiree health care in the U.S.Â The VEBA is a responsible steward ofÂ the assets of $58.6 billion under investment management. I look forward to continuing to contribute to the positive impact of the VEBA alongside such a committed team.",89,61,28,0,1mo,Denise Brooks-Williams commented on this,,2024-06-25 11:56,Tuesday,3:56 PM,6/25/2024,3-4pm,Tuesday,Congratulations Denise !!You will make an amazing impact.,"https://www.linkedin.com/feed/update/urn:li:activity:7211336453367152641/?commentUrn=urn:li:comment:(activity:7211336453367152641,7211544710295777280)",,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/john-blake-mba-880a11/,2024-08-06T15:03:14.286Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211362472354537474,https://www.linkedin.com/pulse/rising-falling-tides-state-money-supply-health-gt84c?trackingId=jKFY3%2FV1avoT8BGl77o0kQ%3D%3D,Article,https://media.licdn.com/dms/image/v2/D5612AQFZ_jDfEkci9g/article-cover_image-shrink_600_2000/article-cover_image-shrink_600_2000/0/1719181728234?e=1728518400&v=beta&t=ekRvVs4U-1u4cw9Y5PpDiCHPInGKvR1uxn2767mj2l8,"The past couple of years have been frustrating for Health IT companies and those serving this market. While optimism â€” or more likely, hope â€” abounds, itâ€™s been even more frustrating trying to read the tea leaves. One thing seems certain: we probably wonâ€™t see the feeding frenzy return. Thank you Healthcare Growth Partners for this insightful analysis of the Fedâ€™s impact on our fortunes.",10,7,3,0,1mo,"John Blake, MBA likes this",,2024-06-25 13:39,Tuesday,5:39 PM,6/25/2024,5-6pm,Tuesday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/markmccarthynyc/,2024-08-06T16:14:46.013Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211427379385110528,https://www.linkedin.com/feed/update/urn:li:activity:7211371821202345986,Text,,"TyÃ¶ni Nordnetilla pÃ¤Ã¤ttyy

TyÃ¶ni talousasiantuntijana ja rahapodin isÃ¤ntÃ¤nÃ¤ NordnetillÃ¤ pÃ¤Ã¤ttyy eduskuntaan siirtymisen vuoksi. NÃ¤in yksi elÃ¤mÃ¤njakso jÃ¤Ã¤ taakse, kun innolla odotan jo uusiin haasteisiin tarttumista. Vaikka areenat muuttuvat, mies sÃ¤ilyy kuitenkin samana. SiltÃ¤ osin mikÃ¤Ã¤n ei muutu.

Kymmenen vuoden ajan olen pitÃ¤nyt yksityissijoittajan puolta ja jatkossa sitten kaikkien suomalaisten puolta. Rahapodin kuuntelijat ovat jo vuosia saaneet huomata aiheiden yhÃ¤ useammin liukuvan yhteiskuntahuolen puolelle.

HenkilÃ¶kohtaisen kehitykseni kannalta aikani NordnetillÃ¤ on antanut paljon. Ennen NordnetiÃ¤ olin toki listannut Suomen ainoan ETF:n pÃ¶rssiin, ollut toimitusjohtajana kolmessa hyvin erilaisessa varainhoitoyrityksessÃ¤ Suomessa, pÃ¶rssissÃ¤ ja ulkomailla ja ollut synnyttÃ¤mÃ¤ssÃ¤ yrityskauppoja. Mutta NordnetillÃ¤ sain viestintÃ¤kokemusta niin perinteisestÃ¤ kuin sosiaalisesta mediasta, jonka avulla pÃ¤Ã¤sen nyt kansanedustajaksi. Se on paljon.

Kymmenen NordnetillÃ¤ vietetyn vuoden aikana sanoisin, ettÃ¤ suomalaisen yksityissijoittajan tietoisuus kulujen, hajautetun osaketuoton ja pitkÃ¤jÃ¤nteisyyden merkityksestÃ¤ sÃ¤Ã¤stÃ¤misessÃ¤ on laajentunut merkittÃ¤vÃ¤sti. SiitÃ¤ olen vilpittÃ¶mÃ¤sti iloinen. Kuten niistÃ¤ monesta viestistÃ¤, ettÃ¤ olen auttanut sisÃ¤istÃ¤mÃ¤Ã¤n pitkÃ¤jÃ¤nteisen, kustannustehokkaan osakesÃ¤Ã¤stÃ¤misen ja korkoa korolle -ilmiÃ¶n mielettÃ¶mÃ¤n merkityksen elinkaartemme rahoittamisessa.

ErÃ¤Ã¤n satunnaisessa kaupassa kuulemani taaperon isÃ¤n sanoin:
â€Liisa, sanopa hei Martinille. HÃ¤nen ansiostaan sinullekin on laitettu kuukausisÃ¤Ã¤stÃ¤minen alulle.""

Nyt kun Nordnetin pesti loppuu, tunnen lÃ¤hinnÃ¤ kiitollisuutta. Kiitollisuutta siitÃ¤, miten paljon tilaa Nordnet uskalsi minulle spokespersonin roolissa antaa. Tilaa esittÃ¤Ã¤ tyÃ¶nantajasta riippumattomia mielipiteitÃ¤ ja tilaa tehdÃ¤ myÃ¶s muita juttuja tÃ¶iden ohella. Mutta ehkÃ¤ ennen kaikkea kiitollisuutta siitÃ¤, ettÃ¤ olen saanut vaikuttaa positiivisella ja konkreettisella tavalla monen ihmisen elÃ¤mÃ¤Ã¤n. Se on todella harvoille suotu, minulle erityisen merkityksellinen ilo.

Jatkossa minusta kuuluu ainakin somessa ja toivottavasti myÃ¶s perinteisen median kanavissa. Niin ja eduskunnassa. Jutut ja nÃ¤kemykset ovat vanhoille tutuille tuttuja, uusille tuttavuuksille ehkÃ¤ sitten enempÃ¤Ã¤n kannustavia.

Iso kiitos Ã¤Ã¤nestÃ¤jille, kollegoille ja rahapodin kuuntelijoille!",4778,4568,209,1,1mo,Mark McCarthy commented on this,,2024-06-25 14:17,Tuesday,6:17 PM,6/25/2024,6-7pm,Tuesday,Congratulations!!,"https://www.linkedin.com/feed/update/urn:li:activity:7211371821202345986/?commentUrn=urn:li:comment:(activity:7211371821202345986,7211427362255597569)",,,,,,,,,checked,0,0,0,0,0,0,0,0,0,1,0,Transactions
https://www.linkedin.com/in/denisebw1908/,2024-08-06T15:09:52.449Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211544208099176449,https://www.linkedin.com/feed/update/urn:li:activity:7211374840048410624,Image,https://media.licdn.com/dms/image/D5610AQF-H5GPSS0Yjw/image-shrink_800/0/1719325742155?e=1723564800&v=beta&t=fdYOV9hXVL2H4BVLRdlFpX6Hzih2POtHlfwFZvbJxio,"We are proud to announce our Crain's Detroit Business 2024 Healthcare Heroes!

ðŸ† Dr. Evelyn Jiagge, our assistant professor of hematology/oncology, was awarded Physician Hero for her work to head a collaborative program between our organization and 11 African health institutions to identify the genes responsible for the different rates of breast cancer occurrence and treatment success among African and African American patients.

ðŸ† Rox Gatia, our vice president of pharmacy shared services, was awarded Administrative Hero for his work to create our Centralized Pharmacy Services Center in Detroit to distribute common non-narcotic medicines to our 5 hospitals and 40-plus ambulatory medical centers with hundreds of outpatient clinics - marking the first health system-owned centralized pharmacy center in the country.

ðŸ† Wendy Kim, our vice president & chief nursing for our central market, and the Jackson Milk Bank team were awarded Allied Health Hero for their work to open Michigan's second donor breast milk bank - which has already collected close to 50,000 ounces of milk. 

Congratulations to our awardees!",426,364,53,9,1mo,Denise Brooks-Williams commented on this,,2024-06-25 14:29,Tuesday,6:29 PM,6/25/2024,6-7pm,Tuesday,Congratulations!!All very deserving ðŸ’™,"https://www.linkedin.com/feed/update/urn:li:activity:7211374840048410624/?commentUrn=urn:li:comment:(activity:7211374840048410624,7211544175928901632)",,,,,,,,,checked,0,1,0,0,0,0,0,0,0,0,0,Customer Centricity
https://www.linkedin.com/in/carrgreg/,2024-07-24T15:53:03.310Z,https://www.linkedin.com/feed/update/urn:li:activity:7211447235228696576,https://www.linkedin.com/feed/update/urn:li:activity:7211447235228696576,https://www.linkedin.com/feed/update/urn:li:ugcPost:7211375552388112384,Celebration,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABwEEXEeLoHISM2cU9LdzliLaQ.gif,"Iâ€™m happy to share that Iâ€™m starting a new position as Chief Digital Officer (CDO) at Healio!  For more info: https://lnkd.in/e6Gj-XPA 
Excited to be joining a talented team dedicated to educating healthcare professionals and providing innovative solutions. Healio Strategic Solutions. #pharmamarketing",525,371,154,0,4w,Greg Carr commented on this,,2024-06-25 14:31,Tuesday,6:31 PM,6/25/2024,6-7pm,Tuesday,Congratulations!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7211375552388112384/?commentUrn=urn:li:comment:(ugcPost:7211375552388112384,7211447227804717058)&dashcommentUrn=(7211375552388112384,urn:li:ugcPost:7211375552388112384)",,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/margaretdowns8/,2024-08-06T15:29:39.721Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211379384954281985,,Celebration,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABqdcB5EZ18gQPCF4HzBOFBBhw.gif,I'm excited to start my new job! #newjob I have accepted a new position as Sr. Manager of Industrial Design and Construction.,71,48,23,0,1mo,Margaret Downs celebrates this,,2024-06-25 14:47,Tuesday,6:47 PM,6/25/2024,6-7pm,Tuesday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/sumit-nair/,2024-08-06T15:57:09.908Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211388537655504896,https://www.linkedin.com/feed/update/urn:li:ugcPost:7211381784893149185,Celebration,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABgBrZ2daanMQJ-egBdqUfzcNg.gif,"Iâ€™m happy to share that Iâ€™m starting a new position as Manager, Internal Audit at West Pharmaceutical Services!",121,76,45,0,1mo,Sumit Nair commented on this,,2024-06-25 14:56,Tuesday,6:56 PM,6/25/2024,6-7pm,Tuesday,Congratulations Tara and good luck at West!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7211381784893149185/?commentUrn=urn:li:comment:(ugcPost:7211381784893149185,7211388527777918976)&dashcommentUrn=(7211381784893149185,urn:li:ugcPost:7211381784893149185)",,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/james-whitfill-md/,2024-08-06T15:11:13.266Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211534563989233664,https://www.linkedin.com/feed/update/urn:li:ugcPost:7211382845729067010,Video (LinkedIn Source),https://media.licdn.com/dms/image/D5610AQEDDYvBbwBblg/ads-video-thumbnail_720_1280/0/1719327635436?e=1723564800&v=beta&t=F9ybtQPdAvKNh-hY96-bYTK0_ByDzHB3YQxIvIpvt1c,"HonorHealth CEO, Todd LaPorte, earned a spot on the Becker's Healthcare 2024 list of ""Great leaders in healthcare"" and we couldn't agree more!

Todd's reputation precedes him. Not only is he a kind and approachable executive, but he is quick to embrace change, passionate about supporting physicians and team members, and an inspiration for the future: https://bit.ly/44RkHUJ

Congratulations, Todd!",503,441,53,9,1mo,James Whitfill MD MBA commented on this,,2024-06-25 15:00,Tuesday,7:00 PM,6/25/2024,7-8pm,Tuesday,"I love working for Todd because he motivates me to be better and do more for our community while humbling himself as he leads.  Todd thank you for all you do for HonorHealth, our team and our patients","https://www.linkedin.com/feed/update/urn:li:ugcPost:7211382845729067010/?commentUrn=urn:li:comment:(ugcPost:7211382845729067010,7211534551888617472)&dashcommentUrn=(7211382845729067010,urn:li:ugcPost:7211382845729067010)",blob:https://www.linkedin.com/4f9b9278-853a-4e41-a16e-febc823840a0,,,,,,,,checked,0,0,0,0,0,0,1,0,0,0,0,Organizational Change Management
https://www.linkedin.com/in/margaretdowns8/,2024-08-06T15:29:39.720Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211383536535187457,,Text,,"Hi everyone - Iâ€™m looking for a new role and would really appreciate your support. Iâ€™m eager to bring my expertise, skills, and experience to a new challenge.

About me:
ðŸ’¼ Iâ€™m looking for Executive, Regional, Director of Nursing Services, Chief Nursing Officer, and Chief Operating Officer roles.
ðŸŒŽ Iâ€™m open to roles in Greater Phoenix Area.
â­ Iâ€™ve previously worked at Walmart Health and Banner Health.

Iâ€™d love to reconnect with you, share my experience, and catch up on whatâ€™s new in your world. If you hear of any opportunities that you think are worth looking into, or are open to chatting, send me a message or comment below! #OpenToWork",50,44,5,1,1mo,Margaret Downs celebrates this,,2024-06-25 15:03,Tuesday,7:03 PM,6/25/2024,7-8pm,Tuesday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/rkpark/,2024-08-06T16:20:58.175Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211403687707987969,,Image,https://media.licdn.com/dms/image/D4E22AQFZbyjghr3PQA/feedshare-shrink_800/0/1718981518245?e=1726099200&v=beta&t=VEt1qSLLKTj9Q-SkvqftDhLLK88VpKioaZwDlna3L8A,"We are excited to share that TA Directors Amara Suebsaeng and Jessica Gilligan have been named to GrowthCapâ€™s â€œTop Women Leaders in Growth Investing of 2024â€ list! Awardees were chosen based on their demonstrated success in leadership roles, breadth of experience, longevity in the field, consistency in performance, as well as feedback from portfolio company executives and peers within the industry.

This recognition underscores Amara and Jessicaâ€™s exceptional leadership within TA and industry at large. We are thankful for their collective contributions to the Firm and congratulate them on this well-deserved honor!

For additional details on the award selection criteria and methodology, please visit: https://bit.ly/4ctOCoP #PrivateEquity #WomenLeaders",349,316,32,1,1mo,Ron Park likes this,,2024-06-25 16:23,Tuesday,8:23 PM,6/25/2024,8-9pm,Tuesday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/gitanjali-joshi-76107595/,2024-07-24T14:58:53.265Z,https://www.linkedin.com/feed/update/urn:li:activity:7211417306793484288,https://www.linkedin.com/feed/update/urn:li:activity:7211417306793484288,https://www.linkedin.com/feed/update/urn:li:ugcPost:7211409188097282052,Celebration,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABqdcB5EZ18gQPCF4HzBOFBBhw.gif,"Iâ€™m thrilled to share that Iâ€™m starting a new position as Senior Technology Officer at BMO !  My journey from a Senior Developer to my new role has been incredible. Itâ€™s been defined by the beautiful connections Iâ€™ve made along the way and the amazing people and mentors that I get the chance to work with everyday. 

Canâ€™t wait to jump into this new role and have fun along the way. 
Letâ€™s Goooo! 

Word of gratitude to my amazing mentors Julie Trevisan & Wai-Yiu Alex Chan for their guidance every step of the way !",330,206,124,0,4w,Gitanjali Joshi commented on this,,2024-06-25 16:45,Tuesday,8:45 PM,6/25/2024,8-9pm,Tuesday,Congratulations!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7211409188097282052/?commentUrn=urn:li:comment:(ugcPost:7211409188097282052,7211417275189329922)&dashcommentUrn=(7211409188097282052,urn:li:ugcPost:7211409188097282052)",,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/adamstowitts/,2024-07-24T15:38:05.994Z,https://www.linkedin.com/feed/update/urn:li:activity:7211409284494970880,https://www.linkedin.com/feed/update/urn:li:activity:7211409284494970880,,Image,https://media.licdn.com/dms/image/D4D22AQFv--HxpW_2RQ/feedshare-shrink_2048_1536/0/1719208871057?e=1724889600&v=beta&t=KnSFuHSwFkOppNdn5kKPzMshepf_lXlf8Vw8I0OCaEs,"This one was found in Novotel hotel room while I was in Plastics Recyclers Europe show last week. It has it all. The structure is multilayer monster with LDPE-Aluminium-Cardboard-LDPE and cap most likely bio-PE.
Anyways, I claim that at least statements ""ECO friendly"" , ""100% recyclable"" and ""paper based bottle"" are all false and greenwashing. ""No deposit"" is correct.
And bottom line is that this is bottled water.
I encourage hotels to promote tap water where ever it's clean and safe to drink.
If needed, please use monomaterials like PET bottles - and prefer deposit systems.
#greenwashing #recycling #plastics",20777,19487,720,570,1mo,Adam Stowitts likes this,,2024-06-25 16:45,Tuesday,8:45 PM,6/25/2024,8-9pm,Tuesday,,,,,,,,,,,checked,0,0,0,0,0,1,0,0,0,1,0,"Innovation, Transactions"
https://www.linkedin.com/in/gitanjali-joshi-76107595/,2024-07-24T14:59:16.109Z,https://www.linkedin.com/feed/update/urn:li:activity:7211417266389729280,https://www.linkedin.com/feed/update/urn:li:activity:7211417266389729280,,Celebration,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABqdcB5EZ18gQPCF4HzBOFBBhw.gif,"Iâ€™m thrilled to share that Iâ€™m starting a new position as Senior Technology Officer at BMO !  My journey from a Senior Developer to my new role has been incredible. Itâ€™s been defined by the beautiful connections Iâ€™ve made along the way and the amazing people and mentors that I get the chance to work with everyday. 

Canâ€™t wait to jump into this new role and have fun along the way. 
Letâ€™s Goooo! 

Word of gratitude to my amazing mentors Julie Trevisan & Wai-Yiu Alex Chan for their guidance every step of the way !",330,206,124,0,4w,Gitanjali Joshi likes this,,2024-06-25 17:17,Tuesday,9:17 PM,6/25/2024,9-10pm,Tuesday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/jacquelinenevils/,2024-08-06T15:09:05.999Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211418180303360000,,Image,https://media.licdn.com/dms/image/D4D22AQHfiPxg-bRWOg/feedshare-shrink_800/0/1719307254379?e=1726099200&v=beta&t=610X2aClm2r_yICFNLOPv37KxALtRtUlHOT-JcPN6h0,"It was great to visit a state-of-the-art production facility in Bogota, Colombia. 
I was particularly impressed by the commitment of the team and the spirit of continuous improvement. 
Many thanks to Haydin Benavides and his team!",237,228,4,5,1mo,Jacqui Nevils likes this,,2024-06-25 17:21,Tuesday,9:21 PM,6/25/2024,9-10pm,Tuesday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/rob-cruz-66bb26a/,2024-07-24T14:58:07.579Z,https://www.linkedin.com/feed/update/urn:li:activity:7211422450494959617,https://www.linkedin.com/feed/update/urn:li:activity:7211422450494959617,,Image,https://media.licdn.com/dms/image/D4E22AQGRXYbiKlccYQ/feedshare-shrink_800/0/1719239769342?e=1724889600&v=beta&t=w1AN05HJEwYfBDDUvaRmThhBizQ0lVNbABi42EanAdo,"In my experience as a leader, expressing genuine gratitude for my team's exceptional performance through personalized notes or messages has been an incredibly powerful motivator. The most impactful way to motivate your team is by personally acknowledging and expressing genuine gratitude for their outstanding contributions. Taking this time to acknowledge their hard work and dedication not only boosts morale but also fosters a culture of appreciation and mutual respect within the team.

Inspire your team with our Amazon bestseller, ""Unlock the Hidden Leader: Become The Leader You Were Destined To Be."" This book has already transformed countless leaders; now it's your turn. Click below to discover more. 

https://geni.us/4JmlQU

#leadershipfirst #inspiration #giffordthomas",10829,9701,244,884,4w,Rob Cruz likes this,,2024-06-25 17:38,Tuesday,9:38 PM,6/25/2024,9-10pm,Tuesday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/aarthimurali/,2024-07-24T15:15:43.328Z,https://www.linkedin.com/feed/update/urn:li:activity:7211674864401743873,https://www.linkedin.com/feed/update/urn:li:activity:7211674864401743873,https://www.linkedin.com/feed/update/urn:li:ugcPost:7211423618184929280,Image,https://media.licdn.com/dms/image/D5622AQFwCUwjV6bqMQ/feedshare-shrink_800/0/1719337371382?e=1724889600&v=beta&t=cVmaOExDaT93LtprTNHrbVzBOnhwNn9E7DNNg7Zm5eU,"We're thrilled to announce Glenn Jackson as the new Board Chair-elect of the Oishei Foundation! 
Glenn's deep commitment to diversity, equity, and community development perfectly aligns with our mission to create a fairer and more inclusive Buffalo. His leadership will be pivotal in uniting us all towards a shared vision of financial prosperity and equality. Let's work together to build a future where everyone thrives. Please join us in welcoming Glenn!
#Leadership #OisheiFoundation #BuffaloNY #CommunityImpact #Equity #NewBeginnings #CollectiveGood #Welcome",505,379,122,4,4w,Aarthi Murali commented on this,,2024-06-25 17:42,Tuesday,9:42 PM,6/25/2024,9-10pm,Tuesday,Congrats Glenn Jackson !,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7211423618184929280/?commentUrn=urn:li:comment:(ugcPost:7211423618184929280,7211674860136079362)&dashcommentUrn=(7211423618184929280,urn:li:ugcPost:7211423618184929280)",,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/brandy-brown-03b6277/,2024-07-24T15:31:44.753Z,https://www.linkedin.com/feed/update/urn:li:activity:7211433749245235200,https://www.linkedin.com/feed/update/urn:li:activity:7211433749245235200,,Video (LinkedIn Source),https://media.licdn.com/dms/image/D4E10AQEhCzJ9B0p2wA/ads-video-thumbnail_720_1280/0/1719336491096?e=1722441600&v=beta&t=SHiJ6bzUHxlCT3hpvBLAsy96rn8CLAN2ZAHCsbCsmdY,I had so much fun celebrating my amazing colleagues during Employee Appreciation Week with fun events in our offices. Shout-out to all the talented and dedicated Wells Fargo employees around the worldâ€”thank you for all that you do! #WeAreWellsFargo #LivingTheWellLife,18,18,0,0,4w,Brandy Brown celebrates this,,2024-06-25 18:23,Tuesday,10:23 PM,6/25/2024,10-11pm,Tuesday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/penni-mclean-conner-b8743912/,2024-08-06T16:00:03.027Z,,https://www.linkedin.com/feed/update/urn:li:activity:7212421914051424259,https://www.linkedin.com/feed/update/urn:li:activity:7211439846815342592,Image,https://media.licdn.com/dms/image/v2/D4E22AQF6A8_KTqHXfw/feedshare-shrink_800/feedshare-shrink_800/0/1719341239977?e=1726099200&v=beta&t=d0jrXCdpcJWF19zIlrPtmuLFQaw2K9REmsfr3W-hExs,"Please join us in welcoming Robert Coates Jr as our new President of New Hampshire Operations! Bob has 36+ years of experience over a wide variety of departments at Eversource. He is currently the VP of Transmission Project Management & Construction. 

â€œI am deeply honored to have the opportunity to lead Eversourceâ€™s New Hampshire operations, and Iâ€™m excited to work with this talented team every day on our commitment to provide safe and reliable service to our customers while being responsible environmental stewards,â€ said Coates. â€œAs we focus on that essential goal, Iâ€™m also looking forward to leading our support for incredible community organizations like Easterseals and Special Olympics, as well as collaborating with our devoted employees and stakeholders across the state. Together, we can power whatâ€™s possible for New Hampshire and advance a sustainable future that everyone can benefit from.â€ 

Read more about Bob here: https://lnkd.in/edwEt2S7",1107,900,204,3,1mo,Penni McLean-Conner commented on this,,2024-06-25 18:47,Tuesday,10:47 PM,6/25/2024,10-11pm,Tuesday,Congratulations Bob.,"https://www.linkedin.com/feed/update/urn:li:activity:7211439846815342592/?commentUrn=urn:li:comment:(activity:7211439846815342592,7212421895676141569)",,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/angie-wyatt-b0869491/,2024-08-06T15:46:02.514Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211458849327759362,,Document,,"I am pleased to share an article published in the most recent Innovation Issue of the Indianapolis Business Journal that highlights AES Indiana's recent efforts to demonstrate how we can increaseÂ  grid capacity through innovative technologies.
 
The United States is experiencing a rapidly shifting energy landscape due to the rising use of electricity, including electric vehicles and big tech data centers, which highlight the need for energy production and delivery to keep pace with growing customer demand. At The AES Corporation, weâ€™re piloting innovative projects, such as LineVision's Dynamic Line Ratings (DLR), to better understand how we can deliver more energy on the grid as safely and efficiently as possible.
 
You can read the full article where I share more about AES Indianaâ€™s LineVision pilot project, initial findings, and key learnings so that we can get more value from our existing grid assets with improved information. This pilot project reinforces that innovation is a crucial component for a greener, safer, and more equitable energy future.
 
#AES #Innovation #SustainableEnergy",150,141,1,8,1mo,Angie Wyatt likes this,,2024-06-25 20:02,Wednesday,12:02 AM,6/26/2024,12-1am,Wednesday,,,,,,,,,,,checked,1,1,1,1,1,1,1,1,1,1,0,"AI/ Machine Learning, Customer Centricity, Data & Analytics, Digital Transformation, Human-centered design, Innovation, Organizational Change Management, Product Development, Research & Development, Transactions"
https://www.linkedin.com/in/ryan-dusek-996a457/,2024-08-06T16:12:00.290Z,,https://www.linkedin.com/feed/update/urn:li:activity:7211465547161509888,,Image,https://media.licdn.com/dms/image/D5622AQESKck5yxo_lw/feedshare-shrink_800/0/1719321246528?e=1726099200&v=beta&t=Bx89d8k_2TGOkkBZ6Mani7GZCbOuba98miEROLcGALY,"Mueller welcomes 6 Engineering Interns this summer.  Attending fall career fairs was a success, we were able to add a student from Bradley University, Southern Illinois University, Purdue University, Rose Hulman, Eastern Illinois University and Missouri S&T.  Great things are happening at Mueller!",116,110,5,1,1mo,Ryan Dusek likes this,,2024-06-25 20:29,Wednesday,12:29 AM,6/26/2024,12-1am,Wednesday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
