postContent,themes
"Really great 2-days attending the AI Risk Summit and CISO Forum hosted by SecurityWeek with my coworker Norma Grubb. It was an enlightening and thought-provoking engagement, bringing together leading experts and innovators in artificial intelligence and cybersecurity. Discussions delved deep into the ethical implications of AI development, exploring how to mitigate risks while harnessing the potential benefits of advanced technologies. #AIRISKSUMMIT",AI or Machine Learning
"Celebrating a true leader and inspiration! This past weekend, we recognized Mr. Reymundo Espinoza for his over 30 years of service as CEO of Gardner Health Services.Mr. Espinoza has created a culture of care, compassion and service for the underserved communities, touching countless lives along the way. We wish him a happy and well-deserved retirement, along with his wife. As the new CEO, I am committed to continuing his legacy, supporting the ongoing success and growth of Gardner Health Services. hashtag#communityhealth hashtag#healthcareheroes hashtag#leadership",Not AI or Machine Learning
The famous Brooklyn Bridge in New York now has something new... Fogo de Chao Brooklyn!!!! Go to the Bridge and eat at Fogo ,Not AI or Machine Learning
"Let's go from idea to ad, Smartly. Y Leverage generative AI with us.Our hashtag#AI-powered advertising platform is here to boost your ad campaign performance Ys, save you time a3, unlock new levels of creativity Y, and scale your ad creatives Y14i  across multiple channels "" all while keeping you on-brand. a...Want to know more? Get your all-in-one guide to crack the code of hashtag#genAI Y https://bit.ly/3UOlLWDhashtag#worksmartly hashtag#advertising hashtag#adtech",AI or Machine Learning
"Very excited for this new adventure! If you happen to be in Bologna in June, please come to say hi :)
---
THIS IS NOT NEW YORK: Generative Explorations of the Urban Landscape 

What AI dreams beyond the frame of my pictures?
In this personal exhibition, I have embarked on an exploratory journey, redefining the essence of what photography can be. This exploration begins with some pictures I took in New York and allows AI the space to imagine what lies beyond the frame of my original photo. 
This collection blurs the line between the tangible and the imagined in a process that transcends mere image production, venturing into a realm where the organic and the synthetic converge, and the known melds with the fantastical.  The AI serves as an augmentation of my artistic vision, amplifying my creative potential and propelling me into unexplored territories. It enables me to create images that challenge the viewer's expectations.

""This is not New York"" offers a glimpse into the future of artistic and photographic innovation, a tribute to the new frontiers accessible through the synergy of technology and human creativity.

EXHIBITION DETAILS
Title: THIS IS NOT NEW YORK: Generative Explorations of the Urban Landscape 
Dates: June 19th to September 19th, 2024
Opening: June 19th at 6:30 PM
Location: Big Eyes Art Gallery, Strada Maggiore 7/e, 40125 Bologna, Italy
Gallery contact: Tiziana Sanzone, bigeyesartgallerybologna@gmail.com

#AI #AIArt #Streetphotography

https://lnkd.in/es3X2C8U",AI or Machine Learning
"Last Friday, I had the immense honor of delivering the keynote speech at the Artificial Intelligence and Machine Learning Expo, held at the Challenger Learning Center in the vibrant heart of downtown Tallahassee. My talk, titled ""Harnessing AI to Complete the Bench to Bedside Loop in Healthcare,"" aimed to illuminate the pivotal role of artificial intelligence in revolutionizing healthcare, drawing parallels with the iterative nature of space exploration.In the realm of healthcare, the journey from molecular hypothesis (the bench) to the development of a drug and its validation in the real world (the bedside) is intricate and complex. Yet, this is where the magic happens, and AI steps in to bridge the gap. Through my keynote, I explored how AI not only accelerates this process but also enhances our ability to iterate and optimize continuously, ensuring that real-world evidence feeds back into our molecular hypotheses, thereby refining and advancing our understanding.The bench to bedside loop represents a cornerstone of medical research and development, embodying the essence of iterative optimization. With AI, we stand on the brink of being able to automate, scale, and accelerate these iterations like never before, opening up unprecedented possibilities for healthcare advancements.As we say, ""Per aspera ad astra"" - through hardships to the stars. The path to harnessing AI in healthcare is fraught with challenges, but it is also filled with immense potential and hope. I am thrilled to be a part of this journey, contributing to the efforts that aim to revolutionize healthcare for the betterment of humanity.Thank you Florida State University for the invitation! Let's continue to explore, iterate, and optimize, for the future of healthcare is bright, and it is ours to shape. Here's to taking the bold steps needed to bring about transformative changes in healthcare through the power of AI!hashtag#AIHealthcare hashtag#MachineLearning hashtag#HealthTech hashtag#Innovation hashtag#Keynote hashtag#ArtificialIntelligence hashtag#HealthcareInnovation",AI or Machine Learning
Learn how Adventist West is achieving its goal of exception-based utilization management (UM) by pairing process changes with AI-driven medical review automation. https://optumin.co/092hxyhashtag#RevenueCycle hashtag#Optum hashtag#Provider hashtag#UtilizationManagment,AI or Machine Learning
Best Buy is leveraging AI to serve our customers better and there is more to come in the coming months. Such exciting times ahead.,AI or Machine Learning
"Great time discussing our AI Journey, including our GenAI strategy.  Also, anytime I can share the stage with the amazing Ashley Smith is great as well.",AI or Machine Learning
I'm happy to share that I'm starting a new position as Chief Technology Officer at Commonly Well!,Not AI or Machine Learning
"If you're a Sr Cloud Platform Engineer looking to work for an AMAZING company""..you need to apply!! Come join our team and be part of our Cloud journey!hashtag#hiring hashtag#awscloud hashtag#Azure hashtag#AzureDevOps hashtag#Terraform hashtag#Cloud hashtag#CloudAutomation",Not AI or Machine Learning
"There's a lot happening in the world, in our communities, in our homes, in our heads, and in our hearts. But I cherish moments when I can be in community because they encourage, inspire, and assure me that one way to get through all that is happening is to get through it together.Grateful to have welcomed LinkedIn CEO, Ryan Roslansky to the Lesbians Who Tech & Allies community with a discussion on the Workforce Impact of AI. While we may be talking about the AI and Gen AI moment we're in, I hope we can remember that we are perpetually in a Human moment; and it's only together that we can continue to do amazing things.Huge debt of gratitude to Leanne Pittsford for the community you've built and all those who are part of it!hashtag#lwtsummit, hashtag#lesbianswhotechRosanna Durruthy, Jacqueline Jones",Not AI or Machine Learning
ChatGPT is a great tool but leaving your software to build a prompt is a time waster. Logitech has now put a Prompt Building window right into its Logi Optios+ software from Mark Sparrow at Forbes. #logilife,AI or Machine Learning
"Last week I had the opportunity to attend the #TSIAWorld #Interact conference and engage in meaningful discussions about Operationalizing #AI in global technology & service businesses. It was a fantastic opportunity to learn, share, network and explore various AI strategies being deployed in some of the worlds leading companies. 

While there, I shared perspectives and insights with my fellow SE #impact makers Brent Cogswell, Marie-France Crevecoeur and Srinivas GPM,Surapani. #learningeveryday",AI or Machine Learning
Helping lead  Niche AI transformations at  8PStrategy.ai,AI or Machine Learning
"Maximize your ad success with hashtag#GenAI! Ys New hashtag#eBook alert!'The Guide to Gen AI for Digital Advertising Excellence' is out now and packed with hashtag#advertising insights on how generative AI can help marketers:a... save timea... improve performancea... unlock new levels of creativity.Download our eBook for real-world success stories with -42% CPA, +246% CVR, and +125% ROAS by utilizing Gen AI. YGet your copy here Y https://bit.ly/3UOlLWDhashtag#worksmartly hashtag#adtech",AI or Machine Learning
"I was so proud to be part of the amazing 10 year Anniversary event.   Being part of this since Day 1 have been able to see the full cycle of our purpose!   And seeing the real impact of Classroom to Career.  Seeing these two young women Kaela Q. and Wendy S. start at Cisco as high school work study and now well into their careers is a blessing.  And those also recognized Mayra L. , Miguel Garcia doing great things in their careers is special. Cristo Rey San Jos Jesuit High School & Corporate Work Study Program is making impact on lives.  !! Silvia Scandar Mahan Conectado Inc Here are also the pics when they were in high school there. Cristo Rey Network HITEC The HITEC Foundation LBAN/Latino Business Action Network Latina Coalition of Silicon Valley Latino Donor Collaborative",Not AI or Machine Learning
"Earlier this week, I was at Milken Institutes Global Conference. No surprise: this year, seemingly everyone was talking about AI  myself included. I had the privilege of joining a panel discussion with a fantastic group of industry leaders who are focused on diverse aspects and implications of AI. 
 
It may only be the early innings for AI, but at Thoma Bravo, were already seeing how AI delivers real value to our software portfolio companies and their customers. Thats particularly evident for cybersecurity, where AI is already having a profound impact: on one hand, its creating new threat vectors for bad actors to carry out malicious attacks. On the other, its helping cybersecurity companies to better detect, prioritize and combat these threats  and presenting exciting opportunities for growth. 

You can watch the replay of my panel here: https://lnkd.in/gyGNCrHb",AI or Machine Learning
"I'm thrilled to announce the launch of a special website from Cornerstone Advisors: FintechGPT.I don't know how many of you know this, but I started blogging in December 2006. After about 10 years of blogging, I moved the blog to The Financial Brand for a few years, then blogged on Cornerstone's site for a couple of years before moving it again to Forbes and renaming it the Fintech Snark Tank.All told, I've published more than 1,600 blog posts about #banking and #fintech. In addition, since starting at Cornerstone in 2015, I've written ~100 research reports. Last summer, someone on the IT staff at Cornerstone suggested we develop a large language model (LLM) based on my blog posts and reports. The results of that effort--named FintechGPT--is ready to be unveiled. Unlike LLMs like #ChatGPT, FintechGPT doesn't hallucinate and is never wrong (unless, of course, I was wrong about something in the past 17 years, but that's not very likely). Please give it a try (at the link below) and let me know what you think. And please share this post--thank you.https://lnkd.in/ecfM-_Uy[p.s. This was an April Fools joke]",AI or Machine Learning
"SouthState and Independent Financial have entered into a definitive agreement that will create a $65 billion regional bank with a presence across the Southeast, as well as in #Texas and #Colorado. See the news: https://lnkd.in/eF2Sawpg",Not AI or Machine Learning
"AI@Morgan Stanley is about helping our advisors service their clients more effectively and to deliver differentiated advice. In 2023 human engagement remains our most important driver of growth. AI is about helping our advisors do better, not a replacement for them. 

Congratulations and thanks to the entire team who worked so hard to make this a reality.",AI or Machine Learning
A heartfelt thank you to everyone who participated in our leadership meeting. Your dedication and enthusiasm are the driving forces behind our achievements. This meeting was a testament to what we can accomplish together. Here's to our continued growth and the impactful journey ahead!hashtag#Teamwork hashtag#Leadership hashtag#Innovation hashtag#ThankYou hashtag#We,Not AI or Machine Learning
"I am thrilled to share a significant milestone in my journey as I step into the role of Head of Technology, VP/CIO at National Council for Mental Wellbeing. This remarkable organization is dedicated to driving policy and social change on behalf of over 3,300 mental health and substance abuse treatment organizations, impacting the lives of more than 10 million children, adults, and families they serve. After more than two decades in financial services, this transition marks a transformative and purposeful shift for me. I am incredibly excited to join the National Council family and contribute to the organization's impactful mission. I extend my deepest gratitude to everyone who has been part of my journey thus far. Your unwavering support has been invaluable, and I am eager to continue learning and growing together.hashtag#NewBeginnings hashtag#NationalCouncil hashtag#mentalhealthadvocacy",Not AI or Machine Learning
"Thanks to the amazing team especially Sina Mehdinia, PhD, Kun-Han (Tom) Lu , Kingson Man, Chi Wah (Alec) Wong, PhD, and Allen Mao, we are proud to present the first hashtag#oncology hashtag#LLM framework already improving efficiency in research, care, and operations. Having played with it every day for a few months, HopeLLM never stops surprising us and the early adopters by how well it performs in multiple real world applications. More importantly, it is grounded in City of Hope data, and has never defied its instructions of not hallucinating or providing non-factual information. More to come soon! hashtag#ai hashtag#aiinhealthcare hashtag#foundationmodels",AI or Machine Learning
"Dont miss out the opportunity to hear from leaders at Houston Methodist, Texas Health Resources and Baylor Scott & White Health!

Join the conversation as we unravel the ROI of Clinical Generative AI in healthcare.

Session:  Investing in Innovation: Deciphering the ROR of Clinical AI 

 We'll explore financial impacts, clinician and patient outcomes, and strategies for maximizing benefits with:
Roberta Schwartz, PhD, MHS
Joey Sudomir
Brett Stauffer, MD, MHS

  Mark your calendars for: February 15, 2024 at 3:20pm CST

For More Information or to Attend the Pieces Symposium in Dallas please contact: Monica Perez (monica.perez@piecestech.com) 
#aiinhealthcare #GenerativeAI #HealthTech #PiecesCGAISymposium2024 #ROI",AI or Machine Learning
hashtag#ml hashtag#algorithms I gotta say it's that a hashtag#linearregression hashtag#randomforest or hashtag#xgboost usually gets the job done best in practical application!,AI or Machine Learning
"Bridgend-based AI technology firm Clinithink is helping to improve patient care, relieve workloads for stretched  clinicians and deliver significant savings to the NHS with investment from us. We first supported Clinithink with an equity investment in 2012 and have since made five follow-on investments, with the latest funding round taking the total capital to over 5 million. The company also has the backing of major specialist health funds in the US.  As a long-standing customer ... we've worked with Clinithink over the last 11 years as one of their first investors to help them achieve their goal of providing healthcare decision-makers with better information to improve patient care,' explained Andy Morris, our Senior Investment Executive.  Our continued support, which now totals over 5 million, is helping the Clinithink team build a successful healthcare AI technology ... We're delighted to be on the journey with them as they focus on the next stage of growth.' Read about the technology helping change healthcare, here: https://ow.ly/3aXV50R6sQJ#Equity #WalesBusinessFundClinithink . Busnes Cymru / Business Wales . Business News Wales",AI or Machine Learning
"2024 is a year of exciting changes, I am returning to my home state of Minnesota after 20 years to join 3M as the CIDO of their healthcare business.  I am honored to be part of the journey to create an independent healthcare company, to be known as Solventum post spin-off from 3M.",Not AI or Machine Learning
"Delighted to announce that our idea with the prototype, ""Virtual Service Engineer powered by Generative AI,"" has clinched the top honors at the internal hackathon, also known as the Shark Idea Tank. This award was presented to us by our Chief Information Officer Jahid at our flagship SynerGE event. The core idea revolves around empowering service engineers to drastically reduce the time required to troubleshoot equipment malfunctions, all thanks to the remarkable capabilities of Generative AI. The Generative AI uses internal knowledge repository such as service manuals and problem solution database, to swiftly provide troubleshooting insights for customer-reported issues. This innovation promises to streamline the lives of our service engineers, sparing them the laborious task of sifting through voluminous PDFs in search of relevant solutions. We've harnessed the cutting-edge Retrieval Augmented Generation (RAG) technique, which marries a retrieval system for pinpointing essential documents through similarity-based search and a generation system for creating responses based on the retrieved information. For retrieval, we've adopted Amazon Kendra, the managed search service by AWS, while our generation capabilities are powered by the LLAMA2 7B model deployed within AWS SageMaker. In addition, we've used Langchain and Streamlit for creating our prototype. Although we created a working prototype, we also have a list of lessons learnt and technical challenges. The path forward is to enhance the accuracy by working through the technical challenges. I will capture those lessons in the next post.To Karthika .., Naveen Kumar G, I extend my heartfelt appreciation for your dedicated efforts in transforming this concept into a tangible prototype. Great work. To Raghuveer ., Atmaja Apsangi, Sumit Agrawal, Sombir Kadian, I extend my gratitude for fostering the Shark Idea Tank platform, a catalyst that expedited my innovation journey and exposed me to a realm of other ground-breaking ideas. Dattaraj Rao, your insightful articles have been a beacon of knowledge, enriching my understanding of Generative AI concepts. I'm grateful for your time and the opportunity to validate our approach last week. Yogish Pai, Thank you for always being there to support. Without your assistance, resolving issues in a timely manner would have been a Herculean task, making it challenging to complete our prototype within the tight timeframe of 2-3 weeks.",AI or Machine Learning
Its moving day for me!  Im starting a new job within Con Edison in the Strategic Planning Department.  Ill be helping our brilliant engineers and financial experts plan the long-term future and transition for our natural gas systems.,Not AI or Machine Learning
"Well, an AI Software Engineer was bound to happen, but this quickly?  Initial feedback from users: when developing, it places a priority on UI/UX but performance is an issue.  But it can only get better and faster.  The possibilities here are endless in how this can be leveraged to transform an organization in any industry!",AI or Machine Learning
"Lots of great stuff in here..In my initial read this final rule seems to lay frameworks for requiring mechanistic interpretability of AI/decision support models embedded withih health IT going forward. I expect in practice we will find that most models will consider all of these source attributes to some extent and the binary disclosure of their use will lack meaning. 

Will this governance framework accelerate or impair the development and adoption of clinical decision support tools native to health IT? 

While the policy is well-intentioned, this may turn health IT vendors into marketplaces for decision support models rather than developers of them...

*views are my own*",AI or Machine Learning
"On this episode of ""The Digital Patient"", hosts Dr. Joshua Liu & Alan Sardana sit down with Brett Oliver, MD, CMIO at Baptist Health System KY & IN, to discuss ""Championing Ambient Voice Tech, Safe AI Rollouts, The Future of Remote Care, and more"""" Listen here: https://bit.ly/42Mpztuhashtag#Podcast hashtag#AI hashtag#AmbientVoice",AI or Machine Learning
Accelerate your AI/ML workflows with fast data access and elastically scalable data processing for Python and SQL.,AI or Machine Learning
"Excited for Rob Boeye to join Parachute Health and bring a significant amount of experience in meeting the needs of HME Providers, and accelerating core partnerships with DME ERPs to accelerate digital orders across this market!",Not AI or Machine Learning
Partnering with us gives you creative thinking that lives beyond the project. We turn new spaces into improvement labs where quality and efficiency are examined and enhanced on an ongoing basis.Read more about our design process: https://lnkd.in/gkBP6SRUhashtag#virginamasoninstitute hashtag#healthcareimprovement hashtag#facilitydesign,Not AI or Machine Learning
"I'm thrilled and humbled with the long list of innovations our cross functional team has worked tirelessly to launch at re:Invent this year. The collaboration these launches took has been incredible, and the way we've rallied across disciplines has been nothing short of inspiring. I'm especially proud of our UX Design & Research team and the role they played bringing these new generative AI capabilities to our customers, helping them revolutionize their CX.hashtag#TeamPride hashtag#GlobalInnovation hashtag#genai hashtag#reinvent2023 hashtag#amazonconnect hashtag#aws hashtag#awsapplications hashtag#ai hashtag#ux hashtag#cx",AI or Machine Learning
Women data scientist conference in Charlotte... all my favorite things!,Not AI or Machine Learning
"I am excited to share that Verizon India is recognized as ""One of the 100 Best Hall of Fame Companies for Women in India (BCWI)"" .I celebrate this recognition as team and as an organization , and I believe it is really important  to attract, develop and retain women professionals at every level and provide them with opportunities  to learn and grow and be a refelection of the people and the communities we cater to.We are bestowed with a collective responsibility  to create a larger impact across the technology sector. We are committed and strive to build a diverse and inclusive organization where each employee has and equitable opportunity to succeed and move#forwardtogether.",Not AI or Machine Learning
Hey Michael C. Thanks Again for the Nutanix refresher course today - I really like how you broke it down into 18 unique segments - Brilliant! Happy Holidays Y'all hashtag#happyholidays,Not AI or Machine Learning
"Proud to join with Fei-Fei Li and the Stanford Institute for Human-Centered Artificial Intelligence (HAI) in hosting the RAISE Health Symposium last month. This event, the first from our joint RAISE Health initiative, brought together experts in technology, medicine, and policy to discuss how to responsibly and effectively integrate AI into biomedical research and patient care. Follow the link below to explore engaging discussions from all the sessions.

https://lnkd.in/gdDrpXp4",AI or Machine Learning
"I was humbly honored to be featured in WILMA Magazine. As a female leader, I've always been a fan of this magazine. Audrey Elsberry and I chatted about everything from childhood, The Wharton School, rockstar women, and REEDS Jewelers. Give the article a read ai .hashtag#wharton hashtag#womeninbusiness hashtag#femaleleaders",Not AI or Machine Learning
"At this year's hashtag#MDAconference, I am presenting the application of hashtag#digitalhealthtechnologies to objectively track gait in hashtag#ALS. Please reach out if you want to know how your trial can benefit from wearable hashtag#DHT -derived real-world outcomes of hashtag#physicalactivity hashtag#sleep and hashtag#mobility. hashtag#Actigraph",Not AI or Machine Learning
"Hello 2024! The beginning of a new year is a great moment to reflect on the previous year and focus on goals and opportunities for the upcoming year, so I want to share three priorities for technology, digital and innovation across  Optum  and  UnitedHealth Group  in #2024: 1.              Improve outcomes and operations at scale through the secure and responsible use of data and hashtag#GenAI 2.              Empower our consumers and customers with beautiful intuitive seamless digital tools, capabilities and experiences 3.              Continue to deliver quality solutions with speed to advance our mission to help people live healthier lives and make the health system work better for everyoneAs part of this I know our passionate digital, technology, data and AI teams & partners are going to empower themselves to be more. More zero distance to our consumers, More agile,   More learning, More of themselves,I'm so so very excited to see what our incredible team will accomplish in the year ahead! What goals have you set for this year? hashtag#LetsGohashtag#BeMoreofYourselfhashtag#OptumTechhashtag#OptumAIhashtag#unitedhealthgroup",AI or Machine Learning
"The AGA DC Nominating Committee is proud to announce that we recently selected two new leaders for the upcoming program year! Crystal Wolf will be serving as the Chapter President-Elect beginning on July 1, 2024, and her presidency will begin on July 1, 2025. Crystal has provided services in finance optimization, governance, risk and control, and compliance for various Federal agencies, including the government's largest loan and grant programs to support families, students, and small businesses across the country. Crystal is a proud CGFM and has been a part of the DC Chapter since 2007 and has been serving as the Chair or Co-Chair of the Member Services Committee since then. Under Crystal's leadership, the DC Chapter consistently puts on sold-out networking events throughout the year as she's looking for new and creative ideas to bring Chapter members together and also connect with other local chapters. Crystal also actively participates in various national and local chapter activities, including participating and moderating training sessions, leading surveys and thought leadership development, and attending the AGA LEAD. We are excited for Crystal to bring her vast AGA experience to this important role!  Wendy Allen was selected to serve as the Treasurer-Elect, also beginning on July 1, 2024, and will support Mona Amatie when her term as Treasurer begins on July 1, 2024. Wendy is a Managing Director in KPMG's Federal Audit Practice. She has over 28 years of accounting experience, including 20 years providing professional audit services to the Federal government. Wendy has been a member of AGA DC Chapter for more than 16 years. As a CGFM herself, Wendy has served on the DC Chapter's CGFM Committee for four years to support our members to pursue the CGFM certification. Her leadership as the CGFM Committee Director led our Chapter to win the national CGFM Chapter awards for multiple years. Wendy has been serving on our Chapter's Strategic Direction Committee since 2020. Wendy leads the Chapter's various survey planning, execution, and analysis efforts, which are critical work for our Chapter to meet the National Association of State Boards of Accountancy (NASBA) requirements in providing CPEs for our luncheon program and to analyze our members' satisfaction with our Chapter's events and programs. Wendy also leads the Chapter's annual operating plan development efforts and currently serves as one of the appointed Chapter Directors.  Please join us in congratulating and welcome our new leaders! AGA DC Nominating Committee -Lal Harter, CICA, Chapter President -Paul Marshall, CPA, PMP, Chapter President-Elect (Nominating Committee Chair) -Caitlin Holmes, CPA, National Council of Chapters Representative and Past Chapter President (2022-23) -Paul Lionikis, Senior Advisor and Past Chapter President (2020-21) -Frank E. Petersen, III, Monthly Luncheon Program and National President-Elect -Thomas Chin, Newsletter and Chapter Director (Appointed)",Not AI or Machine Learning
"In this episode, Roberta Schwartz, Executive Vice President and Chief Innovation Officer of Houston Methodist Hospital, explores the concept of smart hospitals and her vision for healthcare innovation. Dr Schwartz explains how Houston Methodist Hospital adopts a unique approach by collaborating with external innovators and startups, rather than recruiting from unrelated industries, offering operational expertise to navigate the healthcare landscape. She highlights the challenges of implementing innovation, including resistance to change, emphasizing the importance of involving operational teams in the process. Dr. Schwarz also talks about the importance of team members with dual roles, balancing operations and innovation to bridge the gap between novel solutions and practical implementation to reshape healthcare for a more patient-centric and adaptable future.Join the conversation and learn how innovation and smart hospitals are reshaping healthcare!Spotify: https://lnkd.in/gj-W7U8BApple: https://lnkd.in/ggxS6882Google: https://lnkd.in/gZ3V5cJp?iHeart: https://lnkd.in/grDtDk83Amazon Music: https://lnkd.in/gCpws-XFhashtag#SmartFromTheStart hashtag#NeverStopCaring hashtag#compassionatecare hashtag#healthcare hashtag#innovation hashtag#healthtech hashtag#digitalhealth hashtag#aihealthcare hashtag#smarthospitals hashtag#healthcaretechnology hashtag#artificialintelligence hashtag#nursing hashtag#nursingleadership",AI or Machine Learning
"Is your company well-positioned to take advantage of the coming AI wave?

There's a distinction between companies that experiment with AI, those that deploy AI for specific tasks, and companies that are truly AI-centered. 

Understanding this difference can position your company for success when Enterprise AI truly gets going. 

Let's look at what an AI-enabled company looks like versus an AI-centered company. 

AI-Enabled Company 

	Leadership team understands the benefits of embedding AI in business processes and are keenly aware of what their competition is (or is not) doing around AI enablement.

	Has staff trained on AI technologies and implementation methodologies.

	Identified processes that can be automated with little disruption to overall business. 

For example: 

Automate repetitive tasks like data entry and lead scoring (machine learning), or AI-powered sales forecasting and opportunity management tools. Chatbots for basic customer service inquiries. 

AI-Centered Company 

	An evolved version of the AI-enabled company, which has a comprehensive AI strategy and leadership in place.

	Has multiple core business processes AI-enabled, and a plan to integrate AI into operational decision-making within multiple departments like logistics, supply chain, inventory, marketing, sales, customer support, etc.

	Has a change management program and employee re-education program to help up-level their knowledge to incorporate AI. 

AI is fast becoming a core driver of innovation, growth and competitive advantage. 

What are your thoughts on the future of AI? 

Share your experiences or insights in the comments! 



___________
Join My Exclusive Circle of Executives in diverse industries and AI enthusiasts by following  Arun Rao 

 #businesstechnologyexpert #companyexecutives #AIenthusiasts #samvid #sootras #enterpriseai #neeyums samvid.ai",AI or Machine Learning
Yep. New York Magazine has got it right.NYC is back!!!Thanks Phil Guarascio !,Not AI or Machine Learning
"""Transforming financial operations with AI-driven 'Expert Agents' - that's where the future lies,"" says OnCorps CEO Bob Suh. Expert Agents, are more than mere 'chatbots.' They're decision-makers, capable of setting goals, recalling data, and providing explanations.Imagine Agents that can classify root causes, discern false positives, and intelligently predict outcomes with high reliability.With OnCorps' AI, we're building a future where decisions are accelerated and  predictive.Learn how Expert Agents can enhance your financial operations and reduce operations hours by over 90%.Schedule an intro at www.OnCorps.ai/contacthashtag#GenAI hashtag#FinancialOperations",AI or Machine Learning
"Na semana passada, tive a honra de participar do evento Ball Corporation Women's Leadership Roundtable, onde reunimos mulheres lAderes de toda a empresa, de diversas regiAes e funAAes, incluindo muitas das nossas lAderes de fAbrica, para discutir como podemos tornar a Ball ainda mais diversa e inclusiva. YaY14YY""Y""YY34YY14""Y""YY12Foi uma experiAancia super enriquecedora, com diversas palestras inspiradoras de lAderes internas e externas, trocas/brainstorming e sessAes de trabalho riquAssimas. Mal posso esperar para contribuir no desenvolvimento e implementaAAo das aAAes, e ajudar a pavimentar o caminho para o nosso futuro ainda mais brilhante! Ysa MuitAssimo obrigada pelo convite e parabAns pelo evento, Stacey Valy Panayiotou, Courtney Reynolds, e todo o comitAa de planejamento envolvido! YY14Yhashtag#LifeAtBall hashtag#WorkAtBall hashtag#Purpose hashtag#Passion hashtag#DandI Erica Baldini Suellen Moraes",Not AI or Machine Learning
"Every year at The AES Corporation, we celebrate Safety Day. Safety is our first value and top priority, and this week, our AES Utilities in Indiana and Ohio paused and reflected on our Safety legacy to inform how we can execute our work for the future. The AES Utilities use technology and innovation to improve safety practices, which enables us to reliably serve our customers and communities.

At AES Indiana, we recognized the AES Indiana team at Eagle Valley Generating Station on their significant efforts to improve their safety performance through implementing emergency management, designing an outstanding training program, and performing effective audits. In Ohio, we recognized the tireless efforts of AES Ohio crews and contractors for their restoration efforts earlier this spring when storms impacted more than 36,000 customers across the 24-county service territory. In moments like this, we know our customers look to us to get power restored as quickly as possible, and its our responsibility to do this as safely as possible. At AES El Salvador, the immense potential of technology allows us to streamline and make our processes safer, such as using drones for inspecting our distribution grids and applying AI and machine learning to predict and detect unauthorized residential electrical connections.

This week reaffirmed our commitment to employee, contractor and public safety and the commitment we have to each other to ensure each one of us returns home safely at the end of every day, and that is made possible by the hard work and agility of every person who is part of our AES Utilities Team. 
#SafetyFirst #OperationalExcellence #AES",AI or Machine Learning
"Lots of fun last night at hashtag#jpm2024 with several Novartis (mostly) alums. Awesome people, great stories, and inspiring leaders. Here's to a cool crew and to those who we missed! Y",Not AI or Machine Learning
"It was announced this week that Elon Musk's xAI will build the ""world's largest supercomputer"" in Memphis!

xAI is working to ""develop the 'theory of everything' for large neural networks"" and exploring the mathematics of deep learning in order to take AI to the next level.

Exciting times ahead and happy to call Memphis my second home.

Fun fact: Currently, the fastest computer in the world is also housed in Tennessee (Oak Ridge). The 296-ton machine was built by Hewlett Packard Enterprise and chip manufacturer AMD and cost $600 million to make.",AI or Machine Learning
"As Kei Concepts continues to grow and innovate, we have decided to temporarily halt operations at Gem Dining starting September 24, 2023. This pause is not an end, but a strategic step back to refocus our efforts, reinvent, and return with an experience that is both fresh and true to our roots. We see this as an opportunity for growth and a chance to evolve while holding true to our original vision for Gem Dining. Here's to new beginnings! hashtag#KeiConcepts",Not AI or Machine Learning
"Yi  Join Walmart Health online Wednesday, March 27, 2024 at 6:00pm EST to gain valuable insights into career opportunities and benefits available for physicians. Registration details at the event listing. Yohashtag#careers hashtag#healthcare hashtag#physicians hashtag#walmarthealthY We can't wait to see you!",Not AI or Machine Learning
"Generative AI continues to revolutionize insurance underwriting and streamline risk-assessment processes. However, the industry must continue to elevate precision and trust in AI technology by addressing vital challenges, like data mischaracterization and misinformation. NeuralMetrics technical co-founder Marcus Daley will speak at the RIMS Utah Chapter Spring Workshop about the importance of integrating data-source transparency into AI workflows for commercial underwriting  to help maintain confidence in AI-provided risk insights and ensure regulatory compliance. For information about the event: https://lnkd.in/eciTRziq",AI or Machine Learning
First day with hospitality cart  with our amazing interns from Project SEARCH. Handing out snacks and drinks to our wonderful patients.  Beneficial for all! What an amazing day with these folks! Y Sai YY Zhttps://lnkd.in/emVHxGTi,Not AI or Machine Learning
"Exciting and a strong commitment to be ready for tomorrow! ""Danone plans to allocate 1 million training hours annually to help its people learn tomorrow's skills like AI, and a budget of a100 million over the period. This global project includes the creation of a dedicated management training center at Danone's historic Evian site.""hashtag#Danone hashtag#DanoneAI hashtag#DanSkills",AI or Machine Learning
