Post Content,Themes,Thought Leadership?
"After AI scribes, what's the next gen AI category to see widespread adoption in healthcare?Our take: ð—”ð—œ-ð—±ð—¿ð—¶ð˜ƒð—²ð—» ð—°ð—¼ð—»ð˜ð—®ð—°ð˜ ð—°ð—²ð—»ð˜ð—²ð—¿ ð˜€ð—¼ð—¹ð˜‚ð˜ð—¶ð—¼ð—»ð˜€ â˜Žï¸ ðŸŽ§In our recent conversations with IT leaders at health systems and large provider orgs, weâ€™re consistently hearing that contact center applications are the next key priority.In particular, weâ€™re seeing the solutions orgs are considering mapping to one of five buckets:â€¢ ðŸ“ž Inbound phone calls â€¢ ðŸ—£ï¸ Outbound phone calls â€¢ ðŸ’¬ Conversational chat â€¢ ðŸ¤– Agent assistants - i.e., solutions that make the human agentâ€™s job easierâ€¢ ðŸ“Š Contact center analytics and intelligenceWhy are providers prioritizing AI contact center tech? A few reasons:1. Lower Risk â€“ contact center use cases are generally lower risk, particularly relative to those that touch clinical care. 2. Cost Reduction â€“ these solutions show promise of materially reducing costs and addressing headcount challenges (including managing turnover of contact center staff, which is a huge problem for many orgs). 3. Patient Experience â€“ AI contact center products can enable significantly improved patient experience via higher quality, more convenient service.Over the next week, weâ€™ll share more about what weâ€™re seeing in these categories, including an initial mapping of the vendor landscape. In the meantime curious to hear folksâ€™ thoughts. Are AI contact center solutions the next AI scribes?","AI/Machine Learning,Innovation,Organizational Design",
"Whatâ€™s the difference between the many types of AI? Here is a quick explanation below.As a note - there are many types of machine learning that donâ€™t use neural networks. Even though probably 70-75% of machine learning uses the Deep Learning/Neural Network architecture, there are a lot of applications outside of it.The best example is gradient boosting trees. Itâ€™s an algorithm for tabular AI and is used for more structured data and predictive analytics. It still outperforms the neural network setup for that particular use case.Hope this helps!hashtag#AI hashtag#ML hashtag#genai hashtag#llm hashtag#neuralnetworks","AI/Machine Learning,Innovation",
"Tom Lawry sums up how we should be thinking about, and proceeding with, hashtag#generativeAI in healthcare in this insightful article.  I agree wholeheartedly with him, when Tom states, ""Done right, AI is not about technology. Itâ€™s about empowerment."" *Human* empowerment not technology empowerment. Â Check out the article below.hashtag#AIinHealthcare hashtag#HealthcareOnLinked hashtag#PrecisionMedicine",AI/Machine Learning,checked
"Smartly ðŸ’œ HelloFreshAds across 13 countries. 80% time freed up. 9% lower CPA.Some key results of our successful partnership with HelloFresh, a global food solutions group and meal kit delivery service provider.Watch the success story video below and check out our blog (âž¡ï¸ https://bit.ly/48W7ueJ) to find out how the brand leveraged our hashtag#AI-powered hashtag#advertising platform to execute their Meta ASC campaigns.hashtag#worksmartly hashtag#adtechhttps://lnkd.in/dMcfGnsn","AI/Machine Learning,Digital transformation",
"This article is written by FAISAL MASUD MD FCCM, FCCP, Mary A. and M. Samuel Daffin Sr. Centennial Chair in Anesthesia and Critical Care; Professor of Anesthesiology; and Medical Director of our Houston Methodist Center for Critical Care, about an innovative program in our ICUs. ","Innovation,Customer centricity,AI/Machine Learning",checked
"ðŸš¨ New Smartly video case study alert ðŸš¨ Global food solutions group and meal kit delivery service provider, HelloFresh, is focused on driving growth among new customers while continuing to delight existing audiences across social media platforms.Tasked with operating advertising across 13 different countries, the creative and performance media teams at HelloFresh sought to test Metaâ€™s Advantage Shopping Campaigns (ASC) powered by machine learning and AI.Check out what HelloFresh had to say in the video, showcasing the successful collaboration and the positive impact Smartly and Meta ASC+Â  has had on their campaigns.Spoiler alert! Across 13 countries, Smartly delivered impactful ads with creative diversification that have not only boosted brand visibility but have also led to incredible outcomes:âœ¨ 80% time freed upâœ¨ 9% lower CPAhttps://lnkd.in/dwgfmJfr","AI/Machine Learning,Innovation,Customer centricity",
"Among the many benefits GenAI will bring, perhaps the most powerful will be catalyzing the safer, fairer, and more transparent internet we all deserve.Thank you Secretary Gina Raimondo and NIST for leading the way. Digimarc looks forward to contributing solutions and facilitating collaboration across industries and sectors in this new era.",AI/Machine Learning,
Just finished the learning path â€œCareer Essentials in Generative AI by Microsoft and LinkedInâ€! Check it out: https://lnkd.in/epj9Jubh hashtag#generativeai hashtag#computerethics hashtag#artificialintelligence.,AI/Machine Learning,
What is Meta's Dynamic Media for Catalog Ads and how to make the most of it with Smartly? ðŸš€Check out how our hashtag#AI-powered Dynamic Video Ads will maximize the untapped potential for elevating your hashtag#advertising campaigns. ðŸ‘‰ https://bit.ly/49phsVMhashtag#worksmartly hashtag#adtech hashtag#meta hashtag#ASC,"AI/Machine Learning,Digital transformation,Customer centricity",checked
"The current AI wave favors companies who have sticky workflows, rich data, growth-minded individuals, and bold vision on how it can be used to bring immense value to clients. Weâ€™ve have this and more at Smartly. Weâ€™ve gone from experimenting with Generative AI prototypes to launching enterprise-ready features that are natively integrated in the platform. Weâ€™ve achieved significant performance improvements for our clients and keep governance, compliance, and ethics top of mind. We have an exciting roadmap for what lies ahead!If youâ€™re a Helsinki-based Machine Learning Engineer and this sounds interesting, Iâ€™d love to chat! My team is hashtag#hiring!",AI/Machine Learning,
Any form of automation is super helpful when it comes to performance marketing & at HelloFresh we use Smartly ðŸ¥³ check out the celebs in our team talk about it Duong Le Emiri Dandoy hashtag#digitaladvertising hashtag#performancemarketing,"AI/Machine Learning,Data and Analytics",
"It was great to be at hashtag#LEAD2024 yesterday talking about hashtag#AIâ€™s potential for businesses and the UKâ€™s economyðŸ‡¬ðŸ‡§. During my talk, I announced a brand new, free AI training module specially designed for marketers.Our data shows that many Brits arenâ€™t sure how to get started with AI - with searches for â€˜how to use AIâ€™ up 1,270% since 2022 ðŸ“ˆ. Our recent Economic Impact Report also revealed that AI has the potential to deliver a mega Â£400bn for the UK by 2030.ðŸ’° Training resources, like our new Marketing Strategy and AI module, are key to helping us unlock that potential. At Google, weâ€™re committed to providing everyone with the skills they need to make the most of technologies like AI. This new training module builds on our experience upskilling over 1 million people across the UK since 2015 through Google Digital Garage. If youâ€™re a marketer and would like to learn how to use AI to optimise data, earn consumer trust and better connect with customers, check out the module: https://lnkd.in/eQ3cZHcthashtag#AI hashtag#DigitalSkills hashtag#Training hashtag#Marketing hashtag#Advertising hashtag#LEAD2024","Organizational Change Management,AI/Machine Learning",
