postContent,themes
"I've come to think of Koala a bit as a filtering engine. Sounds weird, right?For our customers who are smaller startups, every touchpoint is exciting.- Is it a VC checking things out?- Is it a competitor looking at positioning?- Is it a design partner starting to show more interest?- Could it be our first customer checking out pricing?You don't want to filter anything.But scaled companies are different.Scaled companies typically have hundreds of thousands of ""intent events"" per month.Some have tens of millions per month. As we've broken out of our initial customer base and started to serve these great companies, we've found the need to becoming a filtering engine show each member of the Sales team 5-10 real-time alerts that are relevant to them.This boils down to a few things.ICP Fit. Is this company a company that looks like other companies who have bought from us? The simple metric that most people start with is # of employees, but it turns out that there's lots of other enrichment data that tends to be valuable. Things like:- Overall tech stack: does this company tend to build internally vs. buy?- Specific tech they are using- ARR- Capital raised- Site traffic- Location of HQTypically, we can find 25% of traffic that accounts for 75-80% of conversions. This is your 'A' fit  the stuff that should be going to Sales.Bottom of funnel content. Nagging someone as they first start exploring the tool leaves a bad impression we see best results for Sales teams who are patient. Wait until your buyer is really in the consideration/purchase stage of the journey, starting to consume that content or maybe even kick the tires on the product. Swoop in with a few genuinely helpful pieces of advice or content, and you're very likely to book a meeting!Check out the comments for our guide on how it all works #underthehood!",Customer Centricity
"Honor to watch my good friend and colleague Mark Magnacca present at Tedx at Babson Colege in Boston, MA (virtually). The concept of Moments That Matter is something that Jacob Heugly Rob Jeppsen and Frank DiPuma  CTP LPM talk about everyday. I love how this was presented. How do we learn from the pivotal moments in our lives? Paul R. Butterfield ",Not Customer Centricity
"Truist Wholesale Payments had a packed house earlier this week at the Nacha Smarter Faster Payments Conference in Miami! Our topic was The Need for Speed in the Evolving Payments Landscape and was presented by our own Michelle Ziolkowski and Chris Scott who shared with our client of how businesses of any size can optimize their payment rails. It was a great discussion that shows that Truist Wholesale Payments is leading the change for payments delivered with simplicity, speed and safety!",Not Customer Centricity
This is how you bring a clear path to hashtag#circularity to categories where it simply doesn't exist today. All while improving the consumer experience and innovating at the same time.hashtag#aluminumrecyclesforever hashtag#ballcorporation GEA Group,Customer Centricity
"Our #MobileHealth Program is helping to fill in the gaps of care around the triad! Berry Jones received a diagnosis and treatment plan from Cone Health's Mobile Health Program without having to leave his neighborhood. Hear his experience, and learn more about the program from Olugbemiga Jegede, MD, MHA, CPE, FACP, FAAPL, FACHE! 

https://lnkd.in/eXq_SVgE ",Customer Centricity
"Last week, I had the pleasure of presenting the keynote on Enterprise Architecture Evolution for TechEx Events Intelligent Automation Conference & Digital Transformation Week!  I also had the honor of chairing a panel on Customer Experience to Human Experience and discuss Digital Transformation as a strategy for sustainability as a panelist. It's been a year since I was last in Silicon Valley and it's nice to explore the latest and greatest at this event!

Thank you to my fellow panelists for the engaging discussions! Manav Khatri Saydulu Kolasani, Abhishek Nayak, Yannick Connan, Gopi Polavarapu, Saumya Vardhan, Kamala Manju Kesavan, Dina Ziadlou, D.M.

#fullstackarchitect",Customer Centricity
"Health & wellbeing. People centricity. Slowing down. Emotion first. Purpose. YTMYTMYTMThese are some of the big ideas I took away from VML's The Future 100: 2024 insights report, which companies and brands can tap for inspiration as we create communications, impactful experiences and innovations to engage our audiences "" and help spark purpose-filled growth.Thank you Ellen Hyde Pace for extending the invitation to attend "" I'm excited to find ways to put these fresh insights to work and strengthen my own communications practice.Plus, what a fun outing to an inspiring space with a great group of Colgate-Palmolive colleagues!Read on: https://lnkd.in/eRZ6RMY4",Customer Centricity
"YZWhat an amazing recruiting year!YI want to thank everyone who made these events possible YTMorganizers, attendees and our extraordinary AES teams YTM YLooking forward to a 2024 where our talent attraction team continues to have unparalleled success in discovering and welcoming the best talent! YZYDaniel, Agustina, Kathleen, Federico, Sami, Stephen, Andrea, David, Victoriaasi ",Not Customer Centricity
"Communication and engagement with a variety of constituents is key to driving the energy transition. Our Marketing team is critical in helping us articulate and disseminate messages promoting our programs across all three of our services territories, and I am pleased to share that this team has been recognized for their successful efforts in this years AVA Awards.
 
Eversource was honored for multiple campaigns that provided customers with vital information about how to reduce energy usage and save on their energy bills, through engagement with our Energy Efficiency, Electric Mobility, and Demand Response programs and incentives. Our seven award wins  at the Platinum, Gold, and Honorable Mention levels  are a testament to the strength of our programs, and to our ability to effectively engage with customers across many culturally different communities. 
 
Thank you to AVA and the Association of Marketing & Communication Professionals, and congratulations to the entire EE/EV/DR department for their continued hard work! You can see the full list of 2024 winners here: https://bit.ly/3UopsST ",Customer Centricity
"At hashtag#vive2024 OpenNotes announced the launch of the new OpenNotes Lab - designed to explore the space where patients, clinicians, notes, and AI meet. Really excited to be working with the amazing Liz Salmi and the OpenNotes team (Cait DesRoches, DrPH MSc , Tom Delbanco, MD , Jan Walker, and more) in building the OpenNotes Lab!Y Read more on this announcement: https://lnkd.in/duXjEpaX",Customer Centricity
"Wearable Tech is the future. Rotex, a biometric tech startup has created a technique in producing high-performing yet inexpensive e-tattoos (wearable patches) which can be worn to monitor and track the vital signs of the body. These wearable sensors are capable of picking up and transmitting these vital signs while it can also keep track of pulse rate, heart rate, muscle movement, brain activity, temperature, skin hydration level, glucose monitoring and so on. A great use case is that e-tattoo allows you to control a drone/ play video games by sensing muscle movements.clip credit: GiGadgets hashtag#ai hashtag#healthcare hashtag#healthtech hashtag#innovation hashtag#technology",Customer Centricity
"I recently had the chance to join Paula Thomas in a discussion on what it takes to create and manage a loyalty program. We discussed the key considerations, KPIs and covered some of the key trends in the Loyalty and personalization space. #UARewards, #UnderArmour, #Loyalty #ProtectThisHouse, #LoyaltyTV, #Letstalkloyalty",Customer Centricity
Great night celebrating the 40 under Forty within Boulder and Northern Colorado! Congratulations to all the honorees! #BW40UnderForty,Not Customer Centricity
"We're excited to welcome Jamie Miller to PayPal as our next Chief Financial Officer (CFO).  Jamie brings her deep experience as a CFO,  strategist, and business leader at global companies such as General Electric, EY, and Cargill.  """"Alex Chriss, PayPal President and CEO, said: ""Jamie is an accomplished CFO and business executive who has worked across many industries and guided both public and private  companies through dynamic environments and meaningful transformation during her impressive 33-year career. She brings a proven  track record of driving strong financial results, instilling financial and operational discipline, and demonstrating inspirational  leadership.""https://payp.al/CFO",Not Customer Centricity
Greatful for the WISL Lifetime Achievement Award nomination! There are so many amazing leaders in the Dallas community and nationwide working on encouraging women to pursue STEM careers. It has been a passion and a mission for many technology leaders including me. A lot has been accomplished yet there is even a lot more work ahead of us. hashtag#humana hashtag#leadership hashtag#womenleadership hashtag#womenintechnology hashtag#technology hashtag#healtcare hashtag#womenhelpingwomen hashtag#womeninhealthcare hashtag#womeninstem hashtag#WISL,Not Customer Centricity
"I've always said that pay by bank, using open banking, had failed to launch because the experience sucked. That's changing. In high-value payments (like car deposits) or recurring payments, expect to start seeing discounts or loyalty and rewards for using the pay-by-bank method.Can it ever displace cards?Tough question.hashtag#fintech hashtag#openbanking hashtag#payments Full long read over at fintechbrainfood .com",Customer Centricity
The full-stack architect: A new lead role for crystalizing EA value,Not Customer Centricity
The Logitech Wave Keys keyboard is a great ergonomic device for office workers. Exciting launch for us today! hashtag#WaveKeys hashtag#logilife,Customer Centricity
YDeveloping a data-driven understanding of customer needs YZ Creating collaborative campaigns to target brand awareness Y Building cross-functional teams to inform decisions organization-wide Discover more about the six core capabilities for multidisciplinary teams: https://lnkd.in/geVQpVzs,Customer Centricity
"   3 We are honored to announce that our portfolio company Anchor's founder C. Emre Koksal, has been inducted into the prestigious National Academy of Inventors.The Ohio State University Koksal also is co-founder of FenixPyre.https://lnkd.in/gAsVnCtC",Not Customer Centricity
"Were thrilled to share that APCOs Senior Packaging Technologist Rebecca Kersey is a finalist for the 2024 Women in Packaging Awards. 

Rebecca has been nominated in the Packaging Technology Leader Category which celebrates demonstrated exceptional expertise and contributions as a packaging technologist, that has had a significant impact on the Australian packaging industry.

At APCO, were proud to have a team of experienced professionals making a difference.

Help us congratulate Rebecca in the comments below. 
 
#womeninpackagingawards PKN Packaging News",Not Customer Centricity
"Ys Achieved Amazon Ads Retail Certification! YsE-commerce and retail media, in particular, have grown incredibly over the past couple of years. At its most simplistic form, commerce media is about connecting media investment to sales data. For example on Amazon, an advertiser can measure down to ASIN-level sale. That is why overall we are seeing so much growth in commerce media, because we now have that level of attribution. Learning never stops, no matter where I am in my career journey. This year, as part of my professional growth and development goal, I am committing to taking as many commerce and retail media courses and certification as possible. I loved diving deep into the Amazon Ads Retail Certification course where I learned about retail readiness, Amazon's fulfillment solutions, the different aspects of selling on Amazon.com, how to launch a new product on Amazon.com, as well as, navigating Seller Central and Vendor Central. I highly recommend this course for anyone in advertising and marketing who wants to understand e-commerce operations and advertising campaigns. You do not need to be hands-on-key to take this course and the assessment for the certification. Next up is the ""Amazon Ads Advanced Retail Certification""!https://lnkd.in/gH5_e6uG",Not Customer Centricity
Optimize your rare disease studies by planning your integrated evidence generation strategy earlier in development and leveraging modernized study designs. Download our rare disease white paper series to learn more about leveraging RWD and RWE for patient-centric strategies that will help you overcome challenges in rare disease study design and execution. https://hubs.li/Q02mr9LJ0 hashtag#PatientsFirst hashtag#RareDisease hashtag#RWE hashtag#RealWorldEvidence hashtag#RWD hashtag#RealWorldData,Customer Centricity
"Nothing business in this post - just personal. Got to play golf with my son, Michael Hearnes, today before he starts his summer internship with Deloitte. So, naturally, I made a hole-in-one because that's what dads do to impress their kids, right?

I love that I'm getting a chance to spend some quality time with family and friends. Don't get me wrong - work is important and fulfilling, but it's not what truly matters. It took me too long to figure that out.",Not Customer Centricity
"2024 is bringing about change!  In January Chico's FAS, Inc. was purchased by Sycamore Partners and is now managed by KnitWell Group.  I had such a fantastic time and experience working for Chico's FAS.  As a public-now-private company we achieved our missions focused on awesome product, the wonderful customers they bring joy to, a digital first mentality focused on connected commerce and data, and excellence in operations.  Witnessed by the 250% purchase premium over just 3 years and far more going back 1-2 years more.  A great tour of duty includes a great leader Molly Langenstein my sincere appreciation""great peers Kristin Gwinner David Oliver Wendy Hufford our small but mighty EC, and all peer departments ecommerce, stores, sourcing, planning, marketing, merchants et al""direct reports Deepak Lakshmanan Tom Greger Bryan Tabiadon and many many more in my department and across others I could list hundreds""our informal Friday meetings brought me personal joy.  I am humbled by your service""and lastly of course game changing partners like fabric Bounteous Google poq parcelLab AB Tasty Syte and Clario, Inc. the latter who started the journey with me""etc. etc. etc.  Too many to thank!  The entire experience including the acquisition and new leadership transition was great.  I wish the new company the very best.  I am an Alumnus! My new adventure starts soon""stand by!  Thank you ALL""tagged and not tagged!  Life is a journey I hope you enjoy every moment of it! hashtag#digitalfirst hashtag#productinnovation hashtag#customercentricity hashtag#operationsexcellence",Customer Centricity
"We had the privilege of spending the day immersed in the world of data economics with the Dean of Big Data himself Bill Schmarzo. To say we learned a lot is an understatement. Some key takeaways:1. It's not about being data driven, it's about being value driven.2. Design thinking and data science are 2 sides of the same coin. By applying design thinking methodologies, such as empathy, ideation, prototyping, and iteration, organizations can develop data-driven solutions that truly resonate with users and deliver value.3. Focus on 10% of your data that has 90% of the value. When breaking down business problems into desired outcomes and KPI's, you will start to notice the same KPI's coming up over and over again. Focus on those KPI's.4. AI initiatives need to start small and address a real business problem. 5. Let your voice be heard as the world of AI evolves. It's not too late to affect change. Write to legislators. Stay educated. Highly recommend Bill's books especially "" The Economics of Data, Analytics and Digital Transformation'. He is also a very charismatic and energetic speaker who loves Caribou coffee! hashtag#DataEconomics hashtag#Innovation hashtag#valuedriven hashtag#BillSchmarzo hashtag#designthinking",Customer Centricity
"I am thrilled to share that I have been awarded the Champion of Champion Award for 2023 at Walgreens, a recognition given to those who exemplify our commitment to patients, customers, and fellow team members in delivering our purpose of fostering more joyful lives through better health. This award speaks to the collaborative spirit, dedication, and hard work of our entire team. It's a reminder of the impact we can make in the lives of those we interact with daily, going above and beyond to make a real difference.Being among this esteemed group of colleagues recognized for our contributions is truly humbling. A special shout-out to my colleagues and the business team for their unwavering support and collaboration. Thank you @Walgreens, for this honor and for fostering an environment where passion and purpose drive our actions.hashtag#Walgreens hashtag#ChampionOfChampions hashtag#Teamwork hashtag#Gratitude hashtag#Recognition hashtag#HealthcareHeroes",Not Customer Centricity
" Shhh... Don't tell Jason! 
 
It's our CEO Jason Kurtz's birthday today, and we're planning a surprise celebration! 
 
You know how he's always reminding us to ""make it happen""? Well, we're taking that advice to heart.
 
Let's play a game.
 
We want to wish Jason a happy birthday, but we don't want him to find out about this post too soon. 
 
So, comment below with your birthday wishes, but DON'T TAG JASON!
 
Let's see how long it takes for him to stumble upon this post amidst all the LinkedIn noise.
 
I'll start: Happy birthday, Jason! Thanks for inspiring us to think big, embrace challenges, and celebrate our wins together. From us all at Basware, have a fantastic birthday filled with joy and lots of cake! 
 
Now it's your turn! Wish Jason a happy birthday, but remember  DON'T TAG JASON! 
 
#HappyBirthday #DontTellJason",Not Customer Centricity
"I'm super excited to announce that I am a part of a new venture called the SisStore Joy Bookstore featuring Christian Black Women authors & artisans, and I would love to have your support. If you're in Houston, you can RSVP here for the April 13 grand opening: https://lnkd.in/gGpbRpSm Would love to see you there! The SisStore Joy Bookstore will also be available for shopping online very soon. Here's the link to the bookstore website (with much more coming soon!): https://lnkd.in/gMbWFxqW. We'd love to have you join the new Book Club Membership today!Follow our new Instagram account at https://lnkd.in/geY43_yY for news and updates. Thank you!",Not Customer Centricity
"""We connect brands to the consumers they seek, however they end up buying, however they end up engaging,"" notes Laura Desmond, CEO of Smartly.Listen YZ for a great chat with John Battelle, co-CEO of Signal360, and Laura  on the convergence of hashtag#AI, performance, creative and embracing technology for connection.Y https://bit.ly/3V8zIyPhashtag#worksmartly hashtag#advertising hashtag#adtech",Customer Centricity
I'm honored and thrilled to have been recognized by Technology Magazine as one of the Top 100 Technology Leaders in 2023! Take a look at the full list here: https://bit.ly/47yWJOthashtag#Top100 hashtag#TechLeaders hashtag#Leadership hashtag#Healthcare hashtag#Humana hashtag#technology hashtag#healthcare hashtag#healthtechnology hashtag#healthtech hashtag#finance hashtag#techcommunity hashtag#dallasfortworth,Not Customer Centricity
"I am very excited to annonce that we released the latest addition to the Ergo Series by Logitech. Say Hello to Wave Keys, designed to feel instantly familiar and help you work comfier for as long as you need, one keystroke at the time. Over the past months, working on Wave Keys and the Feel the Wave campaign has been an incredible human journey. I had the chance to collaborate with talented people from different teams, expertises and geographies, and work together as ONE team driven by a desire to turn the work life into a feel-good story! BIG congrats to Olessia Hageman, Axelle JustafrA, Art O Gnimh, Tanyel Yalazoglu, Jingyan Ma, Sacha Nordmann, Sweny Ko, Guillaume HAMON, Agnes Lisowska Masson, Jeanette Wu, Idil Serez Burian, Sacha Martin, Stephanie Kronenberg, Winnie Fok, Maxime Jaccoud, Wendy Spander, Parekhit Bhattacharjee, Nichole I., Malin SArensson, Jean-Philippe Tuttle, and everyone involved. Finally, very special thank you to Kafai Mak, Jules O'Brien, Jak O'Hare, Taryn Paterson, for the great partnership on the Feel the Wave creative campaign! YS https://lnkd.in/eXG9SfNNhashtag#feelthewave hashtag#logitech hashtag#wavekeys",Customer Centricity
"I am deeply honored and grateful to have been appointed as our healthcare network's new Chair of Diversity, Equity, Inclusion, and Belonging. Thank you, The Christ Hospital Health Network and Andre Boomer, MBA , for your support and trust in me in leading these critical initiatives.",Not Customer Centricity
"It's a laptop stand, wireless keyboard, and wireless trackpad all in one. Just launched in North America! hashtag#CasaPopUpDesk hashtag#logilife",Customer Centricity
"I'm happy to share that I've been promoted to Senior Vice President, Head of Private Company Relations at Forge!",Not Customer Centricity
"Welcome to Microsoft, Mustafa Suleyman. Thrilled to have you lead Microsoft AI as we build consumer AI, like Copilot, that is loved by and benefits people around the world.",Not Customer Centricity
#acrm2023 went so fast! An amazing week of educational content and networking and seeing old friends! Looking forward to #ACRM2024!,Not Customer Centricity
"Always a pleasure speaking with John Kell for Fortune! As a CPG leader, I love how this piece underscores how PepsiCo responsibly leverages technology to answer real world issues and highlights our human-centric approach.  At its core, our business begins and ends with our consumers. With the infusion of hashtag#AI and hashtag#GenAI throughout our organization, we optimize and expedite processes, while proactively meeting and anticipating their evolving needs "" creating a revolving door for innovation and growth. Only when technology is responsibly married with human insights can the real transformative magic start to happen! Read more here: https://lnkd.in/gFvUNcmb",Customer Centricity
"When you are valued for the work that you do and appreciated for simply being who you are, it never feels like work.  Thank you to the leaders and employees that supported the DI&B work and the phenomenal team that gets it done.  I'm grateful for everything that you do.",Not Customer Centricity
"Customers like you trust Sonoco, because our teams are exceptional. John Rossetti is just one of Sonocos many technical team experts. He uses his 27 years of specialized experience to train core winder operators, select corestock products for specific applications and more.

Read more about John and his team looking out for customers on our blog: https://lnkd.in/eGfqRVz6

#PeopleBuildBusinesses #CustomerExperience",Customer Centricity
"As pharmacy dynamics shift, it is critical to support these partners in patient services. Read the latest from Director of Project Management Damian Quintana on how this can enhance your copay program's performance: https://hubs.li/Q02bJ4rj0hashtag#PatientsFirst hashtag#Copay hashtag#PatientAffordability hashtag#PatientAccess hashtag#Pharmacists hashtag#Pharma",Customer Centricity
Im thrilled to announce that I've joined Millennium as the as Compliance Chief Operating Officer!,Not Customer Centricity
"Healthcare, pharma and life sciences companies can take advantage of Generative AI for clinical decision support, telemedicine and remote patient monitoring, drug discovery and development and a wide variety of other use cases. Learn how in our blog.",Customer Centricity
"Thanks to the amazing team especially Sina Mehdinia, PhD, Kun-Han (Tom) Lu , Kingson Man, Chi Wah (Alec) Wong, PhD, and Allen Mao, we are proud to present the first hashtag#oncology hashtag#LLM framework already improving efficiency in research, care, and operations. Having played with it every day for a few months, HopeLLM never stops surprising us and the early adopters by how well it performs in multiple real world applications. More importantly, it is grounded in City of Hope data, and has never defied its instructions of not hallucinating or providing non-factual information. More to come soon! hashtag#ai hashtag#aiinhealthcare hashtag#foundationmodels",Customer Centricity
"Last week, I had the pleasure of presenting the keynote on Enterprise Architecture Evolution for TechEx Events Intelligent Automation Conference & Digital Transformation Week!  I also had the honor of chairing a panel on Customer Experience to Human Experience and discuss Digital Transformation as a strategy for sustainability as a panelist. It's been a year since I was last in Silicon Valley and it's nice to explore the latest and greatest at this event!

Thank you to my fellow panelists for the engaging discussions! Manav Khatri Saydulu Kolasani, Abhishek Nayak, Yannick Connan, Gopi Polavarapu, Saumya Vardhan, Kamala Manju Kesavan, Dina Ziadlou, D.M.

#fullstackarchitect",Customer Centricity
"My fellow LinkedIn friends "" I have launched a podcast called Echos of Wisdom, Life Lessons Unleashed. A big thank you to Michael Pierce, Sr. His committment to sponsor via Rustic Prairie Coffee Company is greatly appreciated. Also, big thanks to Robin Bauer and Scott Angel, CFP , CEPA as they appear in the pilot. I already have 13 special guests ready to go. My goal is to publish one episode per month. You can find the podcast on Spotify, Apple and Amazon. Please take 13 minutes to give it a listen. If you like it, please help me grow by sharing from your own feed.",Not Customer Centricity
"It's great to see 3M on the 2024 Global RepTrak 100, a report that provides a definitive ranking of the world's most reputable companies and offers a comprehensive analysis of the global reputation landscape. I'm proud to work for an organization that applies science in innovative and collaborative ways to improve lives daily. #3Mer",Not Customer Centricity
"I'm happy to share that I'm starting a new position as Head of Product, Shopping - Connected Commerce at JPMorgan Chase & Co.!",Not Customer Centricity
Hilight of my week celebrating our partnership with Year Up!  We are so honored to have such amazing talent join Navy Federal from Year Up. hashtag#yearup. hashtag#navyfederalserves,Not Customer Centricity
"Im so excited to share that Im starting my Masters of Science in Technology at Massachusetts Institute of Technology!

In just 2 weeks here, I've already met some of the most incredibly intelligent, kind, and creative people of my life, and I can't wait to spend the next year working alongside them to learn, grow, and launch world-changing businesses together!!

MIT Sloan School of Management MIT Sloan Fellows MBA Program",Not Customer Centricity
"It was a great day to celebrate our accomplishments and look towards the future! Crayola's annual State of the Business Meeting allows us to reflect on the previous year, connect with fellow Crayolians, and learn about company updates. Would you like to be a Crayolian? Visit Crayola.com/Careers for open opportunities!",Not Customer Centricity
"I'm excited to announce that I have accepted a 2024 Summer Software Engineer Intern position within the Elevance Health Technology organization! I would like to thank Patrick Abell, Ashwini Hassija, Vinod Pallat, Ankur Sehgal Director II Technology, and Anil Bhatt SVP Global Chief Information Officer, for this incredible  opportunity. Looking forward to learning as much as I can through this internship! hashtag#ELVTechIntern hashtag#ElevanceHealthSummerIntern2024 hashtag#ElevanceHealth hashtag#ELVTech",Not Customer Centricity
"I'm happy to share that I'm promoted as Lead Engineer / Senior Analyst at Whirlpool Corporation! Thank you Sushil Vishwakarma and Arunkumar Ravindran, PMP , A-CSPO for Support and guidance. hashtag#whirlpool hashtag#Whirlpool_employee",Not Customer Centricity
"Incumbents are vulnerable.Lots of folks shy away from markets with strong incumbents and prefer to look for whitespace. Mike Maples, Jr is not one of those people. He loves backing outsiders who spot a new path.The key to taking down an incumbent is to force a choice, not a comparison.People don't want something incrementally better. They don't switch because of a comparison, but because they see something radically different.Think about orthogonal asymmetric attacks  disorient the incumbents, do the opposite of convention, both in the what (the product) and the how (the business model).Business is always a fight. The fight tilts in favor of the startup when it takes the competitive initiative to rewrite the rules of what customers can expect.Mike leverages the sword and the shield mental model from Clayton Christensen when working with startups going up against incumbents.Shield: Your go-to-market strategy is so different, the customer context you're targeting is so different, that the incumbent doesn't feel the incentive to attack you. This is the shield that gives you time to perfect the technology.Sword: Your sword is then the skills you build with this time that the incumbent lacks. By the time the incumbent realizes you're a threat, your skills are too asymmetric.One key aspect in the early days, especially in markets with incumbents, is not to waste time with customers who don't value your advantage. They'll ask you for requirements that don't matter for creating a different future because they're conventional thinkers in the present.Many founders are so desperate to show growth that they will take on any customer. Mike instead advises founders to instead select your customers, don't let them pick you. He'd rather founders go slow to find the desperate customers. Once you've got them, you don't have to throw money at the problem of growth  you only have to syndicate the truth.Real growth is the accelerated accumulation of attractive customers desperate for your advantage.Next up: Mike's perspective on building early stage teams. Thanks for reading!",Customer Centricity
"You may have noticed a familiar face in one of my previous LinkedIn posts. Thats right, Carol Kemp is back with Alegeus! Were so fortunate that Carol rejoined the team as the general manager for our TPA partnership team. 
 
Her enthusiasm and dedication to our partners success are backed by 20+ years of experience in banking, financial services, healthcare and benefit administration. Carols expertise in strategic sales execution and client account management means she hit the ground running with her team, and shes ready to unlock our partners growth potential next week at our Partner Success Summit. 
 
Join me in welcoming Carol back to the team, and make sure to say hi to her next week in Fort Lauderdale! #TeamAlegeus",Not Customer Centricity
"I was honored to address my peers on the evolution of the CIO role at Evantas Minneapolis CIO Summit this week. Among other insights, I shared the value of networking, building business acumen, and having a customer-centric approach.

It was great to see so many familiar faces and meet new CIOs, as we connected on the critical challenges and priorities facing our role today. Thank you to Shelby Lingo and Zander Petersen for inviting me to participate!",Customer Centricity
"Behind every strong woman is a story that gave her no choice and a circle of supporters that lifted her up and said ""yes, you can.""I'm blessed with a network that imagines a gender equal world. A world free of bias, stereotypes, and discrimination. A world that's diverse, equitable, and inclusive. A world where difference is valued and celebrated. Thank you to the strong women in my life who support me fiercelessly, endlessly, no matter the time of day or night. Thankful for the women in my life who celebrate my accomplishments, guide and lift me up through failures and no matter what life throws at me. Thank you to the men who are champions for women, who lift us up, support our careers, and ensure we have a seat at the table. Happy hashtag#InternationalWomensDay! The world, and my world, is better because of you. Yhttps://lnkd.in/eeZ_5N3Dhashtag#InspireInclusion hashtag#HypeWomen hashtag#SheForShe hashtag#HeForSheJen Horonjeff - ""Ask Patients"" Jennifer Goldsack Jane Sarasohn-Kahn Adrienne Boissy Jill Feldman Terri Conneran Andrea Downing Liz Salmi Deven McGraw Lygeia Ricciardi Meg Barron Grace Cordovano, PhD, BCPA Shereese Maynard, MS, MBA She/Her Joy Rios India Williams Valencia Robinson Shamekka Marty PMP, CSM Mariann Yeager Lucia Savage Kat McDavitt Lisa B. Lisa VandeVrede Laura Adams Kimberly Richardson Stacey Tinianov, MPH, BCPA Stacy Lloyd Kerry Amato, CAE Suchi Saria Aafia Chaudhry, MD, MBA, MS Ritesh Patel John Lynn Joe Babaian Colin Hung Rasu Shrestha MD MBA Steven Lane, MD, MPH Kirk L. B. Stephen Konya Christopher P. Boone, PhD Edmondo Robinson Amy Gleason",Not Customer Centricity
"Y YY34 AI aids paralyzed patient in regaining feeling and movement!Using AI brain implant technology, a person paralyzed from the chest down has successfully regained movement and sensation in their arm.Through ""thought-driven therapy,"" microchips in the patient's brain transmit signals to their spine and muscles, enabling them to move their arm and experience sensations.This development offers hope for individuals with paralysis, potentially granting them more independence and improved quality of life.Follow AI Echo for more useful content!hashtag#ai hashtag#patientcare hashtag#improvement",Customer Centricity
"Im happy to share that Im starting a new position as Director, Supply Chain Strategy & Transformation at Ball Corporation!",Not Customer Centricity
"We rise by lifting others. Check out our new Amazon Best Seller, ""Unlock The Hidden Leader, Become The Leader You Were Destined To Be,"" by simply clicking the link below.https://geni.us/4JmlQUhashtag#leadership hashtag#management hashtag#leadershipdevelopment hashtag#employeeengagement",Not Customer Centricity
"My dear colleague Marilina Marcano captured this picture while I was working from the Novartis NYC hub. The first thing I said when she showed it to me was, ""Wow, look at that view!"" I was sitting right next to it, but I only appreciated it once I stepped back and saw it from her eyes. Take that moment. Breathe, look around, and appreciate your team, your family & friends, your customers. Step back and reflect, especially when you feel yourself getting lost in the weeds. Thank you, Marilina, for helping me to reconnect with beauty this week!",Not Customer Centricity
"6 months ago, I shared my new role as the President and Co-Founder of Vale Health. Today, a lot of work from countless people allowed us to announce the first health system going live with their wellness marketplace. https://lnkd.in/gNEVh7yE 

As you will see, we started with better sleep as a health goal. We believe we are the first to really combine evidence-based wellness products, apps, and education with direct links to the clinical services of high quality health care providers into one experience. Now, people can have a trusted wellness marketplace linked to their trusted provider for their total health and wellness needs. 

Many more person-centered goals and categories are coming soon. You will also see the launch of the other founding health systems this year. 

These are still early days, and we know there is a lot to learn still, but I do want to pause today and thank the many people and organizations that came together to get us to the first milestone.

Vale Health, Abundant Venture Partners, Abundant Health Acquisition (aha!), Froedtert Health, Inception Health, Healthcare Financial Management Association (HFMA)

Mark Lodes, Bradley Crotty MD MPH, Erin DeJarlais, PT, MBA, DPT, Stephen Basilotto

Ochsner Health, Novant Health, Cone Health, Memorial Hermann Health System, St. Luke's University Health Network, Ballad Health, Bassett Healthcare Network, Baylor Scott & White Health, LifeBridge Health, MemorialCare, Northwestern Medicine, OSF HealthCare, UCHealth, The University of Kansas Health System, Providence ",Customer Centricity
"We are excited to share that Britax Americas Willow S infant car seat has been featured in the CarseatBlog's ""2024 Recommended Seats for Preemies & Multiples."" A testament to our commitment to safety, innovation, and care for the smallest passengers. Discover why Willow S is a top pick for parents prioritizing safety, comfort, and convenience. Read the full review: https://bit.ly/49GTiGe#BritaxSafety #InfantCarSeat #ParentingWin #BritaxProud",Customer Centricity
"In this episode, Roberta Schwartz, Executive Vice President and Chief Innovation Officer of Houston Methodist Hospital, explores the concept of smart hospitals and her vision for healthcare innovation. Dr Schwartz explains how Houston Methodist Hospital adopts a unique approach by collaborating with external innovators and startups, rather than recruiting from unrelated industries, offering operational expertise to navigate the healthcare landscape. She highlights the challenges of implementing innovation, including resistance to change, emphasizing the importance of involving operational teams in the process. 

Dr. Schwarz also talks about the importance of team members with dual roles, balancing operations and innovation to bridge the gap between novel solutions and practical implementation to reshape healthcare for a more patient-centric and adaptable future.

Join the conversation and learn how innovation and smart hospitals are reshaping healthcare!

Spotify: https://lnkd.in/gj-W7U8B
Apple: https://lnkd.in/ggxS6882
Google: https://lnkd.in/gZ3V5cJp?
iHeart: https://lnkd.in/grDtDk83
Amazon Music: https://lnkd.in/gCpws-XF

#SmartFromTheStart #NeverStopCaring #compassionatecare #healthcare #innovation #healthtech #digitalhealth #aihealthcare #smarthospitals #healthcaretechnology #artificialintelligence #nursing #nursingleadership",Customer Centricity
"A fascinating conversation between Lloyd Minor and Abraham Verghese about his critically acclaimed new book The Covenant of Water. I enjoyed hearing about Abrahams creative process, and how he masterfully blends experiences from family life and practicing medicine into such powerful and heart-wrenching stories. #TheConsult",Not Customer Centricity
